Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
FanCONNECT,https://www.crunchbase.com/organization/fanconnect,http://www.getfanconnect.com,"Advertising Platforms, Brand Marketing, Coupons, Digital Marketing, Email Marketing, Loyalty Programs, Marketing Automation, Mobile Advertising, Restaurants, Retail Technology","Advertising, Commerce and Shopping, Food and Beverage, Hardware, Sales and Marketing, Software",FanCONNECT Provides Digital Marketing Solutions and Services for restaurant and retail businesses.,"FanCONNECT is a Marketing as a service and online platform that provides customer acquisition and retention solutions for restaurant and retail businesses.   Today's small businesses are at a disadvantage over the mainstream retailer or restaurant as they don't have the marketing skills, resources, and personnel to grow their repeat business and social presence.    FanCONNECT provides turnkey solutions that help retail and restaurant businesses boost their sales, repeat business, and profits with our Marketing as a Service Marketing Suite.  Our customers can COLLECT consumer emails, mobile numbers, birthdates, and more with our WiFi, Mobile, Facebook and our proprietary solutions so they can CONNECT with their customers using our Virtual Marketing team to increase repeat business, increase their customer base and profits.",https://www.linkedin.com/company/fanconnect/about/,,https://www.twitter.com/fanconnectlift,https://www.facebook.com/fanconnectlift
Favrit,https://www.crunchbase.com/organization/favrit,http://www.favritapp.com,"Advertising Platforms, Apps, Local, Mobile, Social Bookmarking","Advertising, Apps, Content and Publishing, Mobile, Other, Sales and Marketing, Software",Favrit is a local bookmarking platform. Its mobile app allows users to save and share their favorite places and discover new ones,"Favrit is a local bookmarking platform.  Its mobile app lets users save and share their favorite places and discover new ones.  Favrit users categorize their favorite places (e.g. restaurants, stores etc) in lists, share their lists with friends and follow friends to keep informed about their great finds.  Think of it as the Spotify for places.  Favrit's founding team brings together the team that successfully built JumpTime (sold to OpenX).  The team plans to apply its artificial intelligence and advertising technology expertise to build a next generation local native advertising platform.",https://www.linkedin.com/company/favr,,http://www.twitter.com/favrit_app,http://www.facebook.com/favrit
FeedMob,https://www.crunchbase.com/organization/feedmob,http://feedmob.com,"Advertising, Advertising Platforms, Apps, Mobile Advertising","Advertising, Apps, Sales and Marketing, Software","FeedMob is a mobile ad platform that specializes in honest, post-install KPI driven mobile advertising at scale. ","FeedMob is a performance first, mobile advertising platform that specializes in honest, post-install KPI driven mobile advertising at scale. With global reach, we have spent tireless hours aggregating and vetting the best mobile advertising inventory available so you can have confidence your campaign will be effective from launch.",https://www.linkedin.com/company/feedmob,,https://twitter.com/feed_mob,https://www.facebook.com/feedmob/
Find Your Influence,https://www.crunchbase.com/organization/find-your-influence,http://www.findyourinfluence.com/,"Advertising, Advertising Platforms, Developer Platform","Advertising, Sales and Marketing, Software",Find Your Influence is a cloud-based app that enables businesses to manage their brand ambassador and social influencer campaigns. ,"Find Your Influence is a cloud-based application that enables small businesses and advertisers to manage their brand ambassador and social influencer campaigns on one interface. It provides its clients with a solution to utilize digital vehicles outside of paid search, display, and SEO processes; access to third-party content generated daily through a voice audience already trust; tools to manage and scale brand ambassador programs; one source to hold all marketing assets and influencer conversations mentioning brand names; metrics across blogs, Facebook, and Twitter; and payment solutions for transactions between brands and their ambassadors.  Find Your Influence was founded by Cristine Vieira and Jamie Reardon Sims in 2013 and is based in Scottsdale, Arizona.",http://www.linkedin.com/company/find-your-influence,,http://twitter.com/FindInfluence,http://www.facebook.com/FindYourInfluence
FissionAds,https://www.crunchbase.com/organization/fissionads,http://www.fissionads.com,"Advertising, Advertising Platforms, Marketing, Marketing Automation, Software","Advertising, Sales and Marketing, Software",FissionAds advertising automation software automates its users’ Facebook bids to generate optimal ROI.,FissionAds advertising automation software automates your Facebook bids to generate the best ROI possible for your adsense and automate Facebook marketing.,https://www.linkedin.com/company/fissionads,,https://twitter.com/FissionAds,https://www.facebook.com/fissionads/
Flite,https://www.crunchbase.com/organization/flite,http://flite.com,"Advertising, Advertising Platforms, Brand Marketing, Developer Tools, File Sharing, Mobile Advertising","Advertising, Sales and Marketing, Software","Flite is a creative management platform that powers creatives and marketers from top-tier brands, agencies, and publishers.","Flite is a creative management platform that powers creatives and marketers from top-tier brands, agencies, and publishers. Its platform gives creative professionals the power to design visually stunning ads on live, interactive canvases, while giving marketers the ability to launch, manage, measure and optimize digital ad campaigns in real-time, at scale, all in one seamless experience.  Founded in 2006, Flite builds innovative technology to power creativity. Flite is headquartered in San Francisco with offices in New York City and Chicago and is backed by Sequoia Capital, HWVP, General Catalyst Venture Partners, Conde Nast, Iris Capital, and Harrison Metal.",http://www.linkedin.com/company/flite,,http://twitter.com/flite,http://www.facebook.com/flite
FoodEpsa,https://www.crunchbase.com/organization/foodepsa,https://foodepsa.com,"Advertising Platforms, Apps, Big Data, Consumer Reviews, Food and Beverage, Mobile Advertising, Mobile Apps, Restaurants, Search Engine","Advertising, Apps, Commerce and Shopping, Data and Analytics, Food and Beverage, Internet Services, Mobile, Sales and Marketing, Software","FoodEpsa is food search application, allows users to search their favorite dishes around them by their own reviews and ratings.","FoodEpsa is a one-stop food search solution, where users will be able to search a dish independently and make a decision based on the dish's own reviews and ratings. Users will be able to share their experience of the food & restaurant, they will be able to share food pictures. Users can search their desired restaurant or dish in the rich 600K Restaurant & more than 10Million dishes database across the US.",https://www.linkedin.com/in/sindhu-gupta-450a6311/,,https://twitter.com/FoodEpsa,https://www.facebook.com/FoodEpsaDishSearch/
Fotobom Media Inc.,https://www.crunchbase.com/organization/fotobom,https://www.fotobommedia.com,"Advertising Platforms, Media and Entertainment, Messaging, Mobile, Mobile Advertising, Social Media, Software","Advertising, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Sales and Marketing, Software",Fotobom Media is a cutting-edge mobile platform that powers meaningful customer connections through messaging,"Fotobom Media, Inc. is a cutting-edge mobile platform that powers meaningful customer connections through messaging. Messaging is the fastest growing sector of social media. It's also the most challenging area for digital marketers to engage mobile audiences and measure results. The vast majority of social sharing occurs in the ""Dark Social""​ space, yet the majority of marketing budgets still remain dedicated to traditional social media marketing outlets. As a result, consumers on traditional social platforms are over-marketed to, and look-alike modeling targeting tactics continually fall short of intended results. Fotobom Media enables marketers to reach mobile messaging users with a 1:1 ""Direct Social""​ methodology - the most compelling form of mobile marketing. Fotobom's platform currently generates over 1 billion impressions, allowing marketers to significantly reach new mobile audiences, drive meaningful customer interactions, execute on action-based campaigns, and gain critical insight into campaign performance. The company was founded by Stanford University graduates and leaders from the ad tech, media, and wireless industries. Fotobom Media is headquartered in San Francisco, CA.",https://www.linkedin.com/company/4856832,,,
Foursquare,https://www.crunchbase.com/organization/foursquare,https://foursquare.com/,"Advertising, Advertising Platforms, Analytics, Apps, Big Data, Developer APIs, Developer Tools, Guides, Mobile Advertising, Private Social Networking","Advertising, Apps, Community and Lifestyle, Data and Analytics, Media and Entertainment, Sales and Marketing, Software",Foursquare is a location technology platform offering business solutions and consumer products through a deep understanding of location.,"Foursquare is a location technology platform offering business solutions and consumer products through a deep understanding of location. As a location intelligence company, Foursquare is comprised of two well-known consumer apps, Foursquare and Swarm, as well as thriving media and enterprise products. The platform leverages a deep understanding of location intelligence to unlock valuable insights about customers, enabling brands to understand and connect to targeted audiences as well as to measure foot traffic and advertising success. Its toolkit includes Foursquare Analytics; Placed powered by Foursquare; Pinpoint audiences; and Pilgrim SDK and Places API. Together, these products empower brands to analyze trends; measure foot traffic lift via multi-touch attribution; optimize advertising campaigns across hundreds of audiences; and drive deeper engagement via Foursquare’s industry-leading developer tools. Co-founders Dennis Crowley and Naveen Selvadurai established the company in New York, New York in 2009.",https://www.linkedin.com/company/foursquare,Emerging Unicorn,https://twitter.com/foursquare,https://www.facebook.com/foursquare
Fundr,https://www.crunchbase.com/organization/fundr,http://www.fundrapps.com/,"Advertising, Advertising Platforms, Local Advertising, Mobile, Mobile Advertising, Mobile Apps","Advertising, Apps, Mobile, Sales and Marketing, Software",Fundr brings excitement back to the fundraising industry and provides an innovative source of advertising for businesses.,Fundr helps a wide variety of charities to raise funds through their innovative mobile app.  Fundr began in the Los Angeles area and has since progressed into many major cities across the state of California.  Fundr shows promise to restore the excitement that has been lost in the fundraising industry and is poised to create a nationwide presence. Fundr provides advertising to local small businesses at low or no cost.  Their advertising has shown tremendous success when compared to traditional advertising methods.,,,,https://www.facebook.com/fundrapps/
G6 Media,https://www.crunchbase.com/organization/g6-media,http://www.g6pay.com,"Advertising, Advertising Platforms, Android, iOS, Mobile, Virtual Currency","Advertising, Financial Services, Mobile, Payments, Platforms, Sales and Marketing, Software",G6 Media is a mobile applications monetize their virtual currency through various alternative payment methods.,G6 Media helps mobile applications monetize their virtual currency through various alternative payment methods. G6 Media also helps new mobile applications gain downloads through its self-serve advertising platform.,,,,
gameit,https://www.crunchbase.com/organization/game-it-inc,http://gameit.us/,"Advertising Platforms, Apps, Brand Marketing, E-Commerce, Mobile, Retail","Advertising, Apps, Commerce and Shopping, Mobile, Sales and Marketing, Software",Gamified shopping meets brand awareness in one beautiful and intuitive app.,"Gameit is a Salt Lake City-based game/ad/shopping platform company. The game has the required minimum number of players, the highest point scorer when the eight-day game period ends gets the product for free.",http://www.linkedin.com/company/game-it-inc-,,http://twitter.com/GameIt_Trivia,http://www.facebook.com/Game.It.Inc
Getintent,https://www.crunchbase.com/organization/getintent,http://getintent.com,"Advertising, Advertising Platforms, Machine Learning, Software","Advertising, Artificial Intelligence, Data and Analytics, Sales and Marketing, Software","Getintent is offering a highly customizable AI-powered programmatic suite for agencies, publishers, broadcasters and content owners.","Getintent is an adtech company that offers a highly customizable AI-powered programmatic suite for agencies, publishers, broadcasters and content owners empowering them to grow programmatic revenue.The Getintent programmatic solutions rely on the proprietary technology stack and AI-based real-time optimization.",https://www.linkedin.com/company/getintent,,https://www.twitter.com/getintentcom,https://www.facebook.com/getintent
GetSnippy,https://www.crunchbase.com/organization/getsnippy,http://www.getsnippy.com,"Advertising, Advertising Platforms, Android, App Marketing, Big Data, iOS, Loyalty Programs, Mobile, Social Media","Advertising, Data and Analytics, Internet Services, Media and Entertainment, Mobile, Platforms, Sales and Marketing, Software",Interactive advertising platform that bridges the gap between offline & online media by offering great rewards for interacting with brands.,"GetSnippy is an interactive advertising platform that bridges the gap between offline and online media by offering great rewards for interacting with brands. The GetSnippy mobile application enables consumers to earn real cash savings, exclusive deals and rewards for interacting with their favorite brands be it online, in print, on tv, or on the radio. The user interacts, the GetSnippy app decodes the signal, and the user receives his reward. It’s fun, fast, efficient, and hassle-free. GetSnippy also rewards users for sharing via social media, and location based services allow for special rewards when users are near a business. With GetSnippy´s cutting-edge solution, consumers can make their valuable time worth it and get rewarded for interacting with brands and advertisements, allowing for the ultimate consumer shopping experience. With GetSnippy businesses have the ability to create incentives for consumers to interact with their brand by combining traditionally static advertisements with interactive rewards. GetSnippy engages consumers on a structured journey from initial ad interaction to product purchase, collapsing the traditional purchase funnel and changing the way consumers connect with brands. GetSnippy gives businesses the tools to get to know their customers better, and generate and drive purchase intents wherever consumers come in contact with a brand, be it at home, in a store, or on the go. GetSnippy provides retailers and brands with the means of using powerful proprietary targeted advertising techniques, making consumer engagement more measurable, increasing ROI on ad spend and creating a more satisfied and thus more loyal consumer base. The GetSnippy app is available for download for the iPhone (free).",,,http://twitter.com/GetSnippy,
Giftloop,https://www.crunchbase.com/organization/giftloop-an-xglobal-llc-company,https://www.giftloop.co,"Advertising, Advertising Platforms, Android, Information Technology, Mobile Advertising, Mobile Apps, Mobile Payments, Video Advertising","Advertising, Apps, Financial Services, Information Technology, Mobile, Payments, Platforms, Sales and Marketing, Software",We are one of the leading Android Playstore Apps where you earn real money daily.,"Giftloop aims to make advertising a fun & rewarding experience. Rather than disrupting a regular activity like news, music, or social media, Giftloop provides consumers with a dedicated environment where they can discover new products and services. Every time users interact with sponsored content they earn Giftloop coins. Earning activities include watching videos, ads, articles, trying apps, completing surveys, and more. Once users have earned enough coins they can redeem free gift cards and other rewards from dozens of top brands or choose to also donate to charity.",,,https://twitter.com/giftloop,https://www.facebook.com/giftloopbyxglobal/
"GiftPrompt, Inc.",https://www.crunchbase.com/organization/giftprompt-inc,http://www.giftprompt.com,"Advertising Platforms, Apps, E-Commerce, Mobile Apps, Mobile Payments, Product Design, Shopping, Social Media, Social Media Marketing","Advertising, Apps, Commerce and Shopping, Design, Financial Services, Internet Services, Media and Entertainment, Mobile, Payments, Sales and Marketing, Software",GiftPrompt is a tech company with a vision to automate and personalize eCommerce via mobile app.,"GiftPrompt is an eCommerce gifting app, accessing the 53% yoy growth of online shopping via mobile. Our app streamlines the $131 billion gifting market, bringing our users an on-demand marketplace of ready-to-send gift items, matched with a reminder service of personal gifting dates. GiftPrompt users receive notifications in advance of gift dates and holidays, solving the problem of the 'forgotten gift'​. We feature gifts available for instant delivery right from the app, which makes gifting easy. Our platform promotes partner companies and products, by connecting our purchase-ready users to a suite of popular gift options.",https://www.linkedin.com/company/giftprompt-inc.,,https://twitter.com/giftprompt,https://www.facebook.com/giftprompt
GLO Gaming,https://www.crunchbase.com/organization/glo-video,http://www.glogaming.com,"Advertising, Advertising Platforms, Apps, Mobile, Social Media, Video","Advertising, Apps, Internet Services, Media and Entertainment, Mobile, Sales and Marketing, Software, Video","GLO Gaming, a multi-dimensional advertising platform, specializes in the placement of brand assets in the online and mobile gaming space.","GLO Gaming delivers native display and video advertising at scale across social and mobile applications through it's industry leading advertising technology platform.  GLO Gaming's ad creator, analytics and campaign management technology makes it simple for advertisers to design, develop and serve custom video, rich media and static ad units with added value add-on features such as social sharing and direct response call-to-actions.  GLO Gaming’s flagship product, Branded Challenge™ is a turnkey, advertising solution that enables brand marketers to create custom experiences that rewards the user for achievements or rescues them so they can keep playing. Our ad placements within the apps drive deep interaction with the brand when the users are most receptive to messaging. Branded Challenge™ provides truly native ad experiences while enhancing game play and creating brand affinity for the advertiser. It's a win-win for the brand and the user. GLO Gaming also offers Turnstyle™, a rich media interstitial-type placement that takes over the screen in-between turns and after completed levels during game play, delivering high-impact awareness when a user is the most receptive to brand messaging. GLO Gaming’s proprietary technology is integrated into thousands of Facebook and mobile applications and utilized by more than 35% of today’s Fortune 100 advertisers including leading brands Procter & Gamble, McDonald’s, AT&T, Wal-Mart, Pepsi and Microsoft.",http://www.linkedin.com/company/glo-gaming,,http://twitter.com/intheglo,http://www.facebook.com/glogaming
GlobalSpec,https://www.crunchbase.com/organization/globalspec,http://www.globalspec.com,"Advertising, Advertising Platforms, Embedded Systems, Information Services, Publishing, Search Engine","Advertising, Content and Publishing, Hardware, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Science and Engineering, Software","GlobalSpec, Inc. operates as a specialized vertical search, information services, and e-publishing company. It provides domain-expert","GlobalSpec, Inc. operates as a specialized vertical search, information services, and e-publishing company. It provides domain-expert search engines, Web-based content, and product and industry e-newsletters for buy-side users; and filtered sales leads, product promotion and brand advertising platforms, and e-media advertising and marketing services for sell-side clients. The company allows to browse various product categories, including building and construction, data acquisition and signal conditioning, electrical and electronic components, flow control and fluid transfer, fluid power components, imaging and video equipment, industrial and engineering software, industrial computers and embedded systems, laboratory equipment and scientific instruments, manufacturing and process equipment, material handling and packaging equipment, mechanical components, motion and controls, networking and communication equipment, optical components and optics, semiconductors, and test and measurement equipment, as well as materials, chemicals and adhesives, sensors, transducers, and detectors. It also allows browsing various service categories, such as business services, calibration and testing services, contract manufacturing and fabrication, electrical and electronic contract manufacturing, engineering services, industrial automation services, industrial maintenance, and material handling and packaging services. The company serves engineering, manufacturing, and related scientific and technical market segments. GlobalSpec, Inc. was founded in 1996 and is based in Troy, New York with sales offices in Troy and Tarrytown, New York; and Baltimore, Maryland. It has media representatives in Shanghai, China; Mannheim, Germany; and Taipei, Taiwan.",https://www.linkedin.com/company/18502/,,http://twitter.com/GlobalSpecInc,http://www.facebook.com/GlobalSpecInc
Gnack,https://www.crunchbase.com/organization/gnack,http://www.gnackapp.com,"Advertising, Advertising Platforms, Apps, Social Media Marketing","Advertising, Apps, Sales and Marketing, Software",Gnack is a advertising platform that allows brands to collaborate on user generated marketing campaigns on Instagram and Snapchat.,"Gnack is an automated advertising platform that pairs brands with individual influencers to create and promote targeted user generated advertisements on social media. Consumers use Gnack to create social media posts about brands in the form of trusted user generated content. Advertisers access Gnack’s self-serve web platform to craft, initiate, and manage UGC advertising campaigns.",https://www.linkedin.com/company/gnack,,,https://www.facebook.com/gnackapp
GoChime,https://www.crunchbase.com/organization/gochime,http://www.gochime.com,"Ad Retargeting, Advertising, Advertising Platforms, CRM, Marketing Automation, Social Media Advertising","Advertising, Information Technology, Sales and Marketing, Software",GoChime provides a real-time bridge between first party data and online advertising channels.,"GoChime allows brands to leverage their first-party data to run smarter and more unified advertising campaigns across Facebook, Instagram, Twitter, and Google. Brands sync their ESP and CRM platforms to GoChime and can bridge the data that lives there to outside social advertising platforms.  This approach allows brands to use several channels to automatically move customers through a specified journey or conversion funnel, reach customers who do not open or otherwise engage in email marketing, and then easily create lookalike audiences of their best customers to find more great customers outside of their own lists.",,,http://twitter.com/gochime,http://www.facebook.com/GoChime
GraphScience,https://www.crunchbase.com/organization/graphscience,http://www.graphscience.com,"Advertising, Advertising Platforms, Apps, Big Data, Social Media","Advertising, Apps, Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing, Software",GraphScience is a Facebook ad optimization platform that turns social data into ROI for brands and retailers.,"GraphScience is a full-service social data and Facebook advertising platform for Fortune 500 brands and retailers.  Built on top of the Facebook ads API, GraphScience delivers the highest impact branding and revenue for top retailers, CPGs, and brands. The company's technology platform manages and analyzes big data and generates advertising performance at scale.  Led by a team of social media advertising and technology innovators, GraphScience is headquartered in San Francisco, CA and backed by leading investors.",http://www.linkedin.com/company/2395265,,http://twitter.com/graphscience,https://www.facebook.com/graphscience
Gravity4,https://www.crunchbase.com/organization/gravity4,https://gravity4.com/,"Advertising, Advertising Platforms, Analytics, Email Marketing, Machine Learning, Marketing, SaaS, Social Media Advertising, Social Media Management, Software","Advertising, Artificial Intelligence, Data and Analytics, Internet Services, Sales and Marketing, Software","Gravity4 is the world’s first high-frequency machine-learning marketing OS, built to enhance the advertising and SaaS industries.","Gravity4 is the world’s first high-frequency machine-learning marketing OS, built to enhance the advertising and SaaS industries. It collates customer experience so marketers can target a customer throughout the entire purchase journey and across all consumer touch-points, regardless of the delivery channel. Its proprietary AI technology, Mona Lisa, builds a consumer persona by aggregating data across channels. The platform’s fluid and constant in-stream of data are sorted into a semantic graph to form connection clusters, using the correlation variables. All through a single click, it empowers agencies and marketers to allow connected software to optimize a manually driven $200 billion global advertising market.  The company’s headquarters is in Miami, but it has offices in Sydney, Stockholm, Oslo, Auckland, Madrid, Singapore, Copenhagen, London, Dublin, Amsterdam, Helsinki, Hong Kong, Shanghai, Kuala Lumpur, Christchurch, Taipei, and India.",http://www.linkedin.com/company/gravity4,,,http://www.facebook.com/gravity4
GumGum,https://www.crunchbase.com/organization/gumgum,https://gumgum.com/,"Advertising, Advertising Platforms, Analytics, Artificial Intelligence, Brand Marketing, Computer Vision, Digital Media, Machine Learning, Natural Language Processing, Sports","Advertising, Artificial Intelligence, Data and Analytics, Hardware, Media and Entertainment, Sales and Marketing, Science and Engineering, Software, Sports",GumGum is a global technology and media company specializing in contextual intelligence.,"GumGum is a global technology and media company specializing in contextual intelligence. For over a decade, we have applied our proven machine learning expertise to extract value from digital content for the advertising and sports industries. For advertisers, GumGum offers a full suite of pioneering future-proof solutions. The company’s contextual advertising engine, Verity™, comprehends the meaning of text, images and video online, allowing marketers to safely and precisely place ads where people are most engaged. Combining that contextual targeting and brand safety intelligence with proprietary high-impact ad formats, GumGum’s advertising solutions deliver industry leading efficiency, accuracy and performance. GumGum was founded in 2008 and is headquartered in Santa Monica, California.",https://www.linkedin.com/company/gumgum/,,https://twitter.com/gumgum,https://www.facebook.com/gumguminc
HERO App,https://www.crunchbase.com/organization/hero-app,http://hero-app.com/,"Advertising Platforms, Insurance, Mobile Apps, Nightlife, Transportation","Advertising, Apps, Events, Financial Services, Media and Entertainment, Mobile, Software, Transportation","The HERO app makes it easy to get customers home after drinking, lower your liquor liability, and reward customers for being safe.","HERO is a movement, it’s a community of people and businesses providing a responsible solution to get home in your pocket, supporting the ability to safely enjoy a night out with friends and loved ones. We are committed to fundamentally changing the drunk driving culture that has devastated so many families.",https://www.linkedin.com/company/hero-app-co,,https://twitter.com/HeroAppIt,https://www.facebook.com/HeroAppIt/
Hoorah Mobile,https://www.crunchbase.com/organization/hoorah-mobile,http://www.hoorahmobile.com,"Advertising, Advertising Platforms, iOS, Location Based Services, Mobile, Software","Advertising, Data and Analytics, Internet Services, Mobile, Navigation and Mapping, Platforms, Sales and Marketing, Software",Hoorah Mobile is a location based consumer engagement software company.,"Hoorah Mobile Inc. is a new experiential mobile audience engagement software company. With Hoorah’s innovative mobile advertising platform, they are changing the dynamic and perception of mobile advertising.",https://www.linkedin.com/company/hoorah-mobile-inc-,,https://twitter.com/HoorahMobile,
Hype Plan Inc.,https://www.crunchbase.com/organization/hype-plan-inc,https://hypeplan.com,"Advertising, Advertising Platforms, Brand Marketing, Marketing Automation","Advertising, Sales and Marketing, Software",Generating publicity for brands while creating a new revenue streams for publishers.,Hype Plan generates publicity for brands that creates revenue streams for publishers. Hype Plan is a U.S.-based company that was founded in 2013 by Sepi Madani.,,,https://twitter.com/HypePlan,
i.Predictus,https://www.crunchbase.com/organization/i-predictus,http://ipredictus.com,"Advertising, Advertising Platforms, Analytics, CRM, Internet, Marketing Automation, Software","Advertising, Data and Analytics, Information Technology, Internet Services, Sales and Marketing, Software","A marketing tech platform that helps plan, buy, and measure linear and digital media by automating performance attribution.","Premier demand-side platform for planning, buying and measuring linear television.  The go-to platform for large advertisers and agencies. Points of Differentiation: i.Predictus delivers automated web, call center and retail POS attribution, and attributes specific responses down to the airing, creative, offer and SKU levels. i.Predictus is the industry’s only platform with a patent-pending algorithm that forecasts future performance and serves up media buying recommendations. Refined by nearly $1 billion in real-world ad spend, i.Predictus’ media buying recommendations outperform current and historical schedules 68% of the time, vs. about 30% with other methods. i.Predictus has developed the most comprehensive data validation and error management system available to deliver previously unattainable levels of data accuracy. i.Predictus offers the fastest data ingestion and visualization in the industry, and is the only platform currently offering financial modeling.",http://www.linkedin.com/company/ipredictus,,http://twitter.com/ipredictus,http://www.facebook.com/IPredictus
iBot Control Systems,https://www.crunchbase.com/organization/ibot-control-systems,http://www.iamibot.com/,"Advertising Platforms, Internet, Internet of Things, Software","Advertising, Internet Services, Software",Products & Platform for the Internet of Everything,"Founded in 2011 with the vision of a plug and play Internet of Everything, iBot is a technology company focused on design, development & manufacture of high-tech electronics & software to connect the real and digital worlds.   iBot’s product suite enables machine-to-machine (M2M), human-to-machine (H2M) and machine-to-system (M2S) interactions; thereby creating a framework for interconnectedness between humans and machines to create smarter everything a.k.a “Smartiverse”.   iBot’s products can be combined in a variety of ways to create solutions for consumers, businesses, citizens, government and public sector; thereby illustrating a true platform for IoT as well as the larger IoE.",https://www.linkedin.com/company/ibot-control-systems-inc,,https://twitter.com/iBotControls,https://www.facebook.com/iBotControlSystems
inboxAds,https://www.crunchbase.com/organization/inboxads,https://inboxads.com/,"Ad Server, Advertising, Advertising Platforms, Email, Email Marketing, Internet, SaaS, Software","Advertising, Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Software",inboxAds is an advanced SaaS email advertising platform that enables publishers to monetize their email campaigns.,"inboxAds is an advanced plug-and-play email advertising platform that enables publishers to monetize their email campaigns and marketers to connect their brands with real people. We deliver the most effective email deployment, consumer engagement, and programmatic advertising tools to generate the highest returns for every business, regardless of size and email volume. We constantly improve and innovate to create more value for our customers. Based in Las Vegas, inboxAds helps publishers and advertisers from all over the world to drive more opens, more click-throughs, and higher revenue. Since email is still the most preferred communication channel, we provide our customers with added value with each email they send. Crafted with the user in mind, inboxAds delivers a seamless user experience throughout the process. Get in touch to discover how we can help you bring in more revenue for your business.",https://www.linkedin.com/company/inboxads/,,https://twitter.com/inboxads,https://www.facebook.com/inboxads.official/
"InStream Media, Inc.",https://www.crunchbase.com/organization/instream-media,http://www.instreamglobal.com,"Ad Targeting, Advertising, Advertising Platforms, Brand Marketing, Marketing, Retail Technology","Advertising, Commerce and Shopping, Hardware, Sales and Marketing, Software","inStream transforms everyday transactions into powerful marketing opportunities with real-time, targeted offer and messaging programs.","inStream is a fast-growing targeted marketing technology company, partnering with national retailers and Fortune 100 brands to increase customer engagement and drive profitable sales. The inStream SmartConnect marketing platform connects our advertisers with value channel shoppers, printing eye-catching ads on the front of the customer’s receipt. inStream’s software transforms everyday transactions into powerful marketing opportunities with real-time, targeted offer and messaging programs to enhance the shopping experience, increase brand loyalty, and influence sales.",http://www.linkedin.com/company/instream,,http://twitter.com/inStreamGlobal,http://www.facebook.com/InStream/176991245705714
Instreamatic,https://www.crunchbase.com/organization/instreamatic,https://instreamatic.ai,"Advertising, Advertising Platforms, Artificial Intelligence, Audio, Digital Marketing, Machine Learning, Speech Recognition","Advertising, Artificial Intelligence, Data and Analytics, Media and Entertainment, Music and Audio, Sales and Marketing, Science and Engineering, Software",The Voice Dialogue Marketing Platform,"An AI-powered Voice Dialogue Marketing platform designed to power interactive, dialog-based advertisements on mobile platforms. The company offers an all-in-one solution with fast and easy integration, providing audio publishers and advertisers with the tools to manage, measure and monetize ad inventory with highly engaging dialog ads.",https://www.linkedin.com/company/instreamatic,,https://twitter.com/instreamatic,https://www.facebook.com/instreamatic?ref=bookmarks
InterConverse,https://www.crunchbase.com/organization/interconverse,http://interconverse.com,"Advertising Platforms, Marketing Automation, Social Media Marketing","Advertising, Sales and Marketing, Software","With InterConverse, you can create, manage, and deploy landing pages, Call-To-Actions, and other campaign assets.","A new destination to speak with your audience.   With InterConverse, you can create, manage, and deploy landing pages, CTAs, and other campaign assets on social media platforms quickly and easily, without the need for IT support. Real-time, actionable data lets you personalize your inbound experience based on what works, not guesswork.",https://www.linkedin.com/in/bhardy,,http://twitter.com/interconverse1,http://facebook.com/interconverse
IQM Corporation,https://www.crunchbase.com/organization/inappad,http://iqm.com/,"Advertising, Advertising Platforms, Analytics, Artificial Intelligence, Data Visualization, Marketing, Mobile Advertising, PaaS, Politics","Advertising, Artificial Intelligence, Data and Analytics, Design, Government and Military, Information Technology, Sales and Marketing, Science and Engineering, Software",Leveraging AI and Big Data to Nudge Swing Voters toward active decisions on election.,"Founded in 2014, IQM has designed a leading programmatic political marketing platform. The company specializes in applying a spectrum of advanced technologies for microtargeting, including: (i) alternative and Big Data to identify “swing” voters and their “look-alikes”, (ii) semantic analysis to understand the nature and sentiment of news and political media potential voters consume, (iii) mindset analysis to discover their disposition toward candidates and issues, (iv) programmatic creative to design campaign messages optimized to nudge voter perspectives, (v) programmatic advertising to micro-target voters across devices and channels, (vi) attribution science to measure the effect of campaigns and properly attribute effects to results, and (vii) predictive analytics to forecast results across a voter’s journey to vote on election day.",https://www.linkedin.com/company/iqm-corporation,,https://twitter.com/iqmcorporation,https://www.facebook.com/iqmapp/
