Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
CBT Nuggets,https://www.crunchbase.com/organization/cbt-nuggets,http://www.cbtnuggets.com/,"E-Learning, Education, Project Management","Administrative Services, Education, Other, Software",CBT Nuggets is an online platform that provides a diverse range of on-demand video training services for IT pros.,"CBT Nuggets is an online platform that provides a diverse range of on-demand video training services for IT pros, system administrators, network engineers, DevOps, developers, and more. Their courses cover technology put forms by vendors such as Cisco, Microsoft, VMware, and CompTIA. CBT Nuggets was founded by Dan Charbonneau in 1999 and is based in Eugene, Oregon.",http://www.linkedin.com/company/cbt-nuggets,,http://twitter.com/cbtnuggets,http://www.facebook.com/cbtnuggets
ccGenie,https://www.crunchbase.com/organization/ccgenie,http://www.ccgenie.com,"Collaboration, Email, Project Management, Software","Administrative Services, Information Technology, Internet Services, Messaging and Telecommunications, Other, Software",ccGenie is software that enables its users to transfer and enhance email content.,"ccGenie turns a mountain of emails, attachments, and links into an organized project so that you and your team can quickly find information and take action.",http://www.linkedin.com/company/ccgenie,,http://twitter.com/ccgenie,http://www.facebook.com/ccgenie
Centauri Business Group Inc.,https://www.crunchbase.com/organization/centauri-business-group,http://c-bg.com/default.aspx,"Consulting, Education, Energy Management, Information Technology, Project Management, Quality Assurance, Risk Management, Software, Sustainability, Training","Administrative Services, Education, Energy, Information Technology, Other, Professional Services, Software, Sustainability","ISO Management Systems support: documents, templates, manuals, procedures and webbased training solutions","Centauri Business Group (CBG Inc.) develops manuals, procedures, documents, templates and training solutions for system management professionals in the fields of quality (ISO 9001:2015, ISO 9002:2016) and sustainability (ISO 9004), social responsibility, risk management, project management, environment management, remote collaboration and process improvement. CBG Inc. provides learning experience that is timely and practical in dealing with issues that professionals and corporations are facing today. Our Certificates are accepted as evidence of continual professional development. Our organization was founded in 2005 as Quality Professionals’ Resource Centre and has consistently provided the highest level of training courses. With the addition of new partners, we were renamed Centauri Business Group in 2011. CBG current team includes thought leaders and active professionals on the cutting edge of quality and sustainability.",http://www.linkedin.com/company/centauri-business-group-qprc-,,http://twitter.com/NewsFromCBG,http://www.facebook.com/CentauriBG
Central Desktop,https://www.crunchbase.com/organization/central-desktop,http://www.centraldesktop.com,"Collaboration, Project Management, SaaS, Software","Administrative Services, Other, Software",Central Desktop provides collaboration software and online business management solutions for small and medium-sized businesses.,"Central Desktop delivers a pure Software-as-a-Service (SaaS) social technology platform that allows next-generation business teams to communicate and collaborate more efficiently.  Easy to implement and scalable for small and medium-sized businesses, Central Desktop's collaboration software solution allows business teams to interact, share and manage their daily work activities from anywhere at any time. Central Desktop offers a comprehensive suite of online collaboration tools, including wikis, document sharing, task management, Web conferencing, shared calendars and micro-blogging.",http://www.linkedin.com/company/central-desktop,,http://twitter.com/centraldesktop,http://www.facebook.com/CentralDesktop
Centroy,https://www.crunchbase.com/organization/centroy,http://centroy.com,"Developer Tools, File Sharing, Project Management, Software","Administrative Services, Other, Software",Online Secure Collaboration Portal,"Centroy provides a branded collaboration portal for businesses to securely share files, manage projects and organize contacts using a simple affordable online interface. Centroy can be set up for internal teams or external teams which might include partners, clients, or suppliers. Features include File folders, Wiki, Task manager, Chat box, CRM and Calendar. Businesses can upload their own logo and colors to make the portal look like their own. Users are invited into private groups by the main administrator and are assigned roles with specific privileges. All data transmission is encrypted using bank standard 256-bit SSL. All user access is password protected and controlled by the site administrator. Target markets include Law firms, Accounting firms, Agencies, Non-profit, and Educational institutions. Centroy is a privately funded, company that was created in the autumn of 2010 with the aim of helping small and medium businesses be more productive with their employees and customers. Centroy does this through a simple online service that brings together branded intranet, extranet, file management, project management and simple CRM. Centroy offers a more robust feature set than Sharepoint that's both easy to use and affordable. Free 30-day no risk trial. Plans start at just $29/month.",http://www.linkedin.com/company/centroy,,http://twitter.com/centroyinc,http://www.facebook.com/pages/Centroy/217280178379668
Cephren,https://www.crunchbase.com/organization/cephren,http://www.cephren.com,"Construction, E-Commerce, Internet, Project Management, Real Estate, Retail, Software","Administrative Services, Commerce and Shopping, Internet Services, Other, Real Estate, Software","Cephren's online workplace, designed specifically for the construction industry, addresses your collaboration, project management.","Cephren – the master builder of the great pyramids. He changed the way the world was built. With the help of their customers, they will too! Welcome to Cephren, the premier business-to-business online workplace for the global construction industry. Cephren unites all participants in the industry with the first end-to-end, Web-based framework of e-commerce and collaboration services. Whether you're an owner or developer, architect or engineer, general contractor or subcontractor, distributor or manufacturer, Cephren's online workplace addresses your needs throughout the design-to-build process, enabling you to do business smarter, faster and more cost effectively.",,,,
Cerebro Inc,https://www.crunchbase.com/organization/cinesoft,https://cerebrohq.com/en/,"Collaboration, Internet, Project Management, Software","Administrative Services, Internet Services, Other, Software",Cerebro is a collaborative working environment designed to handle complex visual materials.,"Cerebro, Inc. is a software developing company with its main focus on business management software for Media & Entertainment markets. Rooted in Postproduction and Visual Effects industry, the team has been developing its primary product — Cerebro — an ERP/PM software with an M&E-specific toolkit.",,,http://twitter.com/cerebro_en,https://www.facebook.com/cerebrohq/
CertificationPoint,https://www.crunchbase.com/organization/certificationpoint,http://www.certificationpoint.org,"Business Intelligence, Collaboration, E-Learning, EdTech, Employment, Human Resources, Knowledge Management, Project Management","Administrative Services, Data and Analytics, Education, Other, Professional Services, Software",College Student Work Experience Builder,"CertificationPoint is an educational technology-based online eMarketplace providing work experience builders and collaborative student freelance to assist in career progression via project-based learning on real-world projects. We enable service buyer clients to award projects to college students in a collaborative project-based learning environment.  In a nutshell: CertificationPoint enables college students to build professional work experience one project at a time. Problems solved:  1. Conversion of college learning into applicable marketplace skills. 2. College learning not keeping pace with technology from a students entrance into college until graduation. 3. Apprehension of businesses to hire students without tangible experience. Solution: An in-the-trenches gap filling need for educational technology...enabling students to hone skills, build tangible experience, and collaborate with other students and business across the nation. The Pitch:  https://m.youtube.com/watch?v=SBTXtu0gIXw Example personalized college portal site: Http://www.certificationpoint.org/member/Kansas/UnivKansas_index.php Want to know more? Info@certificationpoint.org",http://www.linkedin.com/pub/certification-point/2b/164/65a,,http://twitter.com/CertPointOrg,http://www.facebook.com/Certificationpoint1
CFO Technology Corporation,https://www.crunchbase.com/organization/cfo-technology-corporation,http://www.cfotc.com,"Application Performance Management, Online Auctions, Project Management","Administrative Services, Commerce and Shopping, Data and Analytics, Other, Software",Corporate Performance Management for Quickbooks Online,"Developer of cloud based Corporate Performance Management & Business Intelligence application based on patented technologies. Our interactive, visual simulation platform (or game) for business merges virtual reality and artificial intelligence with gaming technologies.",,,,
Chaotic Moon Studios,https://www.crunchbase.com/organization/chaotic-moon-studios,http://www.chaoticmoon.com,"Android, Brand Marketing, Business Information Systems, Content, Digital Media, iOS, Product Design, Project Management, Software","Administrative Services, Design, Information Technology, Media and Entertainment, Mobile, Other, Platforms, Sales and Marketing, Software","We transform business for the world’s biggest brands by designing, developing and delivering digital experiences of consequence.","We design, develop, and deliver the world's best software with the world's biggest brands. We are a group of thinkers, builders, designers, developers, leaders, dreamers, and doers hell-bent on changing the world through better experience design. Through talent, expertise, and sheer brute force, we transform bold ideas into the world's best software products. Simply put, we're the best.",https://www.linkedin.com/company/chaotic-moon-studios,,http://twitter.com/chaoticmoon,http://www.facebook.com/chaoticmoon
Cherwell Software,https://www.crunchbase.com/organization/cherwell-software,https://www.cherwell.com,"Customer Service, Enterprise Software, Information Technology, IT Management, Project Management, SaaS, Software","Administrative Services, Information Technology, Other, Professional Services, Software","Cherwell improves service experiences across the entire organization through integrated, adaptable technology.","Cherwell improves service experiences across the entire organization through integrated, adaptable technology. Whether addressing customer needs and desires, demonstrating a determination to solve problems, or making a commitment to tell the truth, smarter service is what transforms functional teams into phenomenal ones. Cherwell was founded on the notion that service comes first. And effectively managing service experiences is vital in helping organizations adapt faster, saving precious time and resources.",http://www.linkedin.com/company/cherwell-software,,http://twitter.com/Cherwell,http://www.facebook.com/cherwellsoftware
Citizant,https://www.crunchbase.com/organization/citizant,https://citizant.com,"Data Integration, Enterprise Applications, Enterprise Software, Information Technology, Project Management","Administrative Services, Apps, Data and Analytics, Information Technology, Other, Software",Citizant provides business transformation and information sharing solutions to the federal government.,"Citizant designs and delivers smarter, leaner business and IT transformation solutions for the U.S. government. The company employs leading experts in Agile transformation, DevSecOps automation, enterprise data management, process improvement, and program management.",https://www.linkedin.com/in/citizant,,http://twitter.com/citizant,
Clarizen,https://www.crunchbase.com/organization/clarizen,http://www.clarizen.com,"Cloud Computing, Collaboration, Enterprise Software, Project Management, SaaS, Software","Administrative Services, Internet Services, Other, Software",Clarizen is a global leader in project management and collaborative work management software.,"Clarizen is a global leader in collaborative work management software, bringing together cross-company project management, configurable workflow automation, in-context collaboration, and a tailored, role-based experience, all built on a secure, scalable enterprise platform. Clarizen simplifies work, reduces communication overload, and provides extensive visibility at any level of the enterprise, so everyone can work more effectively, adapt to changes, and achieve their objectives.",http://www.linkedin.com/company/28265,,http://twitter.com/clarizen,http://www.facebook.com/Clarizen
Clearworth Systems,https://www.crunchbase.com/organization/clearworth-systems,http://www.clearworthsystems.com,"Computer, Information Technology, Project Management, Software","Administrative Services, Consumer Electronics, Hardware, Information Technology, Other, Software",Clearworth Systems specializes in regulatory compliance for IT and automation systems.,"Clearworth Systems provides the management-level guidance and execution-level support to ensure data integrity and sustainable compliance for your technology systems. Their computer system validation services encompass both software validation and qualification of the supporting infrastructure such as servers, network infrastructure, and data centers.",https://www.linkedin.com/company/clearworth-systems-inc-,,,
ClientFlow,https://www.crunchbase.com/organization/clientflow,https://clientflow.io,"B2B, Collaboration, Project Management, SaaS, Software","Administrative Services, Other, Software",Finally take control of managing your clients,"ClientFlow is a platform that helps teams extract maximum value from client engagements by systematizing teams' client management processes. By centralizing and tracking a team's client communications, ClientFlow empowers teams to add process and automation to client interactions, ensuring more efficient use of resources, higher client engagement, and a more succinct client experience.",,,http://twitter.com/clientflowapp,https://www.facebook.com/ClientFlowApp
ClientTickler,https://www.crunchbase.com/organization/clienttickler,http://www.clienttickler.com,"CRM, Project Management, Software, Task Management","Administrative Services, Information Technology, Other, Sales and Marketing, Software",Affordable User-friendly task-management,"ClientTickler is an affordable software platform designed to help small businesses proactively manage their calendars.  Offering more specialized features than free calendaring programs like Google Calendar at a more affordable price than top-heavy CRMs like Salesforce or Top Producer, ClientTickler is designed with small businesses in mind. An entirely risk-free 30-day demo is availible at www.clienttickler.com.  Try it out and see how ClientTickler can help you help yourself!",https://www.linkedin.com/company/2481587,,http://twitter.com/ClientTickler2,https://www.facebook.com/ClientTickler
CLM Matrix,https://www.crunchbase.com/organization/clm-matrix,http://www.clmmatrix.com/,"Project Management, Software","Administrative Services, Other, Software","CLM Matrix is the leading provider of solutions that transform the way companies manage contracts, trade agreements.","CLM Matrix is the leading provider of solutions that transform the way companies manage contracts, trade agreements and other important documents that contain valuable strategic information. Their Matrix Software solutions significantly reduces risk and costs while increasing revenues and vastly improving productivity. Forward thinking organizations realize they can no longer afford to rely on templates and e-mail attachments for mission critical procure-to-pay and quote-to-cash contract processes. As the leading innovator in the market, CLM Matrix is changing the way companies look at their contracting processes. Gains in efficiency and effectiveness from Contract Lifecycle Management (CLM) implementations are far too compelling for organizations to ignore. ROI’s are typically measured in months, not years. As the only CLM solution built exclusively on the Microsoft Office technology platform, CLM Matrix pioneered wizard-driven, policy-based Smart Contract Engines and Smart Workflow Engines to dynamically create and drive “intelligent contracts that enable contract intelligence.”",https://www.linkedin.com/company/clm-matrix,,https://twitter.com/clmmatrix,https://www.facebook.com/clm-matrix-159291890773889
Cloud Action,https://www.crunchbase.com/organization/cloud-action,https://cloudaction.com,"Cloud Data Services, CRM, Customer Service, Project Management","Administrative Services, Information Technology, Internet Services, Other, Professional Services, Sales and Marketing, Software","Cloud Action is a cloud solutions firm focusing on strategic implementation, integration, consulting, and managed services.","Cloud Action is a cloud solutions firm focusing on strategic implementation, integration, innovation, consulting, and managed services. Their services focuses on the Salesforce platform that spans in sales cloud (CRM), service cloud, (customer service), cloud coach (project management), and custom Salesforce solutions. Cloud Action was founded in 2014 and is headquartered in Tulsa, Oklahoma, with a delivery center in Pune, India and satellite offices across USA serving America, Europe, South Asia, and Australia.",https://www.linkedin.com/company/cloudaction/,,https://twitter.com/askcloudaction,https://www.facebook.com/TheCloudaction/
Cloud Coach,https://www.crunchbase.com/organization/cloudcoach,http://www.cloudcoach.com,"Professional Services, Project Management, Software","Administrative Services, Other, Software","Cloud Coach offers productivity, PSA, and PPM cloud-based solutions.","Cloud Coach provides project management and professional service automation software for the enterprise, developed on the Salesforce1 platform.  Projects:  * Create custom projects and templates, including cost and time forecasts and true task dependencies * Manage resource allocation and load-capacity planning  * Interactive Gantt chart with critical path view Professional Services:  * Manage retainers and rate cards * Evaluate project profitability * Track from the opportunity to delivery within your Salesforce CRM Project Portfolio Management:  * Perform total cost-benefit analysis to set business priorities * Executive approval process to ensure sign-off prior to starting work * Cross-portfolio Gantt views allow you to view project timelines and dependencies",https://www.linkedin.com/company/cloudcoach/,Pledge 1%,http://twitter.com/cloudcoach,
Cloud EPC,https://www.crunchbase.com/organization/cloud-epc,http://www.cloudepc.com,"Construction, Enterprise Software, Mobile Apps, Project Management, SaaS, Software","Administrative Services, Apps, Mobile, Other, Real Estate, Software","Cloud EPC develops enterprise project management software for the global Engineering, Procurement & Construction Industries","Cloud EPC develops and offers cloud-based, enterprise project management software for the global engineering, procurement, and construction industries. The company offers software in the areas of cost management, enterprise analytics, project reporting, change management, progress measurement, safety tracking, and many others. Founded in 2013, Cloud EPC is headquartered in Addison, Texas.",https://www.linkedin.com/company/cloudepc-llc-,,https://www.twitter.com/cloud_epc,https://www.facebook.com/cloudepc
CloudMasonry,https://www.crunchbase.com/organization/cloudmasonry,https://cloudmasonry.com,"Business Information Systems, Cloud Computing, Cloud Data Services, Consulting, CRM, Data Integration, Information Technology, Management Consulting, Professional Services, Project Management","Administrative Services, Data and Analytics, Information Technology, Internet Services, Other, Professional Services, Sales and Marketing, Software","Salesforce consulting partner, delivering success with transformative cloud-based business services and partner solutions","CloudMasonry is the Salesforce consulting partner, delivering success with transformative cloud-based business services and partner solutions. As a registered Salesforce consulting partner with over a decade of hands-on experience working with Salesforce, CloudMasonry partners with existing Salesforce customers that seek to extract more value from their existing cloud business system investments.    CLOUDMASONRY DETAIL: CloudMasonry offers a tailor-made approach for enterprise organizations, guiding them through the challenges of working with and harnessing the potential of cloud-based tools such as Salesforce. With over a decade’s dedicated experience in the field, CloudMasonry’s business-to-business consulting services are built on a foundation of experience across a range of industries.  Many existing Salesforce customers often struggle to utilize all of the Salesforce functionality made available to them with the purchase of their system licenses. With Salesforce pushing out three major system releases a year, Salesforce customers often need help to keep up with the innovation. CloudMasonry's managed innovation team partners with Salesforce customers and helps them keep pace with their ever-improving CRM system all while sharing industry best practices and thought leadership.   CLOUDMASONRY PROVIDED SERVICES: • Data Migration & Complex Integrations • End User Training • Salesforce Value Assurance / Health Checks • Salesforce Implementation Progam Oversight • Technology Roadmapping / System Design • Managed Services / Ongoing Innovation LEARN MORE: • Homepage: https://cloudmasonry.com/  • CloudMasonry Blog: https://cloudmasonry.com/blog/ • Twitter: @CloudMasonry",https://www.linkedin.com/company/cloudmasonry/,,https://twitter.com/CloudMasonry,
Clubhouse Software,https://www.crunchbase.com/organization/clubhouse-software,https://clubhouse.io/,"Collaboration, Information Technology, Productivity Tools, Project Management, Software","Administrative Services, Information Technology, Other, Software",Clubhouse Software is a project management platform developed for modern software teams.,"Clubhouse Software is a project management platform that provides the balance of simplicity and structure so software teams can be happier, less stressed, and can easily collaborate with anyone in their organization to focus on working together to build products that customers love. Clubhouse Software's mission is to ensure software development teams can do their best work. So they created Clubhouse to provide the most intuitive and enjoyable project management platform teams actually want to use, from project planning to product creation. Clubhouse was founded in 2014 and is based in New York.",https://www.linkedin.com/company/clubhousesoftware/,,https://twitter.com/clubhouse,https://www.facebook.com/clubhousesoftware/
CobaltPM,https://www.crunchbase.com/organization/cobalt-project-manager,http://cobaltpm.com,"Project Management, SaaS, Software, Task Management","Administrative Services, Other, Software",Online Project Management Software,"CobaltPM is an online project management solution that allows teams to easily manage all of their projects and resources and easily scales from small to large organizations.  It provides enterprise-level project management functionality at an affordable price as a cloud-based hosted (SaaS) project management service.  The user interface is powerful, yet very user friendly and easy-to-use. CobaltPM provides project managers with the tools to plan their project using a Gantt-style drag-and-drop view and share them with their team.  Team member and other project stakeholders are able to log in and see the status their work and provide real-time feedback and status updates.  Resource allocation can be tracked to determine where their workload is over or underloaded and adjusted as needed.  Project issues and risks can also be tracked and managed with email notifications to alert team members when they have work allocated to them.  A dashboard provides executives and directors with insight into the overall status of all projects that are underway across the entire organization.",http://www.linkedin.com/company/cobalt-project-manager,,http://twitter.com/CobaltPM,http://www.facebook.com/CobaltPM
CoConstruct,https://www.crunchbase.com/organization/coconstruct,https://www.coconstruct.com,"Construction, Home Renovation, Project Management, SaaS, Software","Administrative Services, Other, Real Estate, Software","Construction management software for home builders and remodelers used by 100,000+ building professionals in residential construction.","CoConstruct is a software company that offers web-based and mobile app for home builders and remodelers to simplify project management.  100,000+ building professionals rely on CoConstruct to manage custom home building and remodeling projects--from start to finish. The company’s construction management software replaces the fragmented digital tools builders and remodelers typically use to manage projects with everything needed to build a client’s dream home—all under one login. CoConstruct combines the best single-entry estimating software, client proposal software, contract management tools, construction project management software, construction scheduling software, builder client communication portal, client invoicing + payments platform, subcontractor communication app, and a bi-directional QuickBooks construction accounting integration into one powerhouse toolset.  From managing client selections, project scheduling, change orders, client/vendor communications, to-dos, punch lists, proposals, files and photos, to managing warranties and both the pre and post construction processes, CoConstruct is tailor made for custom home builders and remodeling firms.  The company was founded in 2004 by Donny Wyatt, also the company CEO.",https://www.linkedin.com/company/coconstruct/,,https://twitter.com/coconstruct?lang=en,https://www.facebook.com/coconstruct/
Colabus,https://www.crunchbase.com/organization/colabus,http://www.colabus.com,"Collaboration, Project Management, Software","Administrative Services, Other, Software","Colabus is a company based out of 19925 Stevens Creek Blvd., Cupertino,, CA, CA, United States.","Colabus is a company based out of 19925 Stevens Creek Blvd., Cupertino,, CA, CA, United States.",,,http://twitter.com/colabusapp,http://www.facebook.com/pages/Colabus/218356114962101
Collaborate Cloud,https://www.crunchbase.com/organization/collaborate-cloud,http://www.collaboratecloud.com,"Enterprise Software, Information Technology, Project Management, SaaS","Administrative Services, Information Technology, Other, Software",Collaborate Cloud offers its commercial customers with a social work management platform to collaborate and work on projects.,"CollaborateCloud is a social work management platform that helps businesses get 25% more productive through unified communication & collaboration. It brings together people from different levels in an organization to a single platform enabling them to connect and work closely.  Powered with an App Builder & Workflow designer, CollaborateCloud allows organizations to automate their internal processes, setup their own custom workflow and effectively collect, organize and work with their business data. This replaces your traditional spreadsheet and email model to collaborate and manage business functions.",http://www.linkedin.com/company/2791247,,http://twitter.com/collab_cloud,http://www.facebook.com/CollaborateCloud
Collaborate.com,https://www.crunchbase.com/organization/collaborate-com,http://www.collaborate.com,"Android, Apps, Collaboration, File Sharing, iOS, Mobile, Project Management","Administrative Services, Apps, Mobile, Other, Platforms, Software","Collaborate.com is a unified document sharing, task management and team communication platform for the mobile workforce.","Collaborate.com is a unified document sharing, task management, and team communication environment for today’s mobile workforce. With native support for iPhone™, iPod Touch™, Android™, and the Web – and out-of-the-box integration with popular cloud services such as Box™, Dropbox™, Evernote™, Google Drive™, Apple iCloud™, and email – teams can get started with Collaborate.com in minutes by visiting the Collaborate.com Web site or downloading the app directly from the App Store or Google Play. Collaborate.com is a service of Boston-based Kibits Corp. The company was founded in 2011 by seasoned entrepreneurs Matt Cutler and David Greenstein and is backed by Google Ventures, Charles River Ventures, General Catalyst, SOS Ventures, Commonwealth Capital Ventures, Launch Capital, and others.",,,http://twitter.com/getcollaborate,https://www.facebook.com/getcollaborate
Colladeo,https://www.crunchbase.com/organization/colladeo,http://colladeo.com,"Project Management, Software","Administrative Services, Other, Software",Operating a web-based application for agile requirements management - Playground. More at http://www.playgroundapp.,Operating a web-based application for agile requirements management - Playground. More at http://www.playgroundapp.com  Developing mobile and web applications. Our focus is on the Android and iOS platforms in mobile and Python/Django web stack. We choose technologies with prejudice and work in tight cooperation with our clients.,,,,
CoMakery,https://www.crunchbase.com/organization/comakery,https://www.comakery.com/,"Collaboration, Communities, Project Management, Software","Administrative Services, Community and Lifestyle, Other, Software",CoMakery is a platform that serves as a community for building projects together and earning shares in future revenues.,CoMakery is a platform that serves as a community for building projects together and earning shares in future revenues.,,,https://twitter.com/comakery,https://www.facebook.com/comakery/
Comindware Inc.,https://www.crunchbase.com/organization/comindware,https://www.comindware.com/,"Collaboration, Project Management, Software, Task Management","Administrative Services, Other, Software",Global Enterprise software company delivering innovative Business Operations Management solutions,"Comindware® is a fast-growing, global enterprise software company delivering innovative Business Operations Management solutions to enable performance and efficiency optimization. At Comindware we aim to become a trusted partner for our clients by working with both Business and IT and unlocking the companies’ potential through a holistic approach to digital business transformation. Leveraging our comprehensive suite of solutions for management of any kind of enterprise data and operations and fully supported by our Consulting, Integration and Implementation services, Comindware truly enhances individual, team and corporate performance and ultimately ensures our customers’ success.",https://www.linkedin.com/company/comindware,,https://twitter.com/Comindware,https://www.facebook.com/comindwareinc
Comindwork,https://www.crunchbase.com/organization/comindwork,http://www.comindwork.com,"Collaboration, Project Management, Software","Administrative Services, Other, Software",Comindwork offers an online environment and a set of tools that help knowledge workers collaborate effectively and conveniently.,"Online environment and tools for knowledge workers collaboration in projects. Comindwork is an online environment and set of tools for effective and convenient collaborative work of knowledge workers. It contains many Web 2.0 (Enterprise 2.0) tools, which are easily mastered by new users: wiki pages, blogs, tasks, documents, search, tags, associations etc. Comindwork also provides new ways to integrate these tools specifically for the tasks of project management and intensive collaboration.  What can I do with project in Comindwork? * Invite your project team and assign their project roles * Have informal discussion on project issues and ideas using project blog * Create your project milestones and responsible people * Define your tasks and update each task with comments as it progresses * Store project specifications, standards and conventions in wiki and create tag clouds * Upload all documents related to your project and manage it centrally * Track task time for client billing with the timesheets * Get notified by email when a case is assigned to you or when milestone is approaching * Monitor daily activities and personal contribution with history * Search for relevant information in your project tasks, milestones, blogs, wiki pages and comments * See comprehensive charts on your project status and progress * Update your project visibility settings and availability for external users and clients * Use RSS to subscribe to all project changes and be aware about the progress",,,http://twitter.com/comindwork,
Compellotech,https://www.crunchbase.com/organization/compellotech,http://www.compellotech.com,"Information Technology, Mobile, Outsourcing, Project Management, Software","Administrative Services, Information Technology, Mobile, Other, Professional Services, Software",Compellotech is an IT consulting company providing software consulting and IT services.,"Based in Cleveland, Ohio Compellotech provides IT enterprise solutions. Compellotechâ€:tm:s capabilities, flexibility and creativity enables businesses to create a breakthrough product that has far exceeded their expectations. The company is exposed to new technologies while maintaining compliance with Microsoft patterns and practices. With significant experience in IT, Compellotech offers skilled and professional developers who keep clients satisfied with updates and maintenance even after they completed their work.  Industries Serviced: Financial, Healthcare, Legal, Logistics, Manufacturing, Marketing, Retail, and Scientific Research Services Offered: Analysis & Planning, Desktop & Mobile Development, Database Development, E-Commerce",http://www.linkedin.com/company/compellotech-consulting,,http://twitter.com/compellotech,http://www.facebook.com/Compellotech-Consulting/3411385388
Compendr,https://www.crunchbase.com/organization/compendr,http://www.compendr.com,"Apps, Information Technology, Project Management, Software, Web Development","Administrative Services, Apps, Information Technology, Other, Software",Project Management for Creatives,"Compendr is a web app for creatives to make Project Management easier.  Compendr allows project management to be social. Connection with clients for fast approvals of work, time tracking baked in, and exporting / connection with a variety of APIs are the core of what makes Compendr.",,,http://twitter.com/compendr,
ConceptDraw,https://www.crunchbase.com/organization/conceptdraw,http://www.conceptdraw.com,"Business Intelligence, Collaboration, Productivity Tools, Project Management, Social Media, Software","Administrative Services, Data and Analytics, Internet Services, Media and Entertainment, Other, Software",ConceptDraw is a software developer involved in a variety of projects designed to increase effectiveness in the workplace.,"CS Odessa is the developer of ConceptDraw products a world-class, visual productivity solutions that have transformed the way many companies approach their daily work.  Since 1993, CS Odessa has been applying a passion for innovation to the world of business software and has become a Software 500 company in the process. CS Odessa is the developer of ConceptDraw Office which is a comprehensive suite of fully featured business productivity tools, including: - ConceptDraw PRO for business diagramming, - ConceptDraw MINDMAP for mind mapping,  - ConceptDraw PROJECT for project management, - ConceptDraw PLAN online collaboration service.   These tools utilize CS Odessa sophisticated INGYRE technology to deliver some incredibly powerful integration features that are unique to ConceptDraw.",https://www.linkedin.com/company/computer-systems-odessa,,http://twitter.com/CSO_ConceptDraw,https://www.facebook.com/conceptdrawsoft
COR,https://www.crunchbase.com/organization/cor-2,http://www.projectcor.com/,"B2B, Big Data, Information Technology, Professional Services, Project Management, SaaS, Service Industry, Software","Administrative Services, Data and Analytics, Information Technology, Other, Software","COR is the next-generation solution that intelligently suggests how to manage your projects, teams, and finances.","COR is the next-generation solution for creative and professional teams that intelligently suggests how to manage your projects, teams, and finances.",https://www.linkedin.com/company/project-cor/,,https://www.twitter.com/corcompany,https://www.facebook.com/corcompany
Corecon Technologies,https://www.crunchbase.com/organization/corecon-technologies,http://www.corecon.com,"Computer, Information Technology, iOS, Project Management, Software, Telecommunications, Web Development","Administrative Services, Consumer Electronics, Hardware, Information Technology, Mobile, Other, Platforms, Software",Corecon Technologies is a software company that develops comprehensive web-based construction software suite.,"Corecon Technologies flagship product, Corecon V7, is a web-based suite of software for estimating, project management, cost control, scheduling, and collaboration. This solution is primarily targeted for project based firms such as contractors, home builders, architects, and engineering firms.  In addition to its flagship product, Corecon provides a mobile solution that is an extension of Corecon V7 that is specifically designed for smart phones and tablet devices. This solution is free to all Corecon V7 subscribers and provides access to crucial information such as contacts, correspondence, schedules, and financials on these types of devices. To integrate with oneâ€:tm:s existing accounting application such as Intuit QuickBooks or SAP Business One, Corecon provides CoreconLink utilities that eliminate duplicate data entry and maintain consistency across the organization.",https://www.linkedin.com/company/corecon-technologies-inc-,,http://twitter.com/corecon,http://www.facebook.com/constructionsoftware
Corvo Cnsulting Group,https://www.crunchbase.com/organization/corvo-consulting-group,http://ccgroup.io/,"Project Management, Software","Administrative Services, Other, Software",Corvo Consulting Group helps clients identify short & long-term technology strategy and establish change processes.,"Corvo Consulting Group helps clients identify short & long-term technology strategy and establish the change processes needed to achieve strategic objectives in an agile, adaptive manner with the aid of exhilarating apps.",,,,
CoSchedule,https://www.crunchbase.com/organization/coschedule,http://coschedule.com,"Asset Management, Content Marketing, Marketing, Productivity Tools, Project Management, Social Media, Social Media Marketing, Software","Administrative Services, Financial Services, Internet Services, Media and Entertainment, Other, Sales and Marketing, Software",Organize all of your marketing in one place. Do more in less time with software that brings all your marketing together.,"CoSchedule is the only way to organize your marketing in one place. As a family of agile marketing products, CoSchedule serves more than 5,000+ customers worldwide, helping you stay focused, deliver projects on time, and keep your entire marketing team happy. As one of the top 10 leading marketing software providers on the Inc. 5000 list and recognized in Gartner’s 2019 Magic Quadrant for Content Marketing Platforms, CoSchedule is the fastest-growing solution for mid-market and enterprise companies seeking a unified marketing platform.",https://www.linkedin.com/company/coschedule,,http://twitter.com/CoSchedule,http://www.facebook.com/coschedule
Cosential,https://www.crunchbase.com/organization/cosential,http://www.cosential.com,"CRM, iOS, Project Management, SaaS, Software","Administrative Services, Information Technology, Mobile, Other, Platforms, Sales and Marketing, Software","Cosential provides cloud-based CRM and proposal automation solutions for architecture, engineering and construction firms.","Cosential is a CRM and Proposal Database solution that allows AEC firms the ability to access and act upon data specific to their role. The marketing and proposal database provides a comprehensive view of your firm's connections, interactions, and history with clients & partners. It organizes contacts, tracks opportunities, manages pending projects, runs reports and responds to RFP’s by generating prescriptive, engaging proposals.",http://www.linkedin.com/company/cosential,,http://twitter.com/Cosential,http://www.facebook.com/CosentialCRM
