Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
3Doodler,https://www.crunchbase.com/organization/the-3doodler,http://www.the3doodler.com,"3D Printing, 3D Technology, Consumer Electronics","Consumer Electronics, Hardware, Manufacturing, Software",The 3Doodler is a 3D printing pen that enables users to draw in midair and create 3D versions of their doodles and ideas.,"Created by WobbleWorks, the 3Doodler is the world’s first 3D printing pen that allows you to draw mid-air and create 3D versions of your Doodles and ideas. Designed to be compact and easy to use, you simply plug the 3Doodler into a power socket and start drawing whatever your heart desires in 3D within minutes. Whether freestyle 3D sketching, or tracing shapes from templates to make larger architectural structures, anything is possible.  WobbleWorks is an emerging toy and robotics company with big ideas. Their mission is to create affordable, cutting edge toys and robots that inspire and delight our customers the world over.  Founded in 2011, WobbleWorks is led by Peter Dilworth and Maxwell Bogue, experienced toy makers and enthusiasts. WobbleWorks’ products include Wigglerz™ (Spring ’13), and large walking dinosaurs such as Butch, the life-size robotic protoceratops, built for museums and theme parks.",https://www.linkedin.com/company/3doodler,,http://twitter.com/3doodler,http://www.facebook.com/3doodler
3DPrintBoard,https://www.crunchbase.com/organization/3dprintboard,http://3dprintboard.com,"3D Printing, 3D Technology, Printing, Social Media","Content and Publishing, Hardware, Internet Services, Manufacturing, Media and Entertainment, Software",3DPrintBoard publishes information about new 3D printing technology and news online.,"A 3D Printing board targeted toward 3D designers, 3D printer owners, 3D Printer companies, and anyone interested in discussing the up and coming technology of additive manufacturing.",,,http://twitter.com/3dprintboard,http://www.facebook.com/3dprintboard
3DPrinterOS,https://www.crunchbase.com/organization/3dprinteros,http://www.3DPrinterOS.com,"3D Printing, 3D Technology, CAD, Enterprise Software, Industrial Automation, Software","Design, Hardware, Manufacturing, Science and Engineering, Software",3DPrinterOS is the world's first operating system for 3D printers.,"3DPrinterOS is the world’s first operating system for 3D printers.  Enterprises, Schools and Service Bureaus use their cloud-based 3D printing management platform to prepare, fix, securely store, and stream 3D designs to 3D printers with data tracking and analytics. Unlike their competition, they have a working platform with 16,000+ hours of use, over ~70% of OEM's supported, and 30,000+ hours of experience developing 3D printing software. They have users in over 94 countries and their current clients include Jabil Circuit Inc., Duke, Purdue and Florida State University.  3DPrinterOS graduated from VentureBeat’s “2013 Accelerator of the Year” Alchemist Accelerator in the San Francisco bay area and was seed-round backed by Vulcan Capital and other private investors.  Founded in 2013, 3DPrinterOS is based in San Francisco. www.3dprinteros.com",https://www.linkedin.com/company/3dprinteros,,http://twitter.com/3DPrinterOS,http://www.facebook.com/3dprinteros
3DSIM,https://www.crunchbase.com/organization/3dsim,http://3dsim.com/,"Computer, Manufacturing, Software","Consumer Electronics, Hardware, Manufacturing, Software","3DSIM, the developer of premier additive manufacturing simulation technology.","3DSIM, the developer of premier additive manufacturing simulation technology. 3DSIM develops powerful simulation software for metal additive manufacturing. 3DSIM's software tools empower manufacturers, designers, materials scientists and engineers, to achieve their objectives through simulation-driven innovation rather than physical trial and error. Customers include aerospace and automotive OEMs, parts manufacturers, metal additive manufacturing machine producers and leading research labs. ",https://www.linkedin.com/company/10024623/,,,
3dzook,https://www.crunchbase.com/organization/3dzook,https://www.dzook.ai,"Art, Artificial Intelligence, Computer Vision, Machine Learning, Photo Editing","Artificial Intelligence, Content and Publishing, Data and Analytics, Hardware, Media and Entertainment, Science and Engineering, Software",One-click Artwork!,dzook is an AI-assisted platform that allows users to convert photos into illustrated portraits and videos into animations.,https://www.linkedin.com/company/3-dzook/,,https://twitter.com/3_dzook,https://www.facebook.com/dzookapp
3M,https://www.crunchbase.com/organization/3m,https://www.3m.com,"Automotive, Electronics, Enterprise Software, Manufacturing","Consumer Electronics, Hardware, Manufacturing, Software, Transportation","3M operates as a diversified technology company, manufacturing more than 55,000 products, including adhesives, laminates, and many more.","3M operates as a diversified technology company, manufacturing more than 55,000 products, including adhesives, abrasives, laminates, passive fire protection, dental and orthodontic products, electronic materials, medical products, car-care products, electronic circuits, and optical films. The company operates in the industrial and transportation; health care; safety, security and protection services; consumer and office; display and graphics; and electro and communications businesses. Its industrial and transportation business serves a range of markets, such as appliance, paper and packaging, food and beverage, electronics, automotive original equipment manufacturer, and automotive aftermarket. 3M has operations in more than 65 countries that include 29 international companies with manufacturing operations and 35 companies with laboratories. Its products are available for purchase through distributors and retailers in more than 200 countries, and online directly from the company. 3M was founded in 1902 by [Joshua Jones](https://www.crunchbase.com/person/joshua-jones) and is headquartered in Saint Paul, M.N.",http://www.linkedin.com/company/3m,,https://twitter.com/3M,http://www.facebook.com/3M
3MayDay,https://www.crunchbase.com/organization/3mayday-inc,http://www.3mayday.com,"Computer, Software","Consumer Electronics, Hardware, Software",3MayDay  is a calling platform that calls a group of trusted contacts simultaneously.,"3MayDay  is a calling platform that calls a group of trusted contacts simultaneously. It is an enterprise platform that allows audio, video, and text communications between a mobile caller and an operator in the event of an emergency. It was founded in 2013 and is based in San Francisco, California.",https://www.linkedin.com/company/3mayday,,https://twitter.com/3mayday,https://www.facebook.com/3MayDay/
3mindware,https://www.crunchbase.com/organization/3mindware,http://www.3mindware.com,"Hardware, Software, Web Design","Design, Hardware, Software",We are an experienced web design firm capable of handling projects of any size.Check out our Website and see for yourself.,We are an experienced web design firm capable of handling projects of any size.Check out our Website and see for yourself.,http://www.linkedin.com/company/3mindware-inc,,http://twitter.com/3mindware,http://www.facebook.com/3mindware
3nom,https://www.crunchbase.com/organization/3nom,https://www.3nom.com,"Information Services, Information Technology, Virtualization","Hardware, Information Technology, Software",3nom is a managed IT services firm that offers IT support services and solutions for small and medium businesses and their owners.,"3nom is a managed IT services firm that offers IT support services and solutions for small and medium businesses and their owners. The company is committed to providing each and every one of its clients with high quality service and support. It also provides flat rate IT management and support with guaranteed response times. 3nom was established in 2005 and is based in Teaneck, New Jersey.",https://www.linkedin.com/company/3nom/,,https://twitter.com/3nomIT,https://www.facebook.com/3nomIT/
3PAR,https://www.crunchbase.com/organization/3par,http://www.3par.com,"Cloud Data Services, Data Storage, Virtualization","Hardware, Information Technology, Internet Services, Software","3PAR provides utility storage systems for enterprises, financial services firms, cloud computing service providers and government entities.","3PAR Inc. is a global provider of utility storage systems for mid-sized to large enterprises, financial services firms, cloud computing service providers, consumer-oriented Internet/Web 2.0 companies, and government entities. The company helps organizations to build infrastructures that support the delivery of cloud-based services both internally, and at the scale required by service providers that make a business of selling such services to their external customers. The company's enterprise-class storage systems feature a clustered design that supports comprehensive multi-tenancy and was developed to be self-configuring, self-optimizing, self-monitoring, self-healing and scalable.  The Company's utility storage systems feature an architected, clustered, integrated hardware platform that includes an operating system and a range of software applications.",http://www.linkedin.com/company/3par,,http://twitter.com/HPstorageGuy,https://www.facebook.com/hewlettpackardenterprise
3S Landing Pad,https://www.crunchbase.com/organization/3s-landing-pad,https://3slandingpad.org/,"Big Data, Hardware, InsurTech, Productivity Tools","Data and Analytics, Financial Services, Hardware, Software","3S Landing Pad is a USA-based 6-month long scaling program that provides investments, networking & trainings to startups.","3S Landing Pad is an intensive 6-month long scale program to expand your business into the USA, the most competitive startup environment in the world. 12 startups with solid traction will have an immersive experience of working with world-class mentors, attracting customers, partners and investors.",https://www.linkedin.com/company/3slandingpad/,,https://twitter.com/3SLandingPad?lang=en,https://www.facebook.com/3SLandingPad/
3S USA,https://www.crunchbase.com/organization/3s-usa,http://www.3susa.com,"Computer, Software","Consumer Electronics, Hardware, Software","3S USA is an information technology service specialist assisting industries design, develop.","3S is an information technology service specialist assisting industries design, develop and implement a wide range of technology-based business solutions. They are committed to deliver customized agile development solutions through their delivery centers across US. They bring in thorough business understanding, technical expertise and outstanding commitment to deliver result-oriented services that continually integrate customer’s perspective and feedback.",https://www.linkedin.com/company/3susa/,,,
3TEN8,https://www.crunchbase.com/organization/3ten8,http://www.3ten8.ai/,"Artificial Intelligence, Data Center Automation, Machine Learning, Mobile, Predictive Analytics, Telecommunications, Virtualization, Wireless","Artificial Intelligence, Data and Analytics, Hardware, Information Technology, Mobile, Science and Engineering, Software",3TEN8 is an artificial intelligence company for 5G network automation and operations.,"3TEN8 develops a cloud SaaS-based platform that helps mobile operators to understand and optimize their wireless networks and subscriber's experience. They creating cognitive operations technology (AIOps) for closed-loop, self-healing, and self-operating networks in 4G, 5G, and beyond. Its software provides insights and analytics for mobile carriers.  The company 's self-learning artificial intelligence technology predicts outages and network degradations and delivers self-healing actionable insights focused on preventing customer impact. Amr Salem, Naresh Guntupalli, and Elica Rahdar founded 3TEN8 on August 15, 2014. It has its headquarters in Santa Clara in California.",https://www.linkedin.com/company/3ten8/,,https://www.twitter.com/3ten8,
3XR,https://www.crunchbase.com/organization/3xr-inc,https://www.3xr.com,"3D Technology, Augmented Reality, Brand Marketing, Software","Hardware, Sales and Marketing, Software",3XR improve brands' visual product offering with augmented-reality ready 3D models.,"3XR empowers brands to improve their online experience with engaging 3D content. The platform provides a solution where brands can utilize a community of creators to develop high-quality, custom 3D content at scale. With a few simple clicks, innovation leaders, marketers, and brand creatives can transform their online storefront into an immersive, engaging 3D experience.",https://www.linkedin.com/company/3xr,,https://twitter.com/3xrai,
4-Tell,https://www.crunchbase.com/organization/4-tell,https://www.get4tell.com,"E-Commerce, Enterprise Software, Machine Learning, Personalization, Retail Technology, SaaS, Sales","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Hardware, Sales and Marketing, Software",4-Tell empowers merchants to build meaningful customer relationships and increase revenue with it's SaaS Smart Commerce Platform.,"4-Tell empowers merchants to build meaningful customer relationships and increase revenue by providing a Smart Commerce℠ Platform and the Your Store Experience that enables the delivery and optimization of powerful customer shopping experiences, in-store and online.at online shoppers are likely to buy.  We are a full-stack omnichannel personalization solution. From in-store to online, we offer the capabilities, automation and insights that every team across your organization needs to power 1:1 personalized customer experiences.",http://www.linkedin.com/company/4-tell,,http://twitter.com/4TellCorp,http://www.facebook.com/4Tell
404 Computer Repair,https://www.crunchbase.com/organization/404-computer-repair,http://www.computerrepairatlantastore.com,"Hardware, Software, Web Development","Hardware, Software","404 Computer Repair is a store which offers computer, iphone and android phone repair services.","Our Mission at 404 Computer Repair is to provide industry wide superior customer service, excellent technical support and be a good  corporate citizen to businesses and the general public community. Customer satisfaction while providing high quality computer services and value to our clients, is our goal. We are never satisfied with our work until you are satisfied with our work. Creating and nurturing business relationships and fans of our company is one of our many  defined focal points in this highly technical competitive computer industry. Successful solutions for any situation. Not only do we  provide laptop, computer, iPhone, iPad repair  but we provide in house services such as custom  website design, custom software development,  graphics, logos and promotional items,  which makes us a one stop shop for  consumers and businesses in Atlanta and surrounding cities.",,,http://twitter.com/404ComputerRep,http://www.facebook.com/404ComputerRepair
42 Lines,https://www.crunchbase.com/organization/42-lines,https://www.42lines.net/,"Computer, Web Development","Consumer Electronics, Hardware, Software",42 Lines is a leader in higher education learning technology and solutions in U.S.,42 Lines is a leader in higher education learning technology and solutions that delivers custom development to institutions and companies across the U.S.,https://www.linkedin.com/company/42lines/,,,https://www.facebook.com/42lines/
420 Cyber,https://www.crunchbase.com/organization/420-cyber,https://420cyber.com,"Cyber Security, Information Technology, Retail Technology","Commerce and Shopping, Hardware, Information Technology, Privacy and Security, Software",Cybersecurity,"Over a decade ago, we co-founded a successful and ongoing darknet intelligence company, thwarting cybercrime and terrorism by supporting law enforcement, military and intelligence agencies for attribution of cyber criminals and counter-terrorism. Operating silently in the background, we have been protecting you for over a decade from darknet cybercrime and terrorist attacks worldwide. Collectively we have over 100 years’ experience throughout the cybersecurity industry, providing the highest grade of cybersecurity used by law enforcement, military, government intelligence agencies and numerous Fortune 500 companies. Our founders recognized the legal cannabis industry and ancillary businesses’ need to be compliant in their cybersecurity programs as well as proactively protect their customers and investment. Although the Great Green Rush has brought many an entrepreneur and investor alike to establish their position during this infancy period, securing digital assets are often an afterthought. We have curated a full-suite of cybersecurity products for cannabis organizations and/or ancillary business to exceed local regulatory compliance standards and push forward to a national and global level. Typical cybersecurity offerings require a large initial investment, multiple security software applications, additional hardware as well as staff to maintain. This initial large expenditure is often why business owners forego cybersecurity compliance and training, however, we can protect your entire organization starting under $500/month.",https://www.linkedin.com/company/420-cyber-inc/,,https://twitter.com/420Cyber,https://www.facebook.com/420cyber
420Tech,https://www.crunchbase.com/organization/420tech,http://www.420tech.net,"Cannabis, Computer, Software","Community and Lifestyle, Consumer Electronics, Food and Beverage, Hardware, Health Care, Software",To bring the most relevant retail technology to the cannabis industry,"420 Tech was created to bring the most relevant retail technology to the cannabis industry while maintaining compliance with each states reporting and regulatory requirements. Each application in the suite of applications offered by 420 Tech was created with the cannabis industry in mind. While purpose built, traditional retail best practices are prevalent in the feature set of each application.",https://in.linkedin.com/company/420-tech,,https://twitter.com/FourTwentyTech,https://www.facebook.com/420tech.net
47Lining,https://www.crunchbase.com/organization/47lining,http://www.47lining.com,"Computer, Software","Consumer Electronics, Hardware, Software",47Lining is an AWS Advanced Consulting Partner with Big Data Competency designation.,"47Lining is an AWS Advanced Consulting Partner with Big Data Competency designation. They develop big data solutions and deliver big data managed services built from underlying AWS  building blocks like Amazon Redshift, Kinesis, S3, DynamoDB, Machine Learning and Elastic MapReduce. They help customers build, operate and manage breathtaking “Data Machines” for their data-driven businesses. They architect solutions that address traditional data warehousing, Internet-of-Things analytics back-ends, predictive analytics and machine learning to open up new business opportunities. Their experience spans use cases in multiple industries including energy, life sciences, gaming, retail analytics, financial services and media & entertainment.",https://www.linkedin.com/company-beta/3220967/,,https://twitter.com/47lining,https://www.facebook.com/pg/47Lining
4Degrees,https://www.crunchbase.com/organization/4degrees,https://4degrees.ai,"Artificial Intelligence, Computer, Computer Vision, Internet, Machine Learning","Artificial Intelligence, Consumer Electronics, Data and Analytics, Hardware, Internet Services, Science and Engineering, Software","AI-enabled relationship management platform, built for relationship driven industries.","4Degrees helps professionals build better relationships, and democratize access to social capital - driven by machine learning. The company envisions to equalize opportunity by enabling you to build stronger professional relationships. Its platform identifies the right connections for you to focus on, works with you to strengthen those relationships over time, and helps you activate your network when you need it.",https://www.linkedin.com/company/4degrees/,,https://twitter.com/4DegreesAI,
4DReplay,https://www.crunchbase.com/organization/4dreplay,http://4dreplay.com/#home,"Internet, Software, Video, Virtual Reality","Hardware, Internet Services, Media and Entertainment, Software, Video","4DReplay provides time-slicing videos that showcase any-time, any-angle highlights with an unprecedented level of detail.","4DReplay provides time-slicing videos that showcase any-time, any-angle highlights with an unprecedented level of detail. They specialized in developing a 4D video solution, comprised of a set of 4K cameras and video editing software. 4dReplay is a highly advanced and easy-to-use four-dimensional time slice video production system.",https://www.linkedin.com/company/4dreplay/,,https://twitter.com/4DReplay,https://www.facebook.com/4DReplay/
4Home,https://www.crunchbase.com/organization/4home,http://www.4home.com,"Automotive, Clean Energy, Cloud Computing, Internet, Software, Wireless","Energy, Hardware, Internet Services, Mobile, Software, Sustainability, Transportation",4Home offers an XML-based software and services platform that enables OEMs to deliver applications and services to the connected home.,"4Home has developed an XML-based software and services platform that OEM hardware vendors and service providers can use to deliver compelling applications and services into the connected home. 4Home's suite of solutions allows users to automate almost any application they want: remotely monitor their homes, get Web-based content on the TV, control home systems from their mobile phones, control all home devices and digital media in one unified user-interface, and track their home energy usage down to the device level.  The company feels that ""home control services"" are the next suite of services to be offered by major broadband providers (after the trifecta of voice, video, and data), and consists of home monitoring, media & entertainment management, home health, and energy management. 4Home received five CES 2008 Innovation awards.",,,,
4moms,https://www.crunchbase.com/organization/4moms,http://www.4moms.com,"Hardware, Robotics, Software","Hardware, Science and Engineering, Software",4moms develops robotics technology-based products that cater to the prenatal to preschool needs of children.,"4moms develops robotics technology-based products that cater to the prenatal to preschool needs of children. It has introduced robotics technology to the juvenile industry, creating products that meet parents’ real needs. Its team is comprised on over forty engineers, designers, and developers. 4moms has put its products in over 500 stores in 24 countries. It develops and markets products for the 8.9 billion U.S. dollars juvenile products industry. Based in Pittsburgh, P.A.",https://www.linkedin.com/company/4moms/,,http://twitter.com/4moms,http://www.facebook.com/4moms
4SeTV,https://www.crunchbase.com/organization/4setv,http://www.4setv.com/,"Consumer Electronics, Hardware, Information Technology, Mobile Apps, Software, Video","Apps, Consumer Electronics, Hardware, Information Technology, Media and Entertainment, Mobile, Software, Video",4SeTV offers a technology solution that enables its users to watch several TV shows at the same time.,"4SeTV gives everyone in your family their very own private TV. Their technology can stream different shows to 4 separate devices, so the whole family can watch what they want at the same time.",,,https://www.twitter.com/4setv,https://www.facebook.com/4SeTV
"4th Law, LLC",https://www.crunchbase.com/organization/4th-law-llc,https://www.4th-law.com,"Artificial Intelligence, Autonomous Vehicles, Developer Platform, Drone Management","Artificial Intelligence, Data and Analytics, Hardware, Science and Engineering, Software, Transportation","A Command and Control platform for Robots and Terrestrial, Aerospace, and Deep Space Unmanned Vehicles.","4th Law provides modular, configurable, extendable, and portable control systems on its own proprietary intelligent Command and Control platform for Robots and Terrestrial, Aerospace, and Deep Space Unmanned Vehicles.",https://www.linkedin.com/company/17898711/,,https://twitter.com/4thlawSF,https://www.facebook.com/4thlawsf
4wave,https://www.crunchbase.com/organization/4wave,http://www.4waveinc.com/,"Data Storage, Nanotechnology, Semiconductor","Hardware, Science and Engineering, Software",4Wave's goal is to exceed the expectations of its clients.,"4Wave is the industry leader in providing advanced ion beam based processing techniques, and equipment for thin film applications. Supplying proven processes and equipment, 4Wave enables its customer to achieve their thin film deposition and milling requirements. To assist their customers, 4Wave also provides consulting, design and prototyping along with thin film coating services.  With installations throughout North America, Europe and Asia, 4Wave continues to lead the industry in providing advanced deposition, etching solutions and technologies. Product lines range from entry level batch tools for R&D and pilot production to fully automated cluster tools designed for the stringent requirements of 24/7 semiconductor production.  Founded in 2000 by the senior technical and management staff of Commonwealth Scientific Corporation, their team has extensive knowledge and experience in developing, designing and delivering both thin film processes and high vacuum equipment. Their (21,000 sq-ft) facility located minutes away from Dulles International Airport in Sterling, Virginia, includes manufacturing, lab clean rooms and a full compliment of metrology equipment.  4Wave is dedicated to technological innovation, uncompromising integrity and complete focus on providing maximum value to their customers. They are a company shaped by their history of expertise and continued eye on the future.",,,,
52,https://www.crunchbase.com/organization/52,https://52inc.com/,"Computer, Software","Consumer Electronics, Hardware, Software","52inc is a design and development studio that builds apps for iOS, Android, and the web.","52inc is a design and development studio that builds apps for iOS, Android, and the web. They partner with early-stage startups, growing companies, and household names to create products that are beautiful and fun to use.",https://www.linkedin.com/company/52inc/,,https://twitter.com/52_inc,
525K Global Solutions Inc.,https://www.crunchbase.com/organization/525k-global-solutions-inc,http://525k.io,"E-Commerce, E-Commerce Platforms, Logistics, Retail Technology, Supply Chain Management","Commerce and Shopping, Hardware, Internet Services, Software, Transportation",525K develops technology to enable sellers and e-commerce platforms to streamline the delivery of their product globally under 30 minutes,"525K Global Solutions Inc., is a technology company focused on bringing the latest technology advancements to sellers and e-commerce platforms to streamline the delivery of their product globally under 30 minutes. In fact, 525K is the number of minutes in a year; we aspire to enable the delivery of any product where possible in 1 minute! 525K is creating products at the core of e-commerce platforms, warehousing, fulfillment, last mile delivery, and global supply chain. ",https://www.linkedin.com/company/18588009/,,,
5BARz International,https://www.crunchbase.com/organization/5barz-international,http://www.5barz.com,"Mobile, Software, Wireless","Hardware, Mobile, Software","5BARz International offers 5BARz, a cellular network infrastructure device for offices, homes, and mobiles.","The 5BARz International Inc. business is focused upon the global commercialization of a patented product technology branded under the name 5BARz™. 5BARz™ is a cellular network infrastructure device for use in the small office, home or for when users are mobile. 5BARz™ incorporates a patented technology to create a highly engineered, single-piece, plug 'n play unit that strengthens weak cellular signals to deliver high quality signals for voice, data and video reception on cell phones and other cellular equipped devices. 5BARz™ represents a key solution for cellular network operators in providing clear, high quality signal for their subscribers with a growing need for high quality connectivity. 5BARz International Inc.'s shares are publicly traded on the OTCBB under the ticker symbol BARZ in the US and on the Berlin Stock Exchange (http://www.boerse-berlin.com) under symbol ""O5B."" www.5BARz.com",https://www.linkedin.com/company/5barz-international-inc-/,,http://twitter.com/5BarzIntl,
5D Robotics,https://www.crunchbase.com/organization/5d-robotics,http://5drobotics.com,"Local, Navigation, Robotics, Search Engine, Software","Hardware, Internet Services, Navigation and Mapping, Sales and Marketing, Science and Engineering, Software","5D Robotics is a software company that accelerates human productivity and safety in an evolving, dynamic world.","5D Robotics is a software company that accelerates human productivity and safety in an evolving, dynamic world. Located in Carlsbad, California, in the center of one of the nation’s leading robotics clusters, 5D Robotics emphasizes rapid, reactive, biologically inspired behavioral responses, very different from competitors who continue to rely on GPS, mapping, planning and continuous communication.",https://www.linkedin.com/company/5d-robotics-inc,,https://twitter.com/5drobotics,https://www.facebook.com/5d-robotics-106396006114693
5G Open Innovation Lab,https://www.crunchbase.com/organization/5g-open-innovation-lab,https://www.5GOILab.com,"Cloud Computing, Internet, Internet of Things, Telecommunications, Wireless","Hardware, Internet Services, Mobile, Software","A global ecosystem for enterprises, carriers and technology leaders working with start-ups to make 5G a reality","The 5G Open Innovation Lab (5G OI Lab) is a global ecosystem of developers, start-ups, enterprises, academia and government institutions working together with start-ups to fuel the development of new 5G capabilities and market categories that will transform the way we work, live and play both now and in the future.  The Lab provides developers at all stages unparalleled access to open platforms, enterprises and markets needed to create, test and deploy new use cases and innovations for 5G.  The Lab selects two cohorts of 15 to 20 companies per year to participate in the program.  The Lab does not take an equity position.",https://www.linkedin.com/company/5g-open-innovation-lab/,,https://twitter.com/5GOILab,
5nine Software,https://www.crunchbase.com/organization/5nine-software,http://5nine.com,"Information Technology, Security, Software, Virtualization","Hardware, Information Technology, Privacy and Security, Software",5nine Software is the global Hyper-V virtualization management and security provider.,"5nine Software is the global Hyper-V virtualization management and security provider. It offers the first and only agentless security and management solutions for Microsoft Hyper-V. 5nine Software provides innovative, powerful, yet easy-to-use software designed to reduce costs, increase productivity and mitigate security risks.",http://www.linkedin.com/company/5nine-software.-new-york-new-york-usa.,,http://twitter.com/5Nine_Software,http://www.facebook.com/5nineFans
5pm,https://www.crunchbase.com/organization/5pm,http://www.5pmweb.com,"Collaboration, CRM, Information Technology, Robotics, Software, Task Management","Hardware, Information Technology, Other, Sales and Marketing, Science and Engineering, Software","A product of project management software firm QG Software, 5pm is a browser-based project management tool.","A product of project management software firm QG Software, 5pm is a browser-based project management tool.  The service comes with standard project management features like timelines and deadlines, group management, and project and task navigation.  The service competes with web-based project management solutions like [Basecamp](http://www.crunchbase.com/organization/37signals), [ActionThis](http://www.crunchbase.com/organization/actionthis), and [Huddle](http://www.crunchbase.com/organization/huddle).",,,http://twitter.com/5pmweb,https://www.facebook.com/5pmweb
5x5 Technologies,https://www.crunchbase.com/organization/5x5-technologies,http://www.5x5tech.com/,"Artificial Intelligence, Cloud Data Services, Computer Vision, Drones, Information Technology, Robotics, Software, Telecommunications","Artificial Intelligence, Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software",Pioneer in the use of 3D computer vision and AI with unmanned aerial systems to inspect and analyze industrial assets.,"5x5 Technologies pursues Relentless Innovation in 3D spatial computing and artificial intelligence to give superpowers to unmanned aerial systems (e.g. drones). The company's Ávrio engineering platform creates a highly detailed digital graph for advanced asset management, inspection and analysis.  5x5 is enabling organizations around the world in the Telecom, Energy, Transportation and Government sectors to capture revenues and cost-controls that were previously impossible at scale.",https://www.linkedin.com/company/5x5tech,,https://twitter.com/5x5Tech,
6 River Systems,https://www.crunchbase.com/organization/6-river-systems,http://www.6river.com/,"Industrial Automation, Retail, Retail Technology, Robotics","Commerce and Shopping, Hardware, Manufacturing, Science and Engineering, Software",6 River Systems mission is to redefine fulfillment automation for e-commerce and retail operations.,6 River Systems mission is to redefine fulfillment automation for e-commerce and retail operations.   6 River Systems was founded in 2015 by former Kiva Systems and Mimio executives and is based in Boston.  We are currently working with select customers on pilots through 2016,https://www.linkedin.com/company/6-river-systems-inc.,,https://twitter.com/6riversystems,https://www.facebook.com/6RiverSystems/
6d bytes,https://www.crunchbase.com/organization/6d-bytes,https://6dbytes.com,"Artificial Intelligence, Food and Beverage, Machine Learning, Robotics","Artificial Intelligence, Data and Analytics, Food and Beverage, Hardware, Science and Engineering, Software",6d bytes is a robotics startup that builds robotics systems to revolutionize the way of preparing and serving meals.,"6D Bytes builds robotics systems to prepare and serve fresh & delicious meals.  The company uses robotics, machine vision, and AI to transform the way the food and beverage industry approaches the preparation and serving of healthy foods.",https://www.linkedin.com/company/myblendid/,,https://twitter.com/@myblendid2,https://www.facebook.com/myblendid/
6D.ai,https://www.crunchbase.com/organization/6d-ai,http://6d.ai/,"Apps, Artificial Intelligence, Augmented Reality, Big Data, Computer Vision, Machine Learning, Virtual Reality","Apps, Artificial Intelligence, Data and Analytics, Hardware, Science and Engineering, Software",6D.ai develops application programming interfaces (APIs) for the Augmented Reality (AR) Cloud.,6D.ai develops application programming interfaces (APIs) for the Augmented Reality (AR) Cloud. 6D.ai offers 3D computer vision for spatial computing. The company focuses on infinite scale and real-time 3D reconstruction of the world on mobile sensors.,https://www.linkedin.com/company/6d.ai/,,https://twitter.com/6d_ai,
7 Layer Solutions,https://www.crunchbase.com/organization/7-layer-solutions,http://www.7lsolutions.com/,"Computer, Information Technology, Software","Consumer Electronics, Hardware, Information Technology, Software","7 Layer Solutions is a provides IT consulting, solutions, and support to solve business problems for small and medium businesses.","7 Layer Solutions is a  provides IT consulting, solutions, and support to solve business problems for small and medium businesses. We use our expertise and experience with business and IT to improve the profitability, productivity, and competitiveness of our clients.Provider of professional IT Support for businesses in and around Pittsburgh, Pennsylvania. The company offers managed IT services, technical support and computer services through their 24x7 monitoring and maintenance service at a flat monthly rate, ensuring smooth functioning of small and medium-sized businesses.",https://www.linkedin.com/company/7-layer-solutions-inc/,,,
7 Senses Labs,https://www.crunchbase.com/organization/7-senses-labs,,"Artificial Intelligence, Big Data, Education, Edutainment, Machine Learning, Robotics, Software","Artificial Intelligence, Data and Analytics, Education, Hardware, Media and Entertainment, Science and Engineering, Software",Story-based Adaptive Learning Solutions for Children,"7 Senses Labs' A7 solution gives the child an immersive experience online of running through challenges (e.g., subway surfer or temple run) and solving problems. Offline the child can feel their learning come alive in a tangible manner through the social learning robot they are developing with integrated Augmented Reality. Touch and feel the objects you are learning with and solve problems.",https://www.linkedin.com/company/7-senses-labs-inc-,,https://twitter.com/7SensesLabs,https://www.facebook.com/joinA7?_rdr
75F,https://www.crunchbase.com/organization/75-fahrenheit,http://75f.io,"Electronics, Energy, Energy Efficiency, Facility Management, Internet of Things, Property Management, Smart Building, Software","Consumer Electronics, Energy, Hardware, Internet Services, Real Estate, Software, Sustainability","75F is a predictive and proactive IoT-based building automation system that addresses HVAC, lighting, and equipment control needs.","75F is a U.S.-based building intelligence company making smart building automation affordable and easy to deploy. 75F leverages IoT, Cloud Computing and Machine Learning for data-driven, proactive building intelligence and controls for HVAC, lighting and energy optimization.  75F's mission is to improve occupant productivity through enhanced comfort and indoor air quality – while saving energy and the environment.  75F is currently headquartered in Burnsville, Minnesota.",http://www.linkedin.com/company/75-fahrenheit,,https://twitter.com/75f_io,
7ewellness,https://www.crunchbase.com/organization/7ewellness,http://www.7ewellness.com/,"Fitness, Health Care, Retail Technology","Commerce and Shopping, Hardware, Health Care, Software, Sports","7ewellness has patented a new technology for body fitness, the technology includes to energise your body skin.","Results are shown instantly after the use of device/technology. We mainly focus on the wellness of your body. We designed stress relieving device, the non-invasive technology which works in order to enhance your body skin and makes you feel confident. We work on our clients to bring collectively smiles.",,,https://twitter.com/7eMyolift,https://www.facebook.com/7emyolift
