Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
Anari AI,https://www.crunchbase.com/organization/anari-ai,http://anari.ai/,"Artificial Intelligence, Cloud Computing, Machine Learning","Artificial Intelligence, Data and Analytics, Internet Services, Science and Engineering, Software",Anari AI is the next-generation computation platform for AI,"Anari AI is the next-generation computation platform for AI. It pioneers reconfigurable AI for customers to personalize their infrastructure in one click; it also enables chip designers to rapidly create and deploy their solutions. Anari created a custom framework for Virtual chip (FPGA), akin to CUDA (GPU). Anari’s ThorX is the first application on Anari platform that delivers a 10x faster compute than GPU on 3D/Graph data structures. The team is global, half of the team are PhDs, with advisors from DeepMind, CERN, Berkley and UCLA.",https://www.linkedin.com/company/anari-ai/?viewAsMember=true,,,
AnChain.ai,https://www.crunchbase.com/organization/anchain-ai,https://www.AnChain.ai,"Artificial Intelligence, Bitcoin, Blockchain, Compliance, Cryptocurrency, Cyber Security, Machine Learning, Risk Management","Artificial Intelligence, Data and Analytics, Financial Services, Information Technology, Other, Payments, Privacy and Security, Professional Services, Science and Engineering, Software",AnChain.AI is a Silicon Valley based blockchain security company that specializes in AI-powered platforms.,"AnChain.AI’s Blockchain Ecosystem Intelligence is trusted by the world’s leading blockchain companies, including Huobi, TokenInsight, and hedge funds. Plus AnChain.AI has played an active role in industry-standard committees like OWASP and ISACA.",https://www.linkedin.com/company/anchainai/,,https://twitter.com/AnChainAI,
Andor Health,https://www.crunchbase.com/organization/andor-health,https://www.andorhealth.com/,"Artificial Intelligence, Health Care","Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",Andor Health focuses on empowering clinicians to design their own digital experiences,"Andor Health focuses on empowering clinicians to design their own digital experiences. By harnessing machine and human intelligence, our cloud-based platform unlocks data stored in electronic medical records to deliver real-time actionable intelligence to care teams – both inside and outside of their enterprise.",https://www.linkedin.com/company/andorhealth/,,,
Androm,https://www.crunchbase.com/organization/androm,https://androm.io,"Advertising, Artificial Intelligence, B2B, Small and Medium Businesses, Software","Advertising, Artificial Intelligence, Data and Analytics, Other, Sales and Marketing, Science and Engineering, Software","Androm is a SaaS marketing agency which uses AI to generate ad campaigns, ad creatives, and perform cross platform optimization. ",Androm’s mission is to help small businesses adapt to new technologies. Androm is a web platform which uses machine learning and natural language processing algorithms to automate advertising on social media. A small business owner can enter a URL to their website on our platform and within 5 minutes have live advertisements on Facebook on Instagram. Androm handles everything from ad creation to finding a target market.,https://www.linkedin.com/company/androm-llc/,,,https://facebook.com/andromllc
ANewD.ai,https://www.crunchbase.com/organization/anewd-ai-9fbc,http://anewd.ai,"Artificial Intelligence, Consulting, Information Technology","Artificial Intelligence, Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",Applied Artificial Intelligence Consulting,"Anewd.ai's mission is to guide and support businesses in today’s age of Data and Artificial Intelligence. We believe in the value of customer-centered, data driven design. We provide strategic counsel that guides businesses in optimizing processes, monetizing data to improve ROI and building a defensible business ready for the age of Artificial Intelligence.",,,,
Angel.ai,https://www.crunchbase.com/organization/angel-ai,http://www.angel.ai,"Apps, Artificial Intelligence, Internet, Machine Learning, Reservations","Apps, Artificial Intelligence, Data and Analytics, Events, Internet Services, Media and Entertainment, Science and Engineering, Software","Angel.ai, formerly GoButler, is a technology company that supports businesses in automating conversational commerce using NLP.","Founded in February 2015, GoButler is a messaging-based, on-demand service that operates as a digital personal assistant, using Human Assisted Artificial Intelligence (HAAI) to fulfill requests 24/7, 365 days a year. GoButler takes the time and inconvenience out of everyday tasks, fulfilling on-demand requests, from food delivery and travel bookings to restaurant reservations and more. GoButler searches the web, compares prices, reads reviews and orders, using the best services at the most reasonable costs. The service saves users valuable time, getting them the things they need, when they want them, all conveniently via text message. In September 2016, there were rumors that Angel.ai had been acquired by Amazon. An Amazon spokesperson however stated on 21 September 2016: “Amazon did not acquire Angel.ai. We made an individual hire of [former Angel.ai CEO] Navid Hadzaad. His title is Product Lead, New Initiatives.”",https://www.linkedin.com/company/gobutler,,https://twitter.com/angeldotai,https://www.facebook.com/GoButlerofficial
Angilytics,https://www.crunchbase.com/organization/angilytics,http://www.angilytics.com,"Artificial Intelligence, Health Care, Medical Device, Sensor","Artificial Intelligence, Data and Analytics, Hardware, Health Care, Science and Engineering, Software",Angilytics develops a cardiovascular wellness platform in a form of a wrist band.,"Angilytics develops a cardiovascular wellness platform in a form of a wrist band, that will provide doctors crucial cardiovascular information such as blood pressure, heart rate, and other parameters.  Based on a patented sensor fusion and machine learning algorithm, itswrist-band allows doctors to remotely monitor and treat patients with heart failure, atrial fibrillation, myocardial infarction, etc. with informed knowledge and efficiency, reduce hospital readmission and save healthcare costs.",,,,
Aniline,https://www.crunchbase.com/organization/aniline,https://www.aniline.io/,"Analytics, Artificial Intelligence, Financial Services, Machine Learning","Artificial Intelligence, Data and Analytics, Financial Services, Science and Engineering, Software","Aniline is a data analytics platform, enabling distribution of Group Insurance Products.","Aniline is a data analytics platform, enabling distribution of Group Insurance Products. Using advanced analytics and AI the company provides a detailed breakdown of employee populations by demographic, geographic, tenure, compensation and other relevant categories. All without soliciting any employer information. It also provide detailed employee sentiment on benefits and compensation policy and delivery.",https://www.linkedin.com/company/anilinellc/,,,
anna,https://www.crunchbase.com/organization/anna-f683,https://www.tryanna.com/,"Artificial Intelligence, Cannabis, Retail, Software","Artificial Intelligence, Commerce and Shopping, Community and Lifestyle, Data and Analytics, Food and Beverage, Health Care, Science and Engineering, Software",anna is the first AI-powered self-checkout solution designed to meet the specific needs of cannabis retailers.,"anna is the first AI-powered self-checkout solution designed to meet the specific needs of cannabis retailers. anna cracks the code for bringing today's advancements in retail automation to the dispensary floor, while delivering a seamless consumer experience that is equally suited for the booming demands of the CBD industry. anna facilitates fast, cost-effective, and fully-compliant transactions that maximize revenue per square foot and lower operational costs for THC and CBD retailers.",https://www.linkedin.com/company/anna-binoid,,,
Anno.Ai,https://www.crunchbase.com/organization/anno-ai,https://anno.ai/,"Artificial Intelligence, Data Integration","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",Anno.Ai is structuring the unstructured world.,Anno.Ai is structuring the unstructured world. We are building AI-first applications and sensors that unlock new business paradigms.,https://www.linkedin.com/company/anno-ai,,https://twitter.com/anno_ai,
Anokai,https://www.crunchbase.com/organization/anokai,https://www.anokai.com,"Artificial Intelligence, Education, Health Care, Software","Artificial Intelligence, Data and Analytics, Education, Health Care, Science and Engineering, Software","Using advances in AI and medicine to educate and empower consumer decisions on beauty, health & lifestyle","A Silicon Valley based tech company delivering life-enhancing technology-charged health and beauty solutions. Founded in 2018 by AI and technology expert Tony Fotherby and cosmetic physician Dr. Sheena Kong, Anokai leverages cutting edge artificial intelligence and the latest advances in clinical medicine to educate users and empower their future beauty, health and lifestyle decisions.  Our first product Portrait AI Face Journal was released in June 2019. It instantly analyses facial volume, skin firmness, symmetry, sun damage and signs of aging.  These insights then generate a personalized roadmap recommending the most effective cosmetic treatments, science-based products and lifestyle and wellness solutions.",https://www.linkedin.com/company/anokai,,,
Anonos,https://www.crunchbase.com/organization/anonos,https://www.anonos.com/,"Analytics, Artificial Intelligence, Big Data, Compliance, Machine Learning, Privacy, Security","Artificial Intelligence, Data and Analytics, Privacy and Security, Professional Services, Science and Engineering, Software","Transform your data into a state-of-the-art asset, making secure, borderless innovation lawful.","Anonos patented “Data Liquidity” technology simultaneously achieves Universal Data Protection and Unrivaled Data Utility by embedding controls that flow with the data to enforce protection at the time of use. Anonos enables the maximum lawful liquidity value of data for sharing between parties to support AI, ML, and BI applications and many others. With Anonos, companies can leverage their internal and external data while guaranteeing individual privacy rights as required under evolving data protection laws. Anonos has achieved what many thought was impossible: technology enabling data to be used and shared with the accuracy of clear text in a non-identifying and lawful manner. Learn more at https://www.anonos.com",http://www.linkedin.com/company/5278249,,https://twitter.com/anonos,
ANOVA Intelligence,https://www.crunchbase.com/organization/societas-analytics,https://ANOVAintel.com,"Analytics, Artificial Intelligence, Big Data, Cyber Security, Predictive Analytics","Artificial Intelligence, Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",US intelligence agency-grade forensic analysis and critical intel.,"We find nation-state malware that others miss because we scan where others can't. ANOVA leverages AI and deep learning to automate vRAM forensic analysis, incident verification, data integrity anomaly detection and cyberconflict prediction across distributed networks, unsupervised and at scale. We arm enterprise and industrial high-value targets with the deep forensics and critical intel they require.",,,,
Anryze,https://www.crunchbase.com/organization/anryze,http://anryze.com,"Analytics, Artificial Intelligence, Biometrics, Facial Recognition, Fraud Detection, Image Recognition, Machine Learning, Security, Speech Recognition","Artificial Intelligence, Biotechnology, Data and Analytics, Financial Services, Payments, Privacy and Security, Science and Engineering, Software","AI powered analytics, security and anti-fraud solutions (face recognition, voice biometrics, speech analytics)","Anryze provides AI-powered neural networks based solutions with dynamical ontology knowledge databases ground: speech recognition, speech behavioral analytics, voice biometrics, facial recognition.  Anryze builds customized environment to collect and operate with the knowledge data",https://www.linkedin.com/company/anryze,,https://www.twitter.com/anryze,https://www.facebook.com/anryze
AnswerIQ,https://www.crunchbase.com/organization/answeriq,http://www.answeriq.com,"Artificial Intelligence, Customer Service, Machine Learning, Software","Artificial Intelligence, Data and Analytics, Other, Professional Services, Science and Engineering, Software",AnswerIQ is an artificial intelligence service in the customer support space.,"AnswerIQ is an artificial intelligence service in the customer support space. We use sophisticated algorithms to read and understand all the interactions from past tickets between the customer support agent and the customer. Once implemented, AnswerIQ enables a business to intelligently classify and automatically respond to simple known issues and more importantly assist the agents with the top three recommended responses to complex questions. It works within the existing customer experience systems like Zendesk, Salesforce etc. eliminating the need to learn any new system. AnswerIQ is a Seattle-based company, a spin out from GE and has licensed the Wise.io customer service platform. The founding team has a successful track record and are passionate about making customer service/support a differentiator for your business.",https://www.linkedin.com/company/18034443/,,https://www.twitter.com/smartassistio,https://www.facebook.com/AnswerIQ/
Anticipate Ventures,https://www.crunchbase.com/organization/anticipate-ventures,https://anticipateventures.com/,"AgTech, Artificial Intelligence, Augmented Reality","Agriculture and Farming, Artificial Intelligence, Data and Analytics, Hardware, Science and Engineering, Software",Anticipate Ventures is transforming innovative  technologies into successful business.,"Anticipate Ventures is transforming innovative health and hygiene, artificial intelligence, agtech, augmented reality, advanced manufacturing and cleantech technologies into successful business ventures.  The company’s first venture is creating products using ultra violet disinfection light spectrum called Far UV to significantly reduce bacteria and viruses and their associated diseases in medical, food, hygiene, HVAC/air and water applications.",https://www.linkedin.com/company/anticipateventures,,,
Antuit,https://www.crunchbase.com/organization/antuit,https://www.antuit.com,"Artificial Intelligence, Consumer Goods, Industrial Manufacturing, Management Consulting, Retail, Software","Artificial Intelligence, Commerce and Shopping, Consumer Goods, Data and Analytics, Manufacturing, Professional Services, Science and Engineering, Software","AI solutions leader in the Retail, Consumer Goods & Manufacturing industries.","Antuit is a Goldman Sachs backed AI solutions leader in the Retail, Consumer Goods, and Manufacturing industries. Since 2013, Antuit has been on a mission to help leading multi-national and high-growth companies predict, shape and meet demand. Combining deep domain expertise with proprietary solutions and technologies like machine learning and AI, Antuit delivers revenue and margin growth, improved supply chain efficiency, and enhanced customer experiences.",https://www.linkedin.com/company/antuit,,https://twitter.com/AntuitAnalytics,https://www.facebook.com/Antuit
Apartment Ocean,https://www.crunchbase.com/organization/apartment-ocean-2,https://www.apartmentocean.com,"Artificial Intelligence, Customer Service, Internet, Real Estate","Artificial Intelligence, Data and Analytics, Internet Services, Other, Professional Services, Real Estate, Science and Engineering, Software",Artificial intelligence for customer service in real estate,"Apartment Ocean (AO) is the leading conversational artificial intelligence (AI) platform for customer service in real estate. Artificial intelligence created by Apartment Ocean helps property management firms to increase customer handling efficiency and lower the cost of customer service. AO’s proprietary AI assistant handles the most time consuming and essential customer service tasks for multifamily companies, such as answering frequently asked questions, recommending apartment listings and scheduling apartment tours. ",,,https://twitter.com/apartmentocean,https://www.facebook.com/apartmentocean
Apetab,https://www.crunchbase.com/organization/apetab,https://apetab.com,"Advertising, App Marketing, Apps, Artificial Intelligence, Brand Marketing, Machine Learning, Marketing","Advertising, Apps, Artificial Intelligence, Data and Analytics, Sales and Marketing, Science and Engineering, Software",Apetab's AI technology empowers sophisticated brands in advertising technology.,"Apetab's AI technology empowers sophisticated brands in advertising technology. The company offers agencies, aggregators, and advertisers the technology to manage. display, re-engage mobile, and video advertising campaigns. Apetab was founded on 2017 and is headquartered in New York, New York.",https://www.linkedin.com/company/apetab/,,,https://www.facebook.com/Apetab-2297147557276476/
Apex.AI,https://www.crunchbase.com/organization/apex-ai,https://www.apex.ai/,"Artificial Intelligence, Automotive, Autonomous Vehicles, Operating Systems, Software, Transportation","Artificial Intelligence, Data and Analytics, Platforms, Science and Engineering, Software, Transportation",Apex.AI is building an operating system for autonomous vehicles.,Apex.AI is building an operating system for autonomous vehicles that never fails.,https://www.linkedin.com/company/apex-ai/,,https://twitter.com/ApexAI_Inc,
ApexQubit,https://www.crunchbase.com/organization/apexqubit,https://www.apexqubit.com/,"Artificial Intelligence, B2B, Biotechnology, Information Technology, Life Science, Machine Learning, Quantum Computing, Therapeutics","Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Information Technology, Other, Science and Engineering, Software",ApexQubit is a biotechnology company that is harnessing frontier technologies for discovery of new medicines and better health for humanity.,ApexQubit is a biotechnology company that is harnessing frontier technologies for discovery of new medicines and better health for humanity.,https://www.linkedin.com/company/apexqubit/,,https://twitter.com/ApexQubit,
Aphid,https://www.crunchbase.com/organization/aphid,https://www.aphid.io/,"Apps, Artificial Intelligence, Blockchain, FinTech, Mobile Apps, Software","Apps, Artificial Intelligence, Data and Analytics, Financial Services, Mobile, Other, Science and Engineering, Software",Fintech company and ecosystem disrupting the 9 to 5 workforce utilizing Artificial Intelligence and Blockchain technology.,"Aphid For You - Create a digital version of yourself that works so you don't have to. Get paid when your bot completes tasks online. Aphid For Business - We specialize in Artificial Intelligence solutions specific for your business needs. Automate repetitive tasks with a virtual sales agent for your website or mobile application. Increase sales up to 67%, eliminate manual labor and reduce operational costs.",https://www.linkedin.com/company/aphid,,https://twitter.com/aphidFS,https://www.facebook.com/AphidFS
Apical Technology,https://www.crunchbase.com/organization/apical-technology,http://apical.ai,"Artificial Intelligence, Financial Services, FinTech, Information Technology, Machine Learning, Risk Management","Artificial Intelligence, Data and Analytics, Financial Services, Information Technology, Professional Services, Science and Engineering, Software",Apical is a technology-driven systematic investment manager that utilizes artificial intelligence and machine learning.,Apical is a technology-driven systematic investment manager. Our strategies utilize artificial intelligence and machine learning to generate superior risk-adjusted returns that are non-correlated to both major asset classes and other hedge fund strategies.,,,,
APiO,https://www.crunchbase.com/organization/apio-4,http://www.apio.tech/,"Artificial Intelligence, Big Data, Blockchain, Financial Services, FinTech, Machine Learning","Artificial Intelligence, Data and Analytics, Financial Services, Other, Science and Engineering, Software","APiO is a SLC, UT-based FinTech company leveraging Blockchain , AI & Machine Learning to transform how capital is accessed & invested.","APiO is a SLC, UT-based FinTech company leveraging Big Data, Blockchain , AI & Machine Learning to transform how capital is accessed & invested. APiO is a Daffinity Technology Ventures portfolio company that leverages its SecureSync data integration technology.",https://in.linkedin.com/company/apio-technologies-inc.,,https://twitter.com/APiOFinTech,
Apixio,https://www.crunchbase.com/organization/apixio,http://www.apixio.com,"Analytics, Artificial Intelligence, Health Care, Information Technology","Artificial Intelligence, Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",The data science company for healthcare,"Apixio's HCC Profiler enables health systems and insurers to more accurately and efficiently review their medical coding, to correct gaps and inaccuracies, improve financial reporting and deliver better quality care. HCC Profiler is built on an artificial intelligence platform that extracts knowledge from unstructured clinical data (text).",https://www.linkedin.com/company/apixio,,http://twitter.com/Apixio,https://www.facebook.com/apixio-141522885871911
Apollo,https://www.crunchbase.com/organization/apollo-voice,http://www.okapollo.com,"Artificial Intelligence, Automotive, Autonomous Vehicles, Consumer Electronics","Artificial Intelligence, Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software, Transportation",Apollo Voice is a voice assistant device built for any car.,"Apollo Voice is an independent AI voice assistant. Voice assistant performs as well as Google Assistant (due to collaboration), and better in certain domains. Currently working with the auto industry.",https://www.linkedin.com/company/apollo-voice/,,,
Apothēka Systems Inc.,https://www.crunchbase.com/organization/apothe-ka-systems-inc,https://www.apotheka.co/,"Artificial Intelligence, Blockchain, Cloud Computing, Health Care, Information Technology, Internet of Things, Medical, Mobile, Software","Artificial Intelligence, Data and Analytics, Health Care, Information Technology, Internet Services, Mobile, Other, Science and Engineering, Software",Apothēka Blockchain: Transforms Electronic Medical Records platforms or clinical systems into secure Blockchain eco-systems.,"Apothēka transforms Electronic Medical Records platforms or clinical systems into secure Blockchain eco-systems utilizing AI driven workflows. Apothēka systems leverages latest Web 3.0 technology stack (Internet of Things; Artificial Intelligence and Blockchain) to facilitate new advances in patient care, streamlining providers and payers workflow processes while reducing costs. Our technology suite offers distributed blockchain electronic health records, practice management, scheduling, blockchain revenue cycle, smart contracts modules to include a la carte custom agile solutions based on any given client needs. “Elevating Patient Care Experience”",https://www.linkedin.com/company/apotheka-systems/,,https://twitter.com/ApothekaInc?lang=en,https://www.facebook.com/ApothekaCo/?ref=py_c
App Annie,https://www.crunchbase.com/organization/app-annie,http://www.appannie.com,"Analytics, Artificial Intelligence, Big Data, Mobile, Software","Artificial Intelligence, Data and Analytics, Mobile, Science and Engineering, Software",App Annie delivers data and insights to succeed in the app economy.,"App Annie is a decision­-making platform for the mobile app economy. App Annie combines the analytics of one’s own apps with a granular understanding of the competition and market to provide a unique 360­-degree view of one’s mobile business.The App Annie platform is relied upon by over 90 percent of the top 100 publishers and more than 700,000 apps. Customers of App Annie's Intelligence product include the likes of Electronic Arts, Google, LinkedIn, Line, Microsoft, Nexon, Nestle, Samsung, Tencent, Bandai Namco, and Universal Studios. The company has tracked over 83 billion downloads and more than US $25 billion in gross revenues to date, the industry leader by far. App Annie is a privately held global company of more than 300+ employees headquartered in San Francisco with offices in Amsterdam, Beijing, Hong Kong, London, Moscow, New York, Seoul, Shanghai, and Tokyo. The company is backed by leading venture investors including eVentures, Greycroft Partners, IDG Capital Partners, Infinity Venture Partners, Institutional Venture Partners and Sequoia Capital with $94 million raised to-date. The App Annie product suite consists of three main products: Store Stats, App Store Analytics, and Intelligence. It has also released products to track the eBooks and mobile ad industries.",http://www.linkedin.com/company/app-annie,,http://twitter.com/appannie,http://www.facebook.com/AppAnnie
App Orchid Inc,https://www.crunchbase.com/organization/apporchid-inc,http://www.apporchid.com,"Artificial Intelligence, Big Data, Cloud Computing, Enterprise Software, Internet of Things, Machine Learning","Artificial Intelligence, Data and Analytics, Internet Services, Science and Engineering, Software","The App Orchid platform helps enterprises build AI fueled apps for the energy, utilities, Insurance and healthcare industries.","The App Orchid platform helps enterprises build AI-fueled apps for the Energy, Utilities, Insurance, and Healthcare industries. The App Orchid platform uses deep learning and natural language processing with industry-specific content delivered through knowledge graphs, to create predictive apps.  It was founded in 2013 and headquartered in San Ramon, California.",https://www.linkedin.com/company/app-orchid-inc,,https://twitter.com/apporchid,
Appforma,https://www.crunchbase.com/organization/appforma,http://www.appforma.com,"Advertising, Artificial Intelligence, Business Intelligence, Social Media Marketing","Advertising, Artificial Intelligence, Data and Analytics, Sales and Marketing, Science and Engineering, Software","Appforma offers Maverick, an automated virtual marketing platform for local businesses.","Appforma is the world’s best local marketing agency, and it’s virtual.  Founded in 2011 by a team of experienced entrepreneurs and marketers, Appforma’s mission is to help small businesses grow by providing the most effective, easy to use, affordable and aesthetic marketing solution out there.  As a result, and after thousands of man hours, Appforma has designed the world’s best virtual marketing assistant.  The combination of Appforma's Artificial Marketing Intelligence with creative ideas and amazing content helps local businesses achieve amazing results with limited budgets and minimal time. They made it so easy, that business owners can approve and manage their entire marketing program from their smartphones.  Appforma will:	 Create a 12 month program with 50 marketing activities  Run Facebook advertising  Post on Facebook and Twitter  Create and execute email marketing  Run social contests, promotions and polls  Manage and run loyalty program and retention activities	 So you’re sure to get: relevant fans, leads and sales  Appforma - The world’s best local marketing agency for local businesses!",http://www.linkedin.com/company/appforma,,http://twitter.com/appforma,http://www.facebook.com/Appforma
Applied Intelligence Solutions,https://www.crunchbase.com/organization/applied-intelligence-solutions,,"Artificial Intelligence, Information Technology, Software","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",intelligent software solutions,"As of January 3, 2011, Applied Intelligence Solutions, LLC was acquired by DemandTec, Inc. Applied Intelligence Solutions, LLC develops intelligent software solutions. The company offers AllocationXpert for allocation decisions in inventory segments; AssortmentXpert, which identifies customer and product behavior to establish pre-season and in-season assortments; DemandXpert, a forecast solution that predicts customer behavior with uniform demand forecasting and reporting capabilities for merchandise cycle strategies; MarkdownXpert, which calculates optimal price, including markdowns for merchandise cycle products; PriceXpert that recommends and supports lifecycle pricing strategie; and ReplenishXpert, which ensures precise inventory models, including variables, such as deseasonalized demand and causal influences. It serves footwear, apparel, and department stores.  The company was incorporated in 2002 and is headquartered in Westminster, Colorado with research and development facilities in Moscow, Russia.",,,,
Applied InvestmentScience,https://www.crunchbase.com/organization/broms-asset-management-llc,http://www.aisci.us,"Analytics, Artificial Intelligence, Asset Management, Finance, Financial Services, FinTech, Machine Learning, Risk Management","Artificial Intelligence, Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software","Applied InvestmentScience™ builds, manages, & markets high-capacity investment strategies which seek to deliver risk managed returns.","Applied InvestmentScience™ builds, manages, and markets high-capacity investment strategies which seek to deliver risk managed returns. A proprietary, dynamic, statistical, non-linear probabilistic framework underpins a rigorous process of advanced scientific-based research resulting in better systematic investment management. Strategies are uniquely designed to outperform over time in both up and down markets. Using technology to root out investment risks, the business model targets high-capacity funds which have mass appeal and can scale into multi $ billion funds without the usual capacity limits of alternative type strategies. The weight of each security in our strategies is determined for growth potential based on assessment of the security’s fundamental value and additional criteria that taken together form part of the security selection, ranking, and duration management processes. To minimize risk, composition is long only and non leveraged without use of derivatives. Annualized turnover is ~50% and managed for tax efficiency. Targeted high-capacity, strategies include core, growth and value versions of the S&P 500, R 1000, R 2000, R 3000, MSCI EAFE Large, MSCI Emerging Markets, and the S&P 500 Sectors.  Bloomberg Symbols: AI SCI U.S. Large Cap (AISUSLG) and AI SCI U.S. Large & Mid Cap (AISUSLM).",https://www.linkedin.com/company/appliedinvestmentscience/,,https://twitter.com/aisci_us,https://www.facebook.com/aisci.us
appliedAI,https://www.crunchbase.com/organization/appliedai,https://appliedai.com/,"Artificial Intelligence, B2B, Machine Learning","Artificial Intelligence, Data and Analytics, Other, Science and Engineering, Software","As the world's first B2B AI platform, appliedAI helps organizations explore, plan and implement leading edge AI solutions in 100+ use cases.","AppliedAI.com is the leading Artificial Intelligence platform connecting enterprises with AI vendors. We help enterprises to learn about potential AI solutions for their business problems and connect with the most innovative AI vendors. We also enable AI vendors to present their unique AI solutions and references, helping them reach new enterprise customers.",https://www.linkedin.com/company/appliedai.com,,https://twitter.com/appliedaicom,https://www.facebook.com/appliedAI/
AppliedEA,https://www.crunchbase.com/organization/appliedea,http://www.appliedea.com/Views/Index.html,"Artificial Intelligence, Information Technology, Machine Learning","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software","AppliedEA increases reliability, reduces liability, and minimizes maintenance costs of Mobile Machines by applying Big Data methodologies.","AppliedEA aims to increase reliability, reduce liability, and minimize maintenance costs by applying the proven Condition-Based Maintenance (CBM) methodology to Mobile Machines. ",,,,
AppMozart,https://www.crunchbase.com/organization/appmozart,https://appmozart.com/,"Artificial Intelligence, Finance, Machine Learning, Manufacturing, Natural Language Processing, Risk Management, Software, Supply Chain Management","Artificial Intelligence, Data and Analytics, Financial Services, Manufacturing, Professional Services, Science and Engineering, Software, Transportation",Natural Language Processing driven risk intelligence company,"AppMozart empowers small and medium sized enterprise working in the intersection of manufacturing, supply chain and finance by helping them identify gaps in their business. We then derive automated solutions to improve their business process by mitigating risk and increasing productivity. Natural language processing is in our DNA and we are developing products and solutions that leverages structured & unstructured information to build financial and economic risk profile.",https://www.linkedin.com/company/appmozart/,,,
Appnomic,https://www.crunchbase.com/organization/appnomic,http://www.appnomic.com,"Analytics, Application Performance Management, Artificial Intelligence, Cloud Computing, Enterprise Software, Machine Learning, Predictive Analytics, SaaS, Software","Artificial Intelligence, Data and Analytics, Internet Services, Science and Engineering, Software",Appnomic is the pioneer in Self Healing Enterprise solutions and Autonomous IT Operations .,"Appnomic helps digital enterprises become self-healing. Our software enables autonomous IT operations by predicting and preventing problems before they happen. Appnomic’s unique patented cognitive capabilities include predictive anomaly detection, anomaly linked healing triggers and unified causation that navigates the linkages between digital journeys, transactions, Applications and IT Infrastructure from edge to public and private cloud. As a category-defining application with abilities far beyond the AI-assisted APM, Appnomic elevates digital user experiences, optimizes IT resources, and achieves uninterrupted operations for the enterprises. Appnomic has headquarters in Cupertino California in the US and backed by Avataar Ventures.",http://www.linkedin.com/company/appnomic/,,http://twitter.com/AppnomicSystems,http://www.facebook.com/pages/Appnomic-Systems/155952954463350
Appointments on Time,https://www.crunchbase.com/organization/appointments-on-time,http://www.appointmentsontime.com/,"Artificial Intelligence, Health Care, Information Technology, Software","Artificial Intelligence, Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",Appointments on Time is a developer of cloud-based application designed to simplify appointment scheduling.,"Developer of cloud-based application designed to simplify appointment scheduling. The company's application uses AI and machine learning to analyse past patient behavior along with structured and unstructured data points that permits users to schedule appointments, enabling physicians and healthcare service providers to see more patients with fewer resources.",,,,
Apprente,https://www.crunchbase.com/organization/apprente,http://www.apprente.com,"Artificial Intelligence, Customer Service, Enterprise, Natural Language Processing, Software","Artificial Intelligence, Data and Analytics, Other, Professional Services, Science and Engineering, Software",Intelligent voice-based conversational agents for the enterprise,Intelligent voice-based conversational agents for the enterprise.,https://www.linkedin.com/company/18103061/,,https://twitter.com/apprente_ai,https://www.facebook.com/Apprente/
Apprentice.io,https://www.crunchbase.com/organization/apprentice,http://apprentice.io,"Artificial Intelligence, Augmented Reality, Machine Learning, Software","Artificial Intelligence, Data and Analytics, Hardware, Science and Engineering, Software",Apprentice.io develops an intelligent manufacturing execution system that helps life science teams scale faster.,"Apprentice.io develops an intelligent manufacturing execution system that helps life science teams scale faster. From small and large molecule to cell and gene therapy, Apprentice's cloud-based system leverages artificial intelligence, augmented reality, and Pharma 4.0 to increase an organization's speed to market. Run your entire batch campaign and leverage data for continuous process improvement. It was formed in 2014 and headquartered in New Jersey, United States.",https://www.linkedin.com/company/apprentice-field-suite/,,https://twitter.com/apprentice_io,
AppRocket,https://www.crunchbase.com/organization/approcket,https://www.approcket.co,"Artificial Intelligence, Computer Vision, E-Commerce, Information Technology, Legal Tech, Machine Learning, Marketplace, Product Management, Ride Sharing, SaaS","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Hardware, Information Technology, Other, Professional Services, Science and Engineering, Software, Transportation",Fully-managed services marketplace for startup founders,"AppRocket is a services marketplace that connects startup founders with vetted service providers, and also oversees project delivery & quality. We have particular expertise in: - Direct-to-consumer telehealth solutions - On-demand networks (ride hailing, delivery, public transport) - Artificial intelligence and data analytics consulting - E-commerce platform development and deployment",https://www.linkedin.com/company/approcketllc,,https://twitter.com/approcket_,https://www.facebook.com/AppRocketLLC/
