Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
"AccoladePharma, LLC",https://www.crunchbase.com/organization/accoladepharma-llc,https://www.accoladepharma.com/,Biotechnology,"Biotechnology, Science and Engineering","Accolade Pharmaceuticals, LLC is a development-stage specialty biopharmaceutical company.","Accolade Pharmaceuticals, LLC is a development-stage specialty biopharmaceutical company focused on developing a range of products for the treatment of atopic and inflammatory allergic conditions. Their team is dedicated to re-purposing Zafirlukast, a known Leukotriene Receptor Antagonist (LTRA) and approved drug product  sold as Accolate.",,,,
Accord Biomaterials,https://www.crunchbase.com/organization/accord-biomaterials,http://accordbiomaterials.com,"Biotechnology, Health Care, Medical Device","Biotechnology, Health Care, Science and Engineering","Accord Biomaterials, Inc. develops chemistries and coatings for medical device protection. It offers Nogen that are catalytic nitric oxide","Accord Biomaterials, Inc. develops chemistries and coatings for medical device protection. It offers Nogen that are catalytic nitric oxide coatings for blood-contacting medical devices. The company’s devices address serious complications related to clotting and altered healing, improving performance, and reducing costs of critical medical device interventions. The company was incorporated in 2008 and is based in Ann Arbor, Michigan.",,,,
Accreon,https://www.crunchbase.com/organization/accreon,http://www.accreon.com/,"Biotechnology, Health Care, Life Science","Biotechnology, Health Care, Science and Engineering","Accreon solves critical business needs for healthcare, government, and business clients through technology-enabled solutions.","Accreon solves critical business needs for healthcare, government, and business clients through technology-enabled solutions. The firm focuses on delivering innovative solutions for Healthcare and Life Sciences. It was founded in 2008 and headquartered in Boston, Massachusetts.",https://www.linkedin.com/company/454876?trk=vsrp_companies_cluster_photo&trkInfo=VSRPsearchId%3A587571021425667858718%2CVSRPtargetId%3A454876%2CVSRPcmpt%3Acompanies_cluster,,https://twitter.com/accreon,
Accu-Break Pharmaceuticals,https://www.crunchbase.com/organization/accu-break-pharmaceuticals,http://accubreakpharmaceuticals.com,"Biotechnology, Information Technology, Pharmaceutical","Biotechnology, Health Care, Information Technology, Science and Engineering",Accu-Break develops pharmaceutical tablet technologies to create tablets that can be easily divided by hand into exact smaller doses.,"ACCU-BREAK Pharmaceuticals, Inc. develops and licenses pharmaceutical tablet technologies. The company offers bi-layer and tri-layer technologies, which are used to create tablets that are dividable by hand into accurate partial/smaller doses for patients to adjust their dose. Its technologies are used for single drug products, fixed and split combination drug products, standard and controlled release formulations, and incompatible drugs in human and veterinary medicines. The company has a strategic alliance agreement with Azopharma Development Group. ACCU-BREAK Pharmaceuticals, Inc. was formerly known as SoLapharm, Inc. and changed its name to ACCU-BREAK Pharmaceuticals, Inc.",,,,
Accudial Pharmaceutical,https://www.crunchbase.com/organization/accudial-pharmaceutical,http://accudialpharmaceutical.com,"Biotechnology, Health Care, Pharmaceutical","Biotechnology, Health Care, Science and Engineering",AccuDial Pharmaceutical develops pharmaceutical drugs and designs patented packaging technologies.,"AccuDial Pharmaceutical is comprised of two business units, which are AccuDial Pharmaceutical and Spinformation. AccuDial Pharmaceutical provides a variety of over-the-counter (OTC) and nutraceutical products for children and adults in liquid and pill form. The combined worldwide, total, addressable market for the AccuDial Pharmaceutical business units is approximately $3 billion. The Company utilizes its patented Spinformation label technology to differentiate AccuDial products from national and store brand manufacturers. Spinformation, established in 2000 by Stephen Key, developed and patented the Expanded Content Rotating Label technology. Spinformation increases the amount of printable space on a label of up to 75%. The technology is well suited for cosmetic, food, beverage, pharmaceutical, nutraceutical, and health and beauty markets. The labels can be applied to almost any bottle design and are useful for mail-in rebates, recipes, instant redeemable coupons, multiple language translations, and drug or nutrition facts. The labels can be printed with four-color process graphics. Although the company is privately owned it operates, discloses, and reports to its Shareholders as if it were a listed company.",,,http://twitter.com/AccuDial,
Accugenix,https://www.crunchbase.com/organization/accugenix,http://www.accugenix.com,"Biotechnology, Medical, Medical Device","Biotechnology, Health Care, Science and Engineering",Accugenix is dedicated to being the industry leader in providing the most accurate and compliant methods for the identification and strain,"Accugenix is dedicated to being the industry leader in providing the most accurate and compliant methods for the identification and strain typing of microorganisms using the most advanced technologies available. We have invested in the instrumentation and curation of our proprietary library databases to advance both genotypic and MALDI-TOF (proteotypic) based testing methods, the process validation of these methods, cGMP compliance and other regulatory standards at the global level.  Accugenix is staffed with scientists and experts to guide and provide you with technical support and solutions for your microbial identification and strain typing needs.",,,https://www.twitter.com/accugenix,
Accumetrics,https://www.crunchbase.com/organization/accumetrics,http://www.accumetrics.com,"Biotechnology, Health Diagnostics, Manufacturing, Medical Device","Biotechnology, Health Care, Manufacturing, Science and Engineering","Accumetrics develops VerifyNow System, a suite of assays used in assessing the platelet function.","Accumetrics is a privately-held company that develops, manufactures, and markets the VerifyNow System, a comprehensive suite of assays for the assessment of platelet function.   Accumetrics, based in San Diego, California, was founded in 1996, sold to Radiometer in 2000, and repurchased by company management and investors in 2003.",,,https://www.twitter.com/accriva,https://www.facebook.com/accriva
AccuraGen Holdings,https://www.crunchbase.com/organization/accuragen-holdings,http://www.accuragen.com,"Biotechnology, Health Care, Medical Device","Biotechnology, Health Care, Science and Engineering",A cancer early detection company,"We have developed a high-sensitivity next-generation sequencing-based system for the the detection of cancer mutations in miniscule concentrations of circulating cell-free DNA (cfDNA) in blood. Our technology addresses the significant barriers associated with harnessing the information contained in cfDNA by combining our proprietary techniques in molecular biology and computational algorithm for error suppression.  With our technology, nanogram quantities of highly-fragmented cfDNA can be amplified more than 1000-fold, and a panel of tens to hundreds of cancer-related genes can be screened with a sensitivity at the single-digit molecular level.",,,,
Accuray,https://www.crunchbase.com/organization/accuray,http://www.accuray.com,"Biotechnology, Health Care, Medical Device","Biotechnology, Health Care, Science and Engineering",Accuray is a biomedical company that provides medical practices with tumor treatment solutions.,"Accuray Inc. The Group's principal activities are developing & manufacturing of Intelligent Robotic Radiosurgery Systems. Its major brands include CyberKnife System, RoboCouch Patient Positioning System, Xsight Lung Tracking System, the Xchange robotic collimator changer, the 4D Treatment Optimization and Planning System, Xsight Spine Tracking System, Synchrony Respiratory Tracking System, MultiPlan Treatment Planning System, InView remote review system, AXUM treatment couch and In-Room CT System. The group operates in the United States, Europe, Asia & Japan.",http://www.linkedin.com/company/accuray,,http://twitter.com/accuray,http://www.facebook.com/accurayincorporated
AccuReg,https://www.crunchbase.com/organization/accureg,http://www.regulatory.com/index.html,"Biotechnology, Health Care","Biotechnology, Health Care, Science and Engineering","AccuReg® is a regulatory, compliance and technical consulting firm.","AccuReg® is a regulatory, compliance and technical consulting firm serving the pharmaceutical, medical device and diagnostic, and over-the-counter drug industries. Since 1987, we have helped hundreds of domestic and international clients to achieve compliance with FDA's Good Manufacturing Practices and other regulatory requirements, gain U.S. market approval, and ensure the quality of their products. ",,,,
Accuri Cytometers,https://www.crunchbase.com/organization/accuri-cytometers,http://www.accuricytometers.com,"Biotechnology, Manufacturing, Medical Device","Biotechnology, Health Care, Manufacturing, Science and Engineering",Accuri Cytometers is a medical device company developing cost effective cytometers for laboratories.,"Accuri Cytometers was founded to address a compelling need: life scientists love the rapid cell-by-cell analysis capability of flow cytometers, but too few have a flow cytometer in their lab. The barriers for most researchers include cost of the instrument, complexity of the software, effort required for maintenance, and the large amount of bench space required for the instrument. As a result, the company is looking to develop affordable and robust cytometers.",,,,
Accuronix Therapeutics,https://www.crunchbase.com/organization/accuronix-therapeutics,http://accuronix.com/,"Biotechnology, Health Care, Therapeutics","Biotechnology, Health Care, Science and Engineering",Accuronix Therapeutics is a biotech company that develops drug targeting technology to resolve issues in cancer therapy.,We are applying a novel drug-targeting technology to some of the most difficult problems in cancer therapy.,,,,
Accutest Laboratories,https://www.crunchbase.com/organization/accutest-laboratories,http://accutest.com,Biotechnology,"Biotechnology, Science and Engineering","Accutest Laboratories is a privately held, independent testing laboratory successfully delivering legally defensible data for over 50","Accutest Laboratories is a privately held, independent testing laboratory successfully delivering legally defensible data for over 50 years.",http://www.linkedin.com/company/accutest-laboratories,,http://twitter.com/AccutestLabs,http://www.facebook.com/Accutest-Laboratories/184730064912
AccuTheranostics,https://www.crunchbase.com/organization/accutheranostics,http://accutheranostics.com/,Biotechnology,"Biotechnology, Science and Engineering",AccuTheranostics is a biotechnology company focused on the business of individualizing chemotherapy for cancer patients.,"AccuTheranostics™ is a biotechnology company focused on the business of individualizing chemotherapy thereby dramatically improving outcomes for cancer patients. AccuTheranostics™ uses proprietary sophisticated technologies to provide patient-specific cancer diagnostic and prognostic information to oncologists in hospitals and oncology practices. AccuTheranostics™ is a leader in delineating the entire cellular composition of solid tumors. Specimens are shipped in AccuTheranostics’™ holding medium to our headquarters in Buffalo, New York where they undergo disaggregation, are subjected to drugs, single and in combination, and chemoresistance/sensitive profile is determined.  The results will be provided within days of receiving the specimen to determine optimum treatment. AccuTheranostics™ is committed to advancing the science and practice of oncology therapeutics, with a strong emphasis on improving patient outcomes, enhancing patient quality and quantity of life.",,,,
ACEA BIO,https://www.crunchbase.com/organization/acea-bio,http://www.aceabio.com/main.aspx,"Biotechnology, Clinical Trials, Real Time, Sensor","Biotechnology, Hardware, Health Care, Other, Science and Engineering",ACEA Biosciences is a biotechnology company that develops and commercializes high-performance microelectronic systems for cell-based assays.,"ACEA Biosciences is a biotechnology company founded in 2002 and headquartered in San Diego, California. ACEA is a pioneer in the development and commercialization of high-performance microelectronic systems for cell-based assays. ACEA has a world-class manufacturing operation centered in Hangzhou, Zhejiang Province, China. The Life Technology Business Unit developed ACEA’s proprietary real-time, label-free cell-based assay technology and launched the first product in 2004. The technology has been marketed globally under the xCELLigence brand. There are over 800 customers worldwide, and over 350 peer-reviewed publications using the xCELLigence technology. The newly launched iCELLigence instrument with wireless connectivity makes this innovative technology affordable to all users. In addition to the Life Technology Business Unit, ACEA also has a Therapeutics Business Unit which was launched in 2005. ACEA Therapeutics is focused on oncology drug discovery and development, leveraging the platform biosensor technology and proprietary small molecule library (> 1 million compounds) to bring novel therapeutics into the clinic. ACEA currently has one program in phase II clinical trials in China and numerous early clinical and preclinical leads. With its international reach, ACEA Biosciences continues to work closely with scientists throughout the world to bring innovation to the R&D and health care industries.",https://www.linkedin.com/company/acea-biosciences/,,https://twitter.com/aceabiosciences,https://www.facebook.com/AceaBiosciences/info/?tab=page_info
Acella pharmaceuticals,https://www.crunchbase.com/organization/acella-pharmaceuticals,http://www.acellapharma.com/,"Biopharma, Biotechnology, Pharmaceutical","Biotechnology, Health Care, Science and Engineering","Acella pharmaceutical develops, markets, sells, and distributes a portfolio of non-branded pharmaceutical and other products.","Acella Pharmaceuticals, a specialty pharmaceutical company, develops, markets, sells, and distributes a portfolio of non-branded pharmaceutical and other products. It offers a portfolio of products for a range of therapeutic categories, including dermatological, women’s health, cough/cold, nutritional supplementation, pediatrics, nephrology, cardiology, and other applications.",,,,
AcelRx Pharmaceuticals,https://www.crunchbase.com/organization/acelrx-pharmaceuticals,http://www.acelrx.com,"Biotechnology, Health Care, Pharmaceutical","Biotechnology, Health Care, Science and Engineering",AcelRx Pharmaceuticals is engaged in the development and commercialization of therapies for the treatment of pain and other conditions.,"AcelRx Pharmaceuticals, Inc., a specialty pharmaceutical company, engages in the development and commercialization of therapies for the treatment of pain and other conditions. It offers NanoTab, a tablet for oral transmucosal administration. The company also provides Sufentanil NanoTab PCA system, a sublingual patient-controlled analgesia system with a drug/device combination product candidate for the management of acute post-operative pain in the hospital settings; Sufentanil NanoTab BTP management systems for the treatment option for patients with cancer pain; and Sufentanil/Triazolam NanoTab, which provides analgesia and sedation for minor outpatient procedures. It serves patients, physicians, regulators, and payers. AcelRx Pharmaceuticals, Inc. was founded in 2005 and is based in Redwood City, California.",http://www.linkedin.com/company/acelrx-pharmaceuticals-inc.,,,http://www.facebook.com/pages/Acelrx-Pharmaceuticals-Inc/155250321182619
Acepodia,https://www.crunchbase.com/organization/acepodia,https://www.acepodia.com,"Biotechnology, Therapeutics","Biotechnology, Health Care, Science and Engineering",Acepodia is a novel technology platform to arm immune cells with antibodies to cure cancer,"Acepodia is a novel technology platform to arm immune cells with antibodies to cure cancer. The Next Generation of Immunotherapies. Acepodia is committed to immunotherapeutic strategies against oncology – expanding our research, clinical development, and manufacturing capabilities. Acepodia currently has a broad pipeline portfolio, each targeting a different type of cancer.",,,,
Acer Therapeutics,https://www.crunchbase.com/organization/acer-therapeutics,http://www.acertx.com/,"Biotechnology, Medical, Pharmaceutical, Therapeutics","Biotechnology, Health Care, Science and Engineering","Acer Therapeutics focuses on the acquisition, development, and commercialization of therapies for patients with serious rare diseases.","Acer Therapeutics is a pharmaceutical company that focuses on the acquisition, development, and commercialization of therapies for serious rare, and life-threatening diseases with critical unmet medical needs. Its pipeline includes four clinical-stage candidates: emetine hydrochloride for the treatment of patients with COVID-19; ACER-001 (a taste-masked, immediate-release formulation of sodium phenylbutyrate), for the treatment of various inborn errors of metabolism, including urea cycle disorders (UCDs) and Maple Syrup Urine Disease (MSUD); EDSIVO™ (celiprolol), for the treatment of vascular Ehlers-Danlos syndrome (vEDS) in patients with a confirmed type III collagen (COL3A1) mutation; and osanetant, for the treatment of induced Vasomotor Symptoms (iVMS).  The company was founded in 2013 and is headquartered in Newton, Massachusetts.",https://www.linkedin.com/company/acer-therapeutics-inc,,,
AcertaPharma,https://www.crunchbase.com/organization/acerta-pharma,http://www.acerta-pharma.com,"Biotechnology, Pharmaceutical, Therapeutics","Biotechnology, Health Care, Science and Engineering",Acerta Pharma provides drug discovery and development services for oncology and autoimmune diseases.,"Acerta Pharma is focused on the development of covalent binding technology solutions to create therapies for cancer. Acerta Pharma was acquired by AstraZeneca in February 2016. Acerta Pharma was founded in 2013 and is based in San Carlos, California.",https://www.linkedin.com/company/acerta-pharma-bv/,,,
Aceto,https://www.crunchbase.com/organization/aceto,http://www.aceto.com,"Agriculture, Biotechnology, Manufacturing","Agriculture and Farming, Biotechnology, Manufacturing, Science and Engineering","Aceto is a global virtual manufacturer supplying niche, differentiated specialty materials in life sciences and advanced technology.","Aceto is a global virtual manufacturer supplying niche, differentiated specialty materials in life sciences and advanced technology end markets. With business operations in nine countries, Aceto distributes over 1,100 chemical compounds used principally by the pharmaceutical, nutraceutical, agricultural, and specialty chemical industries. Aceto’s global operations, including a significant staff on the ground in China and India, are distinctive in the industry and enable its worldwide sourcing and regulatory capabilities.",https://www.linkedin.com/company/aceto-corporation/,,,
Acetylon Pharmaceuticals,https://www.crunchbase.com/organization/acetylon-pharmaceuticals,http://www.acetylon.com,"Biotechnology, Manufacturing, Medical Device, Pharmaceutical","Biotechnology, Health Care, Manufacturing, Science and Engineering",Acetylon Pharmaceuticals manufactures small molecule drugs to realize the therapeutic potential of histone deacetylase.,"Acetylon Pharmaceuticals, Inc. intends to manufacture small molecule drugs to realize the therapeutic potential of histone deacetylase. The company was incorporated in 2008 and is based in Boston, Massachusetts.",https://www.linkedin.com/company/acetylon-pharmaceuticals-inc./,,,https://www.facebook.com/celgene
ACGT,https://www.crunchbase.com/organization/acgt,http://www.acgtinc.com/,"Biotechnology, Emergency Medicine, Genetics, Life Science, Pharmaceutical","Biotechnology, Health Care, Science and Engineering",ACGT is a contract molecular research service and production company.,"ACGT is a contract molecular research service and production company. Since 1993, we have provided a continuously expanding range of DNA sequencing and molecular biology services to the pharmaceutical, biotechnology, academic, and government sectors. From small tasks to large, long-term assignments, ACGT will provide your organization with the best science at a great price. At ACGT, your project is our passion.",https://www.linkedin.com/company/acgt-inc-/,,https://twitter.com/ACGTFoundation,https://www.facebook.com/acgtinc/
Achaogen,https://www.crunchbase.com/organization/achaogen,http://www.achaogen.com,"Biotechnology, Health Care, Medical","Biotechnology, Health Care, Science and Engineering","Achaogen, a biopharmaceutical company, discovers and develops broad-spectrum antibiotics to treat multi-drug resistant bacterial infections.","Achaogen is a clinical stage biopharmaceutical company focused on the discovery and development of broad-spectrum antibiotics to treat multi-drug resistant bacterial infections. The company's most advanced drug candidate, ACHN-490, has demonstrated a positive safety and dosing profile in Phase 1 clinical testing and displayed broad spectrum efficacy in preclinical studies against systemic infections caused by multi-drug resistant (MDR) Gram-negative bacteria (e.g., E. coli, K. pneumoniae, and P. aeruginosa) and MRSA. In addition, the company is pursuing preclinical programs in several other areas of interest to combat the global emergence of bacterial resistance.",http://www.linkedin.com/company/achaogen,,http://twitter.com/achaogen,http://www.facebook.com/pages/Achaogen/208924565797090
Achelios Therapeutics,https://www.crunchbase.com/organization/achelios-therapeutics,http://www.achelios.com,"Biotechnology, Health Care, Therapeutics","Biotechnology, Health Care, Science and Engineering",Achelios Therapeutics is a pharmaceutical development company advancing new product concepts through preclinical and early clinical POC.,"Achelios Therapeutics is a pharmaceutical development company that focuses on advancing new product concepts through the 505(b)(2) process to early clinical proof of principle followed by asset (project) sale. Achelios has adopted a semi-virtual model to control costs and advance projects by utilizing its experienced team and on-call external pharmaceutical experts and partners.  This allows the company’s management to precisely tailor project needs with the right level of expertise and/or key opinion leaders with influence at the FDA, academic medical centers, and at the level of the payer (insurance company/government).",https://www.linkedin.com/company/achelios-therapeutics,,,
Achieve Life Science,https://www.crunchbase.com/organization/achieve-life-science,http://www.achievelifesciences.com/,"Biotechnology, Life Science, Pharmaceutical","Biotechnology, Health Care, Science and Engineering",Achieve Life Science is a privately held specialty pharmaceutical provider.,"Achieve Life Science, Inc. manufactures pharmaceutical products. The firm develops cytisine as a smoking cessation aid.",https://www.linkedin.com/company/achieve-life-sciences/,,https://twitter.com/achievelifesci,https://www.facebook.com/pg/achievelifesciences/
Achillion Pharmaceuticals,https://www.crunchbase.com/organization/achillion-pharmaceuticals,http://www.achillion.com,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Biotechnology, Health Care, Science and Engineering",A biopharmaceutical company dedicated to transforming the lives of patients and families affected by disorders of the complement system.,"At Achillion, we are driven to transform the lives of patients and families affected by diseases of the complement system, an integral part of the innate immune system. Scientific and clinical evidence has implicated the complement system, and specifically the complement Alternative Pathway (AP), in numerous devastating diseases and conditions. Our principal focus at Achillion is to advance our clinical-stage portfolio of orally administered factor D inhibitors into late-stage development and potential commercialization for patients with devastating disorders of the complement system.",http://www.linkedin.com/company/achillion-pharmaceuticals,,http://twitter.com/AchillionPharma,
Acidophil,https://www.crunchbase.com/organization/acidophil,http://www.acidophil.com,"Agriculture, Biotechnology, Health Care","Agriculture and Farming, Biotechnology, Health Care, Science and Engineering","Acidophil, LLC is an innovation partnership whose goal is to create and develop technological solutions to areas of high unmet need.","Acidophil, LLC is an innovation partnership whose goal is to create and develop technological solutions to areas of high unmet need. Acidophilâ€™s eponymous founders are Nobel Prize winner Sydney Brenner MD, PhD, and Philip Goelet PhD. Acidophilâ€™s team identifies unmet needs, develops or in-licenses enabling intellectual properties, recruits relevant experts, establishes proof of principle, develops commercial plans and participates in bringing its projects to completion through partnering with either corporations or venture capitalists. Current areas of interest include: The application of biotechnology to the therapy and diagnosis of cancer, cardiovascular disease, and disorders of the central nervous system. The application of biotechnology to renewable chemistry and environmental remediation.",,,,
Aciex Therapeutics,https://www.crunchbase.com/organization/aciex-therapeutics,http://www.aciexrx.com,"Biotechnology, Therapeutics","Biotechnology, Health Care, Science and Engineering",Aciex is a biotech company developing products to fill unmet needs for ophthalmic therapeutics in order to build an ophthalmic franchise.,"Aciex is focused on developing first-in-class products to fill unmet needs for ophthalmic therapeuticsâ€”products that will permit us to build a sustainable ophthalmic franchise. They believe their company is unique in both concept and products and timely in terms of the market, and they are pleased you have chosen to learn more about Aciex.",,,,
ACLARA BioSciences,https://www.crunchbase.com/organization/aclara-biosciences,,"Biotechnology, Consumer Electronics, Genetics","Biotechnology, Consumer Electronics, Hardware, Health Care, Science and Engineering",Aclara Biosciences develops lab-on-a-chip technologies for use in genomics research and pharmaceutical drug screening.,"Aclara Biosciences develops lab-on-a-chip technologies for use in genomics research and pharmaceutical drug screening. ACLARA Biosciences provides assay chemistry solutions for drug discovery and development, providing critical high-value information about the expression and interaction of genes and proteins within cells. ACLARA is dedicated to unlocking the power of pathway biology to identify highly specific protein-based biomarkers, accelerate the development of next-generation targeted therapeutics, and recognize the most appropriate patients for approved therapies, thereby enabling physicians to create personalized treatment regimens for patients suffering from cancer and other life-threatening diseases. Aclara Biosciences Inc. was founded in 1995 and is based in Mountain View, California. As of December 10, 2004, Aclara Biosciences Inc. was acquired by Monogram Incorporated.",,,,
Aclaris Therapeutics,https://www.crunchbase.com/organization/aclaris-therapeutics,http://www.aclaristx.com,"Biotechnology, Pharmaceutical, Therapeutics","Biotechnology, Health Care, Science and Engineering",Aclaris Therapeutics is a specialty pharmaceutical company engaged in developing dermatologic therapies.,"Aclaris Therapeutics started by the founders of Vicept Therapeutics, is a privately held specialty pharmaceutical dermatology company focused on the development of novel dermatologic therapies.  It is committed to identifying, developing, and commercializing innovative therapies to address significant unmet needs in dermatology, both medical and aesthetic, and immunology. Aclaris is focused on market segments with no FDA-approved medications or where treatment gaps exist.",https://www.linkedin.com/company/aclaris-therapeutics-inc-,,,
Aclipse Therapeutics,https://www.crunchbase.com/organization/aclipse-therapeutics,https://www.aclipsetherapeutics.com/,"Biotechnology, Medical, Pharmaceutical","Biotechnology, Health Care, Science and Engineering",Aclipse Therapeutics focuses on developing differentiated drugs to address diseases with unmet medical needs.,"Aclipse Therapeutics is a biopharmaceutical company that focuses on developing differentiated drugs to address diseases with unmet medical needs. Its strategy is reducing clinical development risk by combining a new and druggable understanding of disease pathways with a novel drug molecule that inhibits these pathways, allowing us to build upon existing nonclinical and clinical data while creating a significant patent barrier-to-entry.",https://www.linkedin.com/company/aclipse-therapeutics,,https://twitter.com/AclipseOne,
ACM Global,https://www.crunchbase.com/organization/acm-global,http://www.acmgloballab.com,"Biotechnology, Information Technology","Biotechnology, Information Technology, Science and Engineering",ACM Global Central Laboratory specializes in delivering high-quality central laboratory testing services.,"ACM Global Central Laboratory specializes in delivering high-quality central laboratory testing services in support of clinical research studies. Through a powerful combination of robust global capabilities, operational and scientific expertise and unsurpassed service, ACM Global acts as an extension of your clinical team to develop and execute Smarter Testing strategies to optimize your clinical development projects.",https://www.linkedin.com/company/acm-global-central-laboratory,,https://twitter.com/acmgloballab,https://www.facebook.com/ACMGlobalLab/
Acme Bioscience,https://www.crunchbase.com/organization/acme-bioscience,https://www.acmeca.com/,"Biopharma, Biotechnology, Life Science","Biotechnology, Health Care, Science and Engineering","Acme provides discovery chemistry, medicinal chemistry, process chemistry research & development, and chemical manufacturing services.","ACME provides discovery chemistry, medicinal chemistry, process chemistry research & development, and chemical manufacturing services for worldwide biopharmaceutical companies. ACME has extensive experience in antiviral and anti-bacterial research, along with expertise in nucleotides, nucleosides, triphosphates pro-drugs, heterocycles, and boron containing compounds, and has partnered with many customers in developing new chemical entities.",https://www.linkedin.com/company/acme-bioscience-inc./,,,
Acologix,https://www.crunchbase.com/organization/acologix,http://www.acologix.com,"Biopharma, Biotechnology, Medical","Biotechnology, Health Care, Science and Engineering",Acologix is a biopharmaceutical company developing therapeutic compounds for the treatment of osteo-renal diseases.,"Acologix, Inc. a biopharmaceutical company, focuses on the identification, development, and commercialization of therapeutic compounds for the treatment of osteo-renal diseases.  The company was founded as Big Bear Bio, Inc. in 1992 and changed its name to Acologix, Inc. in May 2002. The company is based in Hayward, California.",,,,
Acorda Therapeutics,https://www.crunchbase.com/organization/acorda-therapeutics,http://www.acorda.com/,"Biotechnology, Developer Platform, Health Care","Biotechnology, Health Care, Science and Engineering, Software","Acorda Therapeutics began in 1995 as a network of scientists, physicians and business people with a common belief.","Acorda Therapeutics, Inc. (Acorda) is a commercial-stage biopharmaceutical company engaged in the identification, development and commercialization of therapies that improve neurological function in people with multiple sclerosis (MS), spinal cord injury (SCI) and other disorders of the nervous system. The first product for which the Company completed clinical development, Ampyra (dalfampridine) Extended Release Tablets (Ampyra), was approved by the United States Food and Drug Administration (FDA) in January 2010, as a treatment to improve walking in patients with MS. Ampyra is an extended-release tablet formulation of dalfampridine (4-aminopyridine (4-AP)), which was previously referred to as fampridine. Acorda's marketed product, Zanaflex Capsules, is approved by the FDA as a short-acting drug for the management of spasticity.",https://www.linkedin.com/company/acorda-therapeutics-inc-,,https://twitter.com/AcordaNews,https://www.facebook.com/AcordaTherapeutics/
Acorn Health,https://www.crunchbase.com/organization/acorn-health,https://www.acornhealth.com/,"Biotechnology, Health Care","Biotechnology, Health Care, Science and Engineering",Acorn Health is a provider of clinical services to children with autism.,"Acorn Health is a provider of clinical services to children with autism. We are a partnership of behavior analytic professionals who develops, applies and shares the latest advances in the science of applied behavior analysis (ABA) to improve the lives of the families we serve.",https://www.linkedin.com/company/acornhealth,,,
Acorn Technologies,https://www.crunchbase.com/organization/acorn-technologies-inc,http://acorntech.com,"Biotechnology, Information Technology, Real Estate","Biotechnology, Information Technology, Real Estate, Science and Engineering","Acorn Technologies is an Intellectual Property (IP) Invention, Development and Commercialization Company.","Acorn Technologies is an Intellectual Property (IP) Invention, Development and Commercialization Company. They do this for Universities, Corporations and themselves. Acorn Technologies engages in the development of advanced technologies which may have substantial commercial value.",,,,
Acrigen Biosciences,https://www.crunchbase.com/organization/acrigen-biosciences,https://www.acrigen.com/,"Biotechnology, Genetics, Life Science","Biotechnology, Health Care, Science and Engineering",Acrigen Biosciences is dedicated to making gene editing safe.,"Acrigen Biosciences is dedicated to making gene editing safe. It develops technologies to improve efficiency and enhance the safety of CRISPR-Cas based gene editing. CRISPR-Cas system which enables the precise enzymatic editing of genes is one of the most exciting and promising techniques to be developed in the last few years with the capability to prevent or cure many devastating diseases.  It was founded in 2019 and is headquartered in Berkeley, California.",https://www.linkedin.com/company/acrigen-biosciences/,,https://twitter.com/acrigenbio,
Acris Antibodies,https://www.crunchbase.com/organization/acris-antibodies,http://us.acris-antibodies.com,"Biotechnology, Communities, Manufacturing","Biotechnology, Community and Lifestyle, Manufacturing, Science and Engineering",Thousands of high quality antibodies,"Acris GmbH was founded 1998 as a spinoff of DPC Biermann GmbH, the German subsidiary of Diagnostic Products Corp., Los Angeles. Acris took over responsibility for marketing the DPC Biermann research products. From 1999 to 2003 Acris GmbH focused more and more on the research antibodies. In the beginning Acris GmbH served as a distributor for US and UK antibody manufacturers in the German market. In September 2003 Acris GmbH became a fully independent company and took over all research products and customers from DPC. Acris GmbH was renamed Acris Antibodies GmbH what should better reflect our business. From the very beginning it was Acris' mission to serve the research community with high quality research products. The idea was to resolve a problem that many researchers are confronted with: “How can I find a product/antibody which will work optimal in my research application”. To help these scientists Acris developed a platform for thousands of high quality antibodies in one easy to search online database. Since 2010, Acris has been able to offer more than 170,000 primary antibodies and more than 50,000 proteins, lysates and kits. Acris Antibodies developed from a German distributor to a global player in the research product / antibody market. Distributors in Europe and Asia were added and in the beginning of 2011 we opened a branch office in San Diego, USA. Since November 2012, Acris Antibodies GmbH is DIN EN ISO 9001 certified. We have implemented and certified our Quality Management to show our dedication towards our goal: We aim to satisfy our customers with outstanding service and high quality products. Learn more about our quality policy here. In the next couple of years Acris Antibodies will strengthen its international position and develop our database any further by adding new and innovative products like the Link-A-Light product line for quick and easy antibody or protein conjugation with dyes.",http://www.linkedin.com/company/acris-antibodies,,http://twitter.com/AcrisAntibodies,http://www.facebook.com/acrisantibodies
Acrovirt,https://www.crunchbase.com/organization/acrovirt,https://acrovirt.com/,"Biotechnology, Health Care","Biotechnology, Health Care, Science and Engineering",biotechnology,"Acrovirt is meeting existing and emergent needs of animals with the Acro Shine Interface, a proprietary system comprised of subdermal implants, wearable devices and platform plug-in software that integrates neural and physiological responses to stimuli in real-world situations in any place.",https://www.linkedin.com/company/acrovirt-llc./?viewAsMember=true,,,https://www.facebook.com/acrovirt
