Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Rockset,https://www.crunchbase.com/organization/rockset,https://rockset.com/,"Analytics, Information Services, Information Technology, Software","Data and Analytics, Information Technology, Software",Rockset is a computer software company that offers a cloud data infrastructure.,"Rockset is a computer software company that offers a cloud data infrastructure.  They are bridging the gap by changing the way data is stored, processed, and accessed for making better, faster data-driven decisions and data powered apps. Empowering enterprises to unleash all their data is a difficult challenge that inspires them every day. It was founded in 2016 and it's based in San Mateo, California.",https://www.linkedin.com/company/rocksetcloud,,https://twitter.com/RocksetCloud,https://www.facebook.com/RocksetCloud/,"2,473"
VoiceBase,https://www.crunchbase.com/organization/voicebase,http://www.voicebase.com,"Analytics, Big Data, Business Intelligence, Call Center, Data Mining, Enterprise Software, Information Services, Predictive Analytics","Administrative Services, Artificial Intelligence, Data and Analytics, Information Technology, Software",Speech Analytics for the Data-Driven Enterprise,"VoiceBase is defining the future of deep learning and communications by providing unparalleled access to spoken information for businesses to make better decisions. With flexible APIs, pre-built dashboards, developers and enterprises build scalable solutions with VoiceBase by embedding speech-to-text, conversational analytics, and predictive analytics capabilities into any big voice application. VoiceBase’s customers and partners include Tableau, Amazon Web Services, The Home Depot, Twilio, Vonage/Nexmo and Nasdaq. The company is privately held and is based in San Francisco, California. For more information on VoiceBase visit www.voicebase.com",https://www.linkedin.com/company/voicebase-inc-,,http://twitter.com/VoiceBase,http://www.facebook.com/VoiceBase1,"2,515"
Particle,https://www.crunchbase.com/organization/particle-3,https://www.particle.io/,"Consumer Electronics, Hardware, Information Services, Infrastructure, Internet of Things, Software","Consumer Electronics, Hardware, Information Technology, Internet Services, Other, Software","Particle provides hardware and software tools to help users prototype, scale, and manage IoT products.","Particle provides hardware and software tools to help users prototype, scale, and manage IoT products. Particle is an IoT device platform that enables businesses to easily add the power of connectivity to any product. From hardware to connectivity to device management and cloud, Particle provides developers with tools to prototype IoT solutions quickly as well as a reliable and secure platform for enterprises to scale. Over 150,000 product builders in more than 170 countries and half of the Fortune 500 have deployed connected IoT devices powered by Particle. Listed as one of Fast Company’s Most Innovative Companies of 2015 and named as a major player to watch in the IoT Landscape in IDC Marketscape’s 2018 Vendor Assessment, Particle’s customers include NASA, SpaceX, consumer hot tub manufacturer Jacuzzi, and coffee-brewing pioneer Keurig. Venture backed by Root Ventures, Spark Capital, and Qualcomm Ventures. Particle is based in San Francisco, CA and Shenzhen, China. Particle was founded on 2012.",http://www.linkedin.com/company/particleio,,https://twitter.com/particle,http://www.facebook.com/particle,"2,643"
SocialSurvey,https://www.crunchbase.com/organization/socialsurvey,https://www.socialsurvey.com,"Consumer, Customer Service, Information Services, Information Technology, Quality Assurance, SaaS, Software","Information Technology, Other, Professional Services, Software",SocialSurvey connects and measures at the employee level to drive behavior that creates a better customer experience and online reputation.,"SocialSurvey is a single automated solution for company experience data, specializing Experience, Reputation, and Marketing—on one platform. Its platform enables businesses and companies to manage customer and employee experiences across their products, services, and brand. The company was founded in 2015 and headquartered in California, United States. There are now offices in Nashville, TN and Chennai, India.",https://www.linkedin.com/company/socialsurvey/,,https://www.twitter.com/socialsurveyme,https://www.facebook.com/SocialSurveybusiness/,"2,761"
Mattermost,https://www.crunchbase.com/organization/mattermost,https://mattermost.com/,"File Sharing, Information Services, Information Technology, Messaging, SaaS, Software","Information Technology, Internet Services, Messaging and Telecommunications, Software",Mattermost provides enterprise-grade messaging solutions for organizations on an open-source platform.,"Mattermost provides enterprise-grade messaging solutions for organizations on an open-source platform. It offers messaging solutions across web, phone, and personal computers with archiving, search, and deep integration across in-house systems.  Corey Hulen and Ian Tien founded Mattermost in 2011. It has its headquarters in Palo Alto in California.",https://www.linkedin.com/company/mattermost/,,https://twitter.com/mattermost,https://www.facebook.com/MattermostHQ/,"2,832"
Digital Assets Data,https://www.crunchbase.com/organization/digital-assets-data,http://www.digitalassetsdata.com,"Business Intelligence, FinTech, Information Services, Software","Data and Analytics, Financial Services, Information Technology, Software","Digital Assets Data, a NYC-based fintech startup","Digital Assets Data is a financial technology and data company building enterprise-grade software and data feeds for crypto hedge funds, family offices, research firms, global consulting firms, banks, sovereigns, and other market participants.",https://www.linkedin.com/company/digitalassetsdata/,,,,"2,839"
Rookout,https://www.crunchbase.com/organization/rookout,https://www.rookout.com,"Enterprise Software, Information Services, Information Technology, SaaS, Software Engineering","Information Technology, Science and Engineering, Software","Rookout allows engineers to debug anything, no matter where it’s running, or in which architecture, effortlessly.","Code doesn’t always behave as you expect it to and your team is wasting too much time to understand why. Rookout provides secure, fast, and simple data access, no matter what architecture or where the code is running. By providing the developer with instant, laser-focused data, developer teams can understand their code and see an increase in productivity, velocity, and efficiency.",https://www.linkedin.com/company/rookout/,,https://twitter.com/rookoutlabs,https://www.facebook.com/rookoutlabs/,"3,055"
Kite,https://www.crunchbase.com/organization/kite-com,https://kite.com/,"Artificial Intelligence, Developer Platform, Developer Tools, Information Services, Machine Learning","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",Kite augments coding environment with the use of internet’s programming knowledge and machine learning.,Kite is an artificial pair programmer. It augments coding environment with internet’s programming knowledge and machine learning. It shows examples and documentation for the libraries and terminal commands being used. Kite even detects simple errors and offers to fix them for each users.,https://www.linkedin.com/company/3817468?trk=prof-exp-company-name,,https://www.twitter.com/kitehq,https://www.facebook.com/Kite-878570708838455/,"3,120"
Mark43,https://www.crunchbase.com/organization/mark43,http://mark43.com,"Cloud Computing, GovTech, Information Services, Law Enforcement, Public Safety, Software","Government and Military, Information Technology, Internet Services, Privacy and Security, Software","Mark43 is a public safety platform that allows first responders to collect, manage, analyze, and share information.","Mark43 creates the next generation of law enforcement software that allows police to effortlessly collect, manage, analyze, and share information. It is on a mission to empower communities and their governments with new technologies that improve the safety and quality of life for all. Its intuitive software delivers cloud-first technology and data-driven insights to public safety. The company was founded in 2012 and is based in New York City.",https://www.linkedin.com/company/3018203,,http://twitter.com/mark43,http://www.facebook.com/mark43software,"3,165"
Syapse,https://www.crunchbase.com/organization/syapse,http://www.syapse.com,"Big Data, Bioinformatics, Cloud Computing, Health Care, Information Services, Information Technology, SaaS","Biotechnology, Data and Analytics, Health Care, Information Technology, Internet Services, Science and Engineering, Software",Syapse provides real-world evidence through SaaS to health systems and life sciences companies to improve the outcomes of cancer patients.,"Syapse works with leading health systems, life sciences companies, and regulators to accelerate real-world evidence to improve the outcomes of cancer patients. By bringing these organizations together into the Syapse Learning Health Network, Syapse has built one of the world’s largest networks dedicated to improving outcomes in cancer care through improved precision medicine. Syapse and its partners are working towards a future in which all cancer patients have access to the quality of care they need. The company was founded in 2008 and is headquartered in San Francisco, California.",https://www.linkedin.com/company/syapse-inc-/,,http://twitter.com/Syapse,http://www.facebook.com/pages/Syapse/118481934909472,"3,253"
CareCloud,https://www.crunchbase.com/organization/carecloud,http://www.carecloud.com,"Cloud Computing, Electronic Health Record (EHR), Health Care, Information Services, Information Technology, SaaS, Software","Health Care, Information Technology, Internet Services, Software",CareCloud provides cloud-based health information technology software and services.,"CareCloud provides a cloud-based revenue cycle management (RCM), practice management (PM), electronic health record (EHR), and patient engagement solutions for medical groups. It helps clients increase profitability, streamline workflow, and improve patient care nationwide.  They provide a suite of apps that make data, and insights from that data, actionable in real-time. The company's data-driven tools make sense of the complex financial, administration, and outcomes components essential to providing and demonstrating value and achieving satisfaction. The company currently manages more than $4 billion in annualized accounts receivable on its integrated clinical and financial platform.",https://www.linkedin.com/company/carecloud,,http://twitter.com/carecloud,http://www.facebook.com/carecloud,"3,291"
Gloat.com,https://www.crunchbase.com/organization/workey,https://www.gloat.com,"Artificial Intelligence, Career Planning, Human Resources, Information Services, Social Media","Administrative Services, Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Media and Entertainment, Professional Services, Science and Engineering, Software",Gloat.com is an AI-based anonymous career development platform allowing users to both know their worth and get concrete offers in real time.,"Gloat.com is an AI-based anonymous career development platform allowing users to both know their worth and get concrete offers in real-time. With Gloat, employees are personally matched with a spectrum of career opportunities such as full-time positions, part-time projects, mentorships and talent swaps. Gloat’s InnerMobility is the first-ever internal talent marketplace that drives business growth and agility by empowering individuals to find career opportunities within the company and reach their maximum potential. The company aims to democratize career development, unlock skills, and build a future-proof workforce.",https://www.linkedin.com/company/workey-ltd,,https://twitter.com/gloat_com,https://www.facebook.com/Workey,"3,298"
Messari,https://www.crunchbase.com/organization/messari,https://messari.io,"Bitcoin, Blockchain, Information Services","Financial Services, Information Technology, Other, Payments, Software",Messari's mission is to promote transparency and smarter decision-making in the cryptoasset community. ,"Messari's mission is to promote transparency and smarter decision-making in the cryptoasset community. Their open-source data library helps researchers, investors, and regulators make sense of the industry.",https://www.linkedin.com/company/messari/,,https://twitter.com/messaricrypto,https://www.facebook.com/messaricryptodata/,"3,329"
Craft,https://www.crunchbase.com/organization/craft,http://www.craft.co,"Analytics, Artificial Intelligence, Business Intelligence, Information Services, Machine Learning, Supply Chain Management","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software, Transportation",Craft is a analytics platform that provides supply chain intelligence for enterprise ecosystem.,"Craft is a machine-learning powered data and analytics platform building the “Source of Truth” on companies and mapping the global economy. The company organizes financial, operating and human capital data from thousands of sources to provide comprehensive, up-to-date sector and company profiles, ranging from early-stage to the largest companies in the world, with analytics and tools such as signal alerts, trends and benchmarking.",https://www.linkedin.com/company/craft-machine,,http://www.twitter.com/craftdotco,https://www.facebook.com/craftdotco,"3,341"
Artemis Health,https://www.crunchbase.com/organization/artemis-health-inc,https://www.artemishealth.com/,"Advice, Analytics, Health Care, Information Services","Data and Analytics, Health Care, Information Technology, Media and Entertainment",Artemis Health operates as a health data analytics company.,"Artemis Health operates as a health data analytics company. It operates a platform that provides self-insured employers with actionable data on their benefits programs, opportunities and gaps, and tools to help them make decisions.  Artemis Health's platform enables users to identify problems in their benefits’ programs; share findings with the right people; find solutions for problems and to enhance their programs; and track solutions. Dallen Allred, Dallin Regehr, and Grant Gordon founded it in 2013, with its headquarters in Salt Lake City in Utah.",https://www.linkedin.com/company/artemis-health-/,,http://twitter.com/artemisdata,http://www.facebook.com/ArtemisHealthData/,"3,504"
HealthTap,https://www.crunchbase.com/organization/healthtap,http://www.healthtap.com,"Health Care, Information Services, Internet, Medical","Health Care, Information Technology, Internet Services","HealthTap is delivering universal access to quality, primary healthcare, guided by doctors and powered by AI.","HealthTap is rewiring healthcare. By delivering universal access to quality, primary healthcare, HealthTap improves the experience for both patients and doctors while saving time and reducing costs for all. HealthTap’s doctor-trained, augmented intelligence system guides users to the care they need and enables an instant connection to doctors and their knowledge. HealthTap serves its app to employers, insurance companies, health systems, and users around the world. More than 100,000 doctors and hundreds of millions of users in 170 countries trust HealthTap for instant access to healthcare — anytime, anywhere.",https://www.linkedin.com/company/healthtap/,,http://twitter.com/healthtap,http://www.facebook.com/HealthTap,"3,546"
Skupos,https://www.crunchbase.com/organization/skupos-inc,http://www.skupos.com,"Analytics, Big Data, Information Services, Retail Technology, SaaS, Software","Commerce and Shopping, Data and Analytics, Hardware, Information Technology, Software",Skupos leverages technology to convert manual processes into data-driven workflows.,"Skupos leverages technology to convert manual processes into data-driven workflows. Skupos drives business outcomes from business data. The company records and analyzes billions of transactions every year for stores, brands, and distribution partners. Its software integrates at a retailer’s point-of-sale and automates the previous manual inventory and ordering processes.  For distributors and CPG brands, Skupos provides real-time insight into customer inventory and market basket data.",https://www.linkedin.com/company/12088830,,https://www.twitter.com/skupos,https://www.facebook.com/skupos,"3,555"
VeloCloud,https://www.crunchbase.com/organization/velocloud,http://www.velocloud.com,"Cloud Computing, Cloud Infrastructure, Information Services","Hardware, Information Technology, Internet Services, Software",VeloCloud is a cloud networking services company that simplifies branch WAN networking.,"VeloCloud Networks™, Inc. is the Cloud-Delivered SD-WAN™ company, a Gartner Cool Vendor, the Frost & Sullivan Product Leader in the SD-WAN Solution Market, and a Best of Interop and Best of VMworld winner. The company simplifies branch WAN networking by automating deployment and improving performance over private, broadband Internet and LTE links for today’s increasingly distributed enterprises. VeloCloud SD-WAN includes: a choice of public, private or hybrid cloud network for enterprise-grade connection to cloud and enterprise applications; branch office enterprise appliances and optional data center appliances; software-defined control and automation; and virtual services delivery.",http://www.linkedin.com/company/velocloud,,http://twitter.com/velocloud,http://www.facebook.com/VelocloudNetworks,"3,590"
FirstEnergy Corp.,https://www.crunchbase.com/organization/firstenergy-corp,http://www.firstenergycorp.com,"Clean Energy, Energy, Energy Efficiency, Information Services","Energy, Information Technology, Sustainability","FirstEnergy (NYSE: FE) is a diversified energy company dedicated to safety, reliability and operational excellence.","FirstEnergy is a diversified energy company headquartered in Akron, Ohio. Its subsidiaries and affiliates are involved in the generation, transmission and distribution of electricity, as well as energy management and other energy-related services. Its seven electric utility operating companies comprise the nation's fifth largest investor-owned electric system, serving 4.5 million customers within 36,100 square miles of Ohio, Pennsylvania and New Jersey; and its generation subsidiaries control more than 14,000 megawatts of capacity. Our Corporate Vision is to become a leading regional energy provider.",http://www.linkedin.com/company/firstenergy-corp,,https://twitter.com/firstenergycorp,https://www.facebook.com/FirstEnergyCareers/,"3,619"
Observe,https://www.crunchbase.com/organization/observe-349c,https://www.observeinc.com/,"Analytics, Business Information Systems, Data Integration, Information Services, Information Technology, SaaS, Software","Data and Analytics, Information Technology, Software",Observe provides performance management tools based on a versatile observability platform.,"Observe provides performance management tools based on a versatile observability platform. It focuses on a new segment of the market called Observability which promises to supplant the $20B+ market for log analytics, infrastructure monitoring, and application performance management.  The company was founded in 2017 driven by a vision to turn the world's business data into information.",https://www.linkedin.com/company/observe-inc/,,https://twitter.com/observe_inc,https://www.facebook.com/Observe-Inc-2129531337284903/,"3,664"
Quanergy Systems,https://www.crunchbase.com/organization/quanergy,http://quanergy.com,"3D Technology, Autonomous Vehicles, Information Services, Information Technology, Mapping Services, Navigation, Robotics","Hardware, Information Technology, Navigation and Mapping, Science and Engineering, Software, Transportation",Quanergy is a developer of solid state sensors used to offer smart sensing services for self-driving cars.,"Quanergy Systems is a Silicon-Valley-based technology company offering smart sensing solutions. It is a provider of time-of-flight LiDAR sensors and perception software for real-time capture and processing of 3D spatial data and object detection, identification, classification, and tracking. Its sensors are disruptive in price, performance, reliability, size, weight, and power while meeting the mass deployment requirement of being a solid-state. Its solutions are applicable in numerous sectors including transportation, 3D HD mapping, surveying, localization, navigation, aeronautics, mining, agriculture, drones, robotics, industrial automation, security, smart spaces, and 3D-aware smart devices, delivering improved safety, efficiency, and quality of life. It was founded in 2012 and is headquartered in Sunnyvale, CA, USA.",https://www.linkedin.com/company/quanergy,Unicorn,http://twitter.com/quanergy,https://www.facebook.com/quanergy,"3,692"
Hashnode,https://www.crunchbase.com/organization/hashnode,https://hashnode.com,"Information Services, Internet, Online Forums, Social Media, Software","Community and Lifestyle, Information Technology, Internet Services, Media and Entertainment, Software",Hashnode is the easiest way to start a developer blog on a personal domain for free and connect with the readers through the dev community!,"Hashnode is a free content creation platform and community that allows you to publish articles on your own domain and helps you stay connected with a growing developer community. This gives you a huge advantage: Google and other search engines send traffic directly to your domain, and Hashnode community members discover your articles on their feed.",https://www.linkedin.com/company/10362232,,https://twitter.com/hashnode,https://www.facebook.com/hashnode/,"3,781"
Paykii,https://www.crunchbase.com/organization/paykii,http://www.paykii.com/,"Billing, Developer Platform, FinTech, Information Services, Information Technology, Mobile Payments, Payments","Financial Services, Information Technology, Mobile, Payments, Software",A B2B cross-border bill pay platform with access to more than 600 billers in 13 countries,"PayKii provides a B2B cross-border bill pay solution to money transfer operators (MTOs), banks and mobile money operators that enables their customers in one country to directly pay expenses for their family members back home. ",https://www.linkedin.com/company/paykii/,,https://twitter.com/PayKiiOfficial,https://www.facebook.com/paykiiofficial/,"3,871"
Keyfactor,https://www.crunchbase.com/organization/certified-security-solutions,https://www.keyfactor.com/,"Enterprise Software, Identity Management, Information Services, Information Technology","Information Technology, Privacy and Security, Software",Keyfactor offers secure digital identity management solutions and empowers global enterprises to master every digital identity.,"Keyfactor, formerly Certified Security Solutions (CSS), is a leading provider of secure digital identity management solutions that enables organizations to confirm authenticity, and ensure the right things are interacting in the right ways in our connected world. From an enterprise managing millions of devices and applications that affect people’s lives every day, to a manufacturer aiming to ensure its product will function safely throughout its life cycle, Keyfactor empowers global enterprises with the freedom to master every digital identity. Its clients are the most innovative brands in the industries where trust and reliability matter most.",https://www.linkedin.com/company/wearekeyfactor/,,https://twitter.com/keyfactor,https://www.facebook.com/wearekeyfactor/,"3,919"
Keap,https://www.crunchbase.com/organization/keap-bcdd,https://keap.com/,"CRM, Email Marketing, Enterprise Software, Information Services, Marketing Automation, SaaS, Small and Medium Businesses, Software","Information Technology, Other, Sales and Marketing, Software",Keap helps small businesses get organized to deliver services and close more business.,"Keap is on a mission to simplify growth for millions of small businesses.  For 15 years, Keap has helped small businesses get organized so they can deliver great service and close more business. The company pioneered the CRM and marketing automation category for small business and today serves more than 200,000 users globally with its Infusionsoft and Keap products.",https://www.linkedin.com/company/keap-growing/,,https://twitter.com/keapgrowing,https://www.facebook.com/Keap/,"3,960"
RainKing,https://www.crunchbase.com/organization/rainking,http://www.rainkingonline.com,"Advertising, B2B, Information Services, Information Technology, SaaS, Small and Medium Businesses","Advertising, Information Technology, Other, Sales and Marketing, Software","RainKing is a marketing system that supports sales teams with enterprise leads, customer leads and marketing in the IT sector.","RainKing is a marketing system that supports sales teams with enterprise leads, customer leads, and marketing in the IT sector.",http://www.linkedin.com/company/148095,,http://twitter.com/RainKing_Online,http://www.facebook.com/rainkingsolutions,"4,009"
Built Technologies,https://www.crunchbase.com/organization/built-technologies-inc,http://getbuilt.com,"Information Services, Information Technology, Software","Information Technology, Software","Built is an enterprise technology company that provides secure, cloud-based construction lending software","Built is the leading provider of secure, cloud-based construction lending software. Built's collaboration software brings the draw management process online and helps reduce construction loan risk, increases loan profitability, transforms the borrower experience, and simplifies compliance. Built serves small, regional, and national lenders coast-to-coast. ",https://www.linkedin.com/company/built-technologies-inc-/,,https://twitter.com/BuiltTechnology,https://www.facebook.com/builttechnologies/,"4,036"
AbleTo,https://www.crunchbase.com/organization/ableto,https://www.ableto.com/,"Health Care, Information Services, Medical, Wellness","Health Care, Information Technology",AbleTo is a provider of virtual behavioral health care.,AbleTo is a leading provider of virtual behavioral health care. Deep behavioral health insights and an integrated proprietary platform identifies and engages the right patients with the right support – when and how they want it. Their proven programs improve clinical outcomes and lower health care costs. AbleTo is committed to reach people with unmet behavioral health needs and eliminate barriers through virtual care. Their high-quality behavioral health care delivers results for their patients and their clients. AbleTo is proven to improve health outcomes and reduce medical costs with a program that earns high satisfaction scores from patients.,https://www.linkedin.com/company/ableto,,https://twitter.com/ableto_health,https://www.facebook.com/AbleToInc/,"4,074"
IEX Group,https://www.crunchbase.com/organization/iex,http://iextrading.com,"E-Commerce, Finance, Financial Exchanges, Financial Services, Information Services, Price Comparison, Stock Exchanges","Commerce and Shopping, Financial Services, Information Technology, Lending and Investments","IEX is an equity trading venue owned exclusively by buy-side investors, including mutual funds, hedge funds, and family offices.","IEX is an equity trading venue seeded by a consortium of buy-side investors, including mutual funds, hedge funds, and family offices.  IEX focuses on investor protection and performance by creating a market that aims to maximize shares traded at the best available price, decrease information leakage, eliminate informational disadvantages and persistent inefficiencies, and promote an opportunity for natural interest to interact without unnecessary intermediation. IEX is dedicated to offering fair access to a balanced marketplace, and delivering a defined and objective experience in support of just and equitable principles of trade. IEX operates a fair-access platform for any qualified broker dealer, and was built on the principle of investor protection, delivered through its proprietary anti-colocation architecture and simplified pricing and rule set.  IEX was featured in the best-selling book, Flash Boys, written by Michael Lewis.",http://www.linkedin.com/company/iex-group-inc-,,http://twitter.com/iex,http://www.facebook.com/IAmAnInvestor,"4,076"
Notable,https://www.crunchbase.com/organization/notable,http://notablehealth.com/,"Artificial Intelligence, Health Care, Health Diagnostics, Information Services, Information Technology, Medical, Software","Artificial Intelligence, Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",Notable is a new AI powered health start up that automates and digitizes every physician-patient interaction.,Notable is a new AI powered health start up that automates and digitizes every physician-patient interaction. It automates recording of doctor’s visits and updating of electronic health records. The company has developed a technology that uses natural language processing and voice recognition to automatically record doctor-patient interactions and structure the data for inclusion in a patient’s medical records.,https://www.linkedin.com/company/notablehealth/,,https://twitter.com/notablehealth,https://www.facebook.com/notablehealth/,"4,190"
Replicant,https://www.crunchbase.com/organization/replicant-inc,https://www.replicant.ai/,"Artificial Intelligence, Information Services, Information Technology, Machine Learning, Software","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software","Replicant is an AI voice technology that solves problems over the phone, improves customer experience, and reduces cost.","Replicant is an AI voice technology that solves problems over the phone, improves customer experience, and reduces cost. Replicant was founded on the belief that machines are ready to have useful, complex conversations that will transform the way they interact with the world. The company's initial focus was making Replicant listen closely, think quickly, take actions, and reply fast enough to be conversational. The brain needed to understand complex and colloquial speech patterns and interpret slang and humor. Piece by piece we built elegant tools that allowed Replicant to listen, think, speak, act and interact with the world.",https://www.linkedin.com/company/replicant/,,https://twitter.com/Replicant_AI,https://www.facebook.com/ReplicantAI/,"4,246"
SimpleCitizen,https://www.crunchbase.com/organization/simplecitizen,http://www.simplecitizen.com/,"Apps, Information Services, Information Technology, Mobile","Apps, Information Technology, Mobile, Software",SimpleCitizen makes immigration work better for people and companies.,"SimpleCitizen is dedicated to innovating immigration. By creating tools that make the immigration process more easy, affordable and online they are helping families establish themselves in new communities around the world. Since their founding in 2014, they continue to work at becoming your trusted partner in immigration.",https://www.linkedin.com/company/simplecitizen,,https://twitter.com/simplecitizenus,https://www.facebook.com/simplecitizenus,"4,277"
ServiceChannel,https://www.crunchbase.com/organization/servicechannel-com,https://www.servicechannel.com,"Enterprise, Facility Management, Information Services, Internet, SaaS, Software","Information Technology, Internet Services, Other, Real Estate, Software",ServiceChannel is the cloud-based service automation platform for multi-site facility management.,"ServiceChannel transforms facilities management for brands that want to deliver a great customer experience across their physical locations with peak operational performance. Executives and facilities leaders at more than 500 global brands like Bloomin’ Brands, Cole Haan, CVS Health, Louis Vuitton, and Under Armour, love the ServiceChannel platform for its marketplace of 50,000 service provider companies, cloud applications, analytics, and intelligence into their multi-billion annual repair and maintenance spend. ServiceChannel is a privately held company funded by Accel, with offices in New York City, Pleasanton, Calif., North Andover, Mass., and London.",https://www.linkedin.com/company/servicechannel/,,https://twitter.com/ServiceChannel,https://www.facebook.com/ServiceChannelInc,"4,280"
ScyllaDB,https://www.crunchbase.com/organization/scylladb,http://www.scylladb.com/,"Enterprise Software, Information Services, Information Technology, Software","Information Technology, Software",ScyllaDB produces a NoSQL database compatible with Apache Cassandra and Amazon DynamoDB at 10x the throughput with reliably low latencies.,"Scylla is the world’s fastest column-store database: the functionality of Apache Cassandra and Amazon DynamoDB with the speed of a light key/value store. Raw speed isn’t just a nice benchmark or a low cloud bill. Scylla’s order of magnitude improvement in performance opens a wide range of possibilities. Instead of designing a complex data model to achieve adequate performance, use a straightforward data model, eliminate complexity, and finish your NoSQL project in less time with fewer bugs. ScyllaDB was founded under the name Cloudius Systems. As Cloudius Systems, the company pioneered the unikernel trend with the development of OSv, designed from the ground up to execute a single application on top of a hypervisor for superior performance and effortless management.",https://www.linkedin.com/company/scylladb,,https://twitter.com/scylladb,https://www.facebook.com/scylladb/,"4,315"
TheStreet,https://www.crunchbase.com/organization/thestreet,http://www.thestreet.com,"Finance, Information Services, News, Publishing","Content and Publishing, Financial Services, Information Technology, Media and Entertainment","TheStreet, a digital financial media company, offers content and tools through a range of online, social media, tablet and mobile channels.","TheStreet is a digital financial media company whose network of digital services provides users, subscribers and advertisers with a variety of content and tools through a range of online, social media, tablet and mobile channels. Our mission is to provide the most actionable ideas from the world of investing, finance and business in order to break down information barriers, level the playing field and help all individuals and organizations grow their wealth. With an unmatched suite of digital services, TheStreet offers all of the tools and insight needed to make the best decisions about earning, investing, saving and spending money.",http://www.linkedin.com/company/theStreet,,http://twitter.com/TheStreet,http://www.facebook.com/TheStreet,"4,385"
Wickr,https://www.crunchbase.com/organization/wickr,https://www.wickr.com,"Apps, Information Services, Information Technology, Messaging, Video","Apps, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software, Video","Wickr is a free top-secret messaging app allowing its users to send and receive top-secret messages, pictures, videos, audios, and files.","Wickr is a free top-secret messaging app allowing its users to send and receive top-secret messages, pictures, videos, audios, and files. Its aim is to provide a free and easy way for anyone to send encrypted messages without a trace. Both sender and receiver must have the app to communicate. Only the receiver is able to decrypt the message once it was sent, and Wickr does not have the decryption keys. Wickr has hundreds of thousands of downloads in over 113 countries. Its clients include celebrities, royalty, reporters, feds, lawyers, doctors, investors, and teens. Its patent-pending technology brings sophisticated security and privacy to everybody. Wickr’s protocol for ephemeral messaging and media uses standard encryption algorithms implemented for mobile devices. This protocol can be integrated into other communications platforms, creating a unified mobile messaging platform that is private, encrypted, and anonymous. Wickr was launched in 2011 and is based in San Francisco, California. It supports the 1st Amendment of the United States.",https://www.linkedin.com/company/wickr,,http://twitter.com/mywickr,http://www.facebook.com/mywickr,"4,655"
CognitiveScale,https://www.crunchbase.com/organization/cognitivescale,http://www.cognitivescale.com,"Artificial Intelligence, Big Data, Information Services, Information Technology, Machine Learning, SaaS, Software","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",CognitiveScale provides industry-specific enterprise cognitive cloud software.,"CognitiveScale is a provider of enterprise Cognitive Cloud™ software, a new class of big data interpretation and machine learning systems, which accelerate decision making, enhance customer engagement and improve employee productivity.  CognitiveScale's industry and enterprise optimized cognitive processes and applications for healthcare, commerce, employee service, and procurement deliver Insights as a Service powered by our Insights Fabric™ Cognitive Cloud platform.  Continuously learning, CognitiveScale's Deep Cognition technology uses advanced machine intelligence to transform massive amounts of multi-structured data, including text, images, sensor data, video and “dark data,” into cognitive insights that prescribe contextual action to end users and businesses.",https://www.linkedin.com/company/cognitivescale,,https://twitter.com/CognitiveScale,https://www.facebook.com/cognitivescale,"4,662"
Leena AI,https://www.crunchbase.com/organization/leena-ai,https://www.leena.ai/,"Artificial Intelligence, Human Resources, Information Services, Information Technology, Virtual Assistant","Administrative Services, Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",Leena AI offers a human resource management platform that transforms employee experience with conversational AI.,"Leena AI develops a human resource management platform that transforms employee experience with conversational AI. Its platform operates as an AI-powered HR assistant providing instant responses to employee queries over chat and voice, enabling organizations to get access to a platform which resolves HR services queries fast and improve the employee experience. The company was founded in 2015 and is headquartered in New York.",https://www.linkedin.com/company/l-e-e-n-a/,,,https://www.facebook.com/Leena-301312863666839/,"4,671"
Spiff,https://www.crunchbase.com/organization/spiff-8d22,https://spiff.com/,"Financial Services, FinTech, Information Services, Information Technology, Software","Financial Services, Information Technology, Software",Spiff is a developer of a commission planning platform used to automate commissions and motivate sales teams.,"Spiff is a developer of a commission planning platform used to automate commissions and motivate sales teams. Its platform uses machine learning to connect with all the commission systems including ERP, payments, and payroll, as well as matches records and eliminates errors between systems that enable clients to provide their sales teams with proper tools to generate more sales easily.",https://www.linkedin.com/company/spiff-co/,,https://twitter.com/Spiff_Inc,,"4,763"
