Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
Vibizon Technology,https://www.crunchbase.com/organization/vibizon-technology,http://www.vibizon.com/,"Artificial Intelligence, E-Commerce, Software","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Science and Engineering, Software",Vibizon Technology provides an AI powered software system intended to help enterprises conduct e-business.,"Vibizon Technology provides an AI-powered software system intended to help enterprises conduct e-business and manage consumers, suppliers, and partners. Its software system includes a wide range of integrated enterprise applications and features and can be configured as one application or into niche products with multiple applications, enabling customers to increase productivity, save time and reduce the interfaces and laborious spreadsheet and manual intervention work. The company Vibizon is dedicated to helping entrepreneurs and small to medium businesses realize their dreams, improve the success rate of their businesses, and support the creation of jobs, by moving them easily into the digital e-business process.",,,,
ViaTouch Interactive Media,https://www.crunchbase.com/organization/viatouch-interactive-media,https://getvicki.com/,"Artificial Intelligence, Point of Sale, Retail, Retail Technology, Vending and Concessions","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Hardware, Science and Engineering, Software",ViaTouch Media is a retail technology company and makers of VICKI the worlds first AI-powered store and virtual attendant.,ViaTouch Media is changing the way consumers shop with innovative retail technology.,https://www.linkedin.com/company/viatouch-media,,,
Vianai,https://www.crunchbase.com/organization/vianai,https://www.vian.ai/,"Artificial Intelligence, Computer, Information Technology, Intelligent Systems, Machine Learning, Software","Artificial Intelligence, Consumer Electronics, Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",Vianai provides enterprise artificial intelligence solutions.,"Software has transformed the world. The ability to define, deliver and maintain software differentiates industry leaders, yet few businesses use AI to reach new heights. Vianai's vision is to empower millions to build machine learning applications. CEOs, Senior Executives, and Developers can use Vianai to turn AI into ROI.",https://www.linkedin.com/company/vianai/,,https://twitter.com/VianaiSystems,https://www.facebook.com/pg/vianaisystems/
Viageur,https://www.crunchbase.com/organization/viageur,http://www.viageur.io,"Artificial Intelligence, Tourism, Travel","Artificial Intelligence, Data and Analytics, Science and Engineering, Software, Travel and Tourism",AI Travel Tool for the Designated Planner,"Viageur is an AI-powered travel planning service that figures out the question ""What Do I Do When I Get There?"" Using a simple questionnaire, Viageur takes favorite things to do and eat and puts together an optimized schedule for you to enjoy, connecting you directly with vendors. All the while, saving the traveler hours of research. Viageur also serves as a direct connection for vendors to travelers. Vendors have the added benefit of finding pre-vetted customers who want their services.  Travelers can have peace of mind that Viageur is an ad-free space that keeps your information private and not sold to the highest bidder.",http://www.linkedin.com/viageur,,http://www.twitter.com/viageur,http://www.facebook.com/viageur
VIA,https://www.crunchbase.com/organization/via-science,http://www.solvewithvia.com,"Analytics, Artificial Intelligence, Blockchain, Clean Energy, Energy, Machine Learning, Predictive Analytics, Software","Artificial Intelligence, Data and Analytics, Energy, Other, Science and Engineering, Software, Sustainability",VIA helps energy companies realize the value of their data through Artificial Intelligence (AI) and Blockchain.,"VIA helps energy companies across the globe realize the value of their data through AI and blockchain. The company enables an encrypted analysis of confidential and classified data. It solves asset management and operational issues alongside key players in the energy industry and works with governments, regulators, and large global utilities on AI initiatives like predictive maintenance and contingency planning. Founded in 2016, VIA is headquartered in Somerville, Massachusetts.",https://www.linkedin.com/company/3056126?trk=prof-exp-company-name,,http://twitter.com/solvewithvia,
Vevanto LLC,https://www.crunchbase.com/organization/vevanto-llc,http://vevanto.com/,"Analytics, Artificial Intelligence, Big Data, Consulting, Health Care, Information Technology","Artificial Intelligence, Data and Analytics, Health Care, Information Technology, Professional Services, Science and Engineering, Software",Vevanto is a leading big data analytics firm that specializes in the healthcare industry.,"We commercialize and exploit big data solutions to increase sales, optimize marketing efforts, reduce costs, and enhance strategic decision-making for our clients.  Through our strategic partnerships and in-house staff, we implement turnkey big data solutions by leveraging our proprietary technologies and algorithms, along with our premiere network of data scientists and developers that utilize open source technologies, to transform big data problems into bigger dollars. Solutions we have provided to our clients include aggregating public data (such as environmental and demographic data) using web crawlers and automated algorithms to predict sales trends and proactively address sales opportunities for a medical device manufacturer through real-time alerts, and end-to-end consulting on the development of a transformational healthcare big data platform. Vevanto's core capabilities: Data science, machine learning, business intelligence, data management, application development and strategic consulting  Programming environments we specialize in: Hadoop, MapReduce, R, Octave, Python, Nutch, Lucene, Big Table, Solr, Pig, H Base, Hive",http://www.linkedin.com/company/vevanto,,http://twitter.com/vevanto,http://www.facebook.com/pages/Vevanto/395157580591603
Vettd.ai,https://www.crunchbase.com/organization/vettd-2,https://www.vettd.ai/,"Artificial Intelligence, Business Intelligence, Cloud Data Services, Data Mining, Human Resources, Intelligent Systems, Machine Learning, Natural Language Processing, SaaS, Software","Administrative Services, Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software","Vettd.ai is a layer of the HR technology stack that interprets, classifies, and labels natural language.","Vettd is a layer of the HR technology stack that interprets, classifies, and labels natural language. They produce deep learning AI models for talent profile classification. From staffing firms to HR software vendors, customers use Vettd to create their own AI models that supercharge their HR software. These customized AI models, aka Neurals, are directly embedded into workflows to generate critical metadata and ultimately improve the decision making of HR practitioners. With Neurals, organizations are able to create and maintain a talent database that can be relied on for talent acquisition, strategic workforce planning, employee engagement, and more. Neurals are capable of making human-like decisions to identify and label skills, relevant roles, experience level, or any additional attribute deemed valuable. Classifying talent data is mission-critical for organizations, but impossible for humans to do accurately at scale. Without reliable talent data, organizations make misplaced hires, miss out on quality candidates, and lose efficiency searching through or duplicating records. Vettd was founded to help uncover the value that unique individuals can bring to organizations. Working with some of the greatest minds in academia, our team has commercialized breakthroughs in deep learning for natural language processing. We're proud to work with a wide range of innovative organizations that are putting their people first.",https://www.linkedin.com/company/vettd,,https://twitter.com/vettdhq,https://www.facebook.com/vettdhq
Vestorly,https://www.crunchbase.com/organization/vestorly,http://www.vestorly.com/,"Artificial Intelligence, Content, Content Marketing, Email Marketing, Information Technology, Internet, Personalization, SaaS","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Science and Engineering, Software","Vestorly’s Content Engine enables organizations to discover, filter, and personalize the right content to the right person at the right time","Vestorly is a technology company whose award-winning AI-driven Content Management Engine (CME) unleashes the power of machine learning and natural language processing (NLP) to leverage content across different business activities.  Vestorly’s content engine combines the primary components of content marketing and management together to intelligently curate original and third-party content.  It does three things exceptionally well; content discovery, content filtering, and content personalization to deliver game-winning customer engagement, lead generation, and brand intent for major brands and publishers. Vestorly’s content management engine is built to meet the content compliance needs of FINRA, SEC, IIROC, HIPAA, and FCA regulated companies Vestorly was founded in 2012 and is headquartered in New York, New York.",https://www.linkedin.com/company/vestorly,Pledge 1%,http://twitter.com/vestorly,http://www.facebook.com/Vestorly
Vesedia,https://www.crunchbase.com/organization/vesedia,https://vesedia.com,"Artificial Intelligence, IaaS, Information Technology, Mobile, PaaS, Software","Artificial Intelligence, Data and Analytics, Information Technology, Mobile, Science and Engineering, Software","Technology Leader in GeoLocation Intelligence: In-Situ, Mobile, Social - AI for Web 3.0","We are designers, engineers, and strategists. Creators of InSitu Intelligence: Real-Time GeoLocation based Mobile/Social AI for Web 3.0. Check out our apps that use Geo-location Intelligence to help people do activities and meet people in the real world. Now available in Apple Store and Google Play: * MeetCity - use AI to meet people with common interests nearby, for events, sports, sightseeing - see who's where on a map, arrange meetings * Sponter - see what your friends and family are doing based on their geo-location, arrange activities without having to chat * BlindDate - have our AI help you setup dates with people around you based on your feedback, location, and similarities",https://www.linkedin.com/company/vesedia,,https://twitter.com/vesediahq,https://www.facebook.com/govesedia
Verusen,https://www.crunchbase.com/organization/autit,https://verusen.com/,"Artificial Intelligence, Machine Learning, SaaS, Supply Chain Management, Wholesale","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Science and Engineering, Software, Transportation",Supply Chain Intelligence for Materials Management,"Verusen is a Supply Chain Intelligence company that uses AI to provide complex global supply chains visibility, digitization and predictive inventory for materials management. The company’s platform harmonizes disparate material data across many ERP instances/systems while providing accurate MDM across the enterprise to reduce inventory costs and build trust in production uptime. Intelligent controls enforce inventory procedures to help prevent future inventory spikes, while predictive capabilities optimize allocation and procurement needs. The result is a data foundation you can trust to move quickly to innovate and support related Industry 4.0 initiatives.",https://www.linkedin.com/company/verusen,,https://twitter.com/Verusen_AI,
Verso,https://www.crunchbase.com/organization/verso,http://www.verso.to/,"Artificial Intelligence, Machine Learning, Politics, Social Media, Software","Artificial Intelligence, Data and Analytics, Government and Military, Internet Services, Media and Entertainment, Science and Engineering, Software",Verso is an AI-experiment with computer vision software to monitor any type of media and analyze the impact.,"Verso is an AI-experiment with computer vision software to monitor any type of media (TV, YouTube, Instagram, cams) and analyze the impact. Its goal is to discover patterns of how the messages spread across all platforms. The project is called VERSO because it aims to show what relative difference there is between world leaders by their TV coverage. Verso monitors TV channels to find people of interest. Its system takes snapshots of every covered channel at the rate of one per second. All detected faces then go through the computer vision processing tool to see if there is a target person. Verso's algorithms are able to tell in a matter of milliseconds if a person on screen is the one from the list, even when image is blurred or the face is turned away. Thus stats that it show are real-time. The points seen in front of each political figure are equal to the amount of times one was detected on screen; the percentage figures show one's share among all the people analysed.",,,,
VERSATILE,https://www.crunchbase.com/organization/versatile-natures,https://www.versatile.ai,"Artificial Intelligence, Construction, Industrial, Internet of Things, Machine Learning, Real Estate, Software","Artificial Intelligence, Data and Analytics, Internet Services, Manufacturing, Real Estate, Science and Engineering, Software",VERSATILE uses machine learning and AI to optimize construction and industrial processes.,"VERSATILE uses machine learning and AI to optimize construction processes. It captures and analyzes data points to deliver real-time insights on job site performance and streamline decision-making. Mounted under the hook of any crane, this first-of-its-kind technology offers unparalleled production data on any job site including information on materials, redundancies, construction progress, and crane utilization. It was founded in 2016 and headquartered in Los Altos, California.",https://www.linkedin.com/company/versatile-natures/,,https://twitter.com/versatileai,
Veritone,https://www.crunchbase.com/organization/veritone,https://www.veritone.com,"Artificial Intelligence, Facial Recognition, Geospatial, Image Recognition, Information Technology, Machine Learning, Natural Language Processing, Search Engine, Speech Recognition, Visual Search","Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Navigation and Mapping, Science and Engineering, Software",Veritone has created a future-proof AI platform that comprehends and transforms multiple forms of data to create actionable intelligence.,"Veritone is an artificial intelligence company that has developed aiWARE, an AWS-certified platform offering orchestrated, cognitive computing to transform and analyze structured and unstructured data for clients in a variety of markets, including media and entertainment, legal, compliance, and government. The open platform integrates an ecosystem of cognitive engines, which can be orchestrated together, and a suite of proprietary applications, to reveal unprecedented, multivariate insights from linear files such as radio and TV broadcasts, surveillance footage and public and private content globally. Veritone is the presenting sponsor of the Artificial Intelligence Marketplace at CES and has been recognized by Oracle for Excellence in Application Development. ",https://www.linkedin.com/company/veritone-inc-,,https://twitter.com/veritoneinc,http://www.facebook.com/VeritoneInc
VeriSmart,https://www.crunchbase.com/organization/verismart,http://www.verismart.ai/,"Artificial Intelligence, Blockchain, FinTech, Information Technology","Artificial Intelligence, Data and Analytics, Financial Services, Information Technology, Other, Science and Engineering, Software","Identity blockchain and AI based startup, Working on building. Global Trust engine for businesses making KYC process autonomous.","We are an Identity blockchain platform creating global trust platform for instant Identity sharing by automating the KYC (Know your customer ) and compliance process for institutions like banks, Tel-com, Money exchanges, Insurance. We create an end to end en-ability so the user need not do the repetitive KYC process again and again across multiple platforms. It becomes google signup for Verified identity, which can be plug and play easily with any digital platform. At the same time, the institutions need not repeat the back end regulatory compliances because of three-way handshake mechanism (IP). We have got significant traction in India, UAE and US market and progressing on creating syndicate with banks, tel-coms and other digital platforms, Where we have been the part of 10+ bank syndicate in India, Building syndicate of 15+ banks in UAE, amongst which we have already added 5 banks for same, In conversation with Fidelity, Charles Schwab and Citi Bank to lead the syndicate for US.",https://www.linkedin.com/company/metawing/,,https://twitter.com/verismartai,https://www.facebook.com/metawing/?ref=br_rs
VeriSIM Life,https://www.crunchbase.com/organization/verisim-life,http://verisimlife.com/,"Artificial Intelligence, Health Care, Machine Learning, SaaS","Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software","Computational Biology, Bioplatform, SaaS, Machine intelligence, personalized healthcare",VeriSIM is re-shaping the translational landscape in drug development and personalized medicine,https://www.linkedin.com/company/verisim-life/,,https://twitter.com/VeriSIMlife,https://www.facebook.com/verisimlife/
Veriph.ai,https://www.crunchbase.com/organization/veriph-ai,http://veriph.ai,"Artificial Intelligence, Computer Vision, Enterprise Software, Machine Learning, Natural Language Processing, SaaS, Software","Artificial Intelligence, Data and Analytics, Hardware, Science and Engineering, Software",Veriph.ai is an enterprise software company that is on a mission to make deep learning AI work for the enterprise.,"Veriph.ai is an enterprise SaaS company that is on a mission to make deep learning work for enterprises. We offer a developer workflow suite of productivity solutions that bring traditional engineering discipline into deep learning development and deployment. By using our workflow, enterprises are able to get their deep learning solutions to market in less time and with less resources. Furthermore, AI owners feel more confident that their deep learning solutions will perform as expected, with greater explainability, trust and security for the benefit of their teams, their customers and their community.",https://www.linkedin.com/company/veriphai/,,https://twitter.com/veriph_ai,
Verijet,https://www.crunchbase.com/organization/verijet,https://verijet.net/,"Aerospace, Artificial Intelligence","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",Verijet is a technology company using novel AI and supercomputing to grow the private aviation industry.,Verijet is a technology company using novel AI and supercomputing to grow the private aviation industry.,,,,
Verify4,https://www.crunchbase.com/organization/verify4,https://verify4.com,"Artificial Intelligence, Big Data, Financial Services, FinTech","Artificial Intelligence, Data and Analytics, Financial Services, Science and Engineering, Software",Verify4 utilizes alternative data to expand credit access and promote financial inclusion.,"Verify4 utilizes alternative data using big data, machine learning, AI, and predictive analytics to expand credit access and promote financial inclusion. The company was founded in 2019 and is headquartered in New York.",https://www.linkedin.com/company/verify4/,,,
Verifeed,https://www.crunchbase.com/organization/verifeed,http://verifeed.com,"Analytics, Artificial Intelligence, Machine Learning, Social Media, Software","Artificial Intelligence, Data and Analytics, Internet Services, Media and Entertainment, Science and Engineering, Software",Verifeed is a predictive social intelligence engine. Deep learning AI ensures customers find and engage their true believers.,Verifeed is a predictive social intelligence platform that helps brands and businesses accelerate their revenue.,https://www.linkedin.com/company/verifeed,,https://twitter.com/Veriate,https://www.facebook.com/Verifeed
Verifcient Technologies,https://www.crunchbase.com/organization/verifcient-technologies,http://www.verificient.com/,"Artificial Intelligence, Education, Higher Education, Information Technology, Machine Learning, Recruiting, Telecommunications, Virtual Workforce","Administrative Services, Artificial Intelligence, Data and Analytics, Education, Hardware, Information Technology, Professional Services, Science and Engineering, Software","Trusted Identity-as-a-Service (TIaaS), platform for identity verification and authentication. ","At Verificient Technologies, we utilize artificial intelligence, machine learning, computer visioning and biometrics in forming our Trusted Identity-as-a-Service (TIaaS), platform for identity verification and authentication. Over the last 5 years, we've become a leader in the industry to deliver continuous identity verification and digital remote monitoring. Weaving these advanced technologies together with user-centered design and award-winning customer service, our patented automated approach, pairs usability with accurate results and true scalability.  Today, we're serving a variety of markets, including Higher Education, HR and Recruitment, and Remote Labor-Force Management (virtual work at home agents).",http://www.linkedin.com/company/verificient-technologies,,http://twitter.com/Verificient,http://www.facebook.com/verificient
VergeSense,https://www.crunchbase.com/organization/vergesense,http://www.vergesense.com/,"Artificial Intelligence, Hardware, Information Technology, SaaS, Sensor, Software","Artificial Intelligence, Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",VergeSense is a software-as-a-service company that develops artificial intellegence-powered workplace sensors.,"VergeSense uses machine vision to help businesses better understand how their office spaces are being utilized The sensor-as-a-system platform consists of sensing devices containing a series of different sensor hardware, including an image sensor, coupled with a cloud platform for pre-training machine learning models that run on the hardware, process data and report occupancy analysis back to VergeSense’s cloud. VergeSense is a Y Combinator-backed startup that develops an AI-powered sensing device for facility management. It was founded in 2017 and headquartered in San Francisco, California.",https://www.linkedin.com/company/vergesense/,,https://www.twitter.com/VergeSense,https://www.facebook.com/VergeSense-738428159828368/
Verdigris Technologies,https://www.crunchbase.com/organization/verdigris-technologies,http://www.verdigris.co,"Artificial Intelligence, Big Data, Energy Management, Internet of Things, Machine Learning, SaaS, Software","Artificial Intelligence, Data and Analytics, Energy, Internet Services, Science and Engineering, Software",Verdigris Technologies is a SaaS-based platform that develops artificial intelligence in order to optimize energy consumption.,"Verdigris enables building intelligent buildings through AI and real-time energy monitoring. In addition, Verdigris delivers insight into the power usage per device when in critical condition. Verdigris Building.AI is cloud analytics software for enterprise facilities managers and large commercial buildings. It allows them to optimize operations, increase facility uptime, and save on energy costs. Building.AI is a sophisticated machine learning analytics SAAS platform and embedded wireless sensor that enables real-time identification, disaggregation, and analysis of the loads in buildings, providing unprecedented insights about behavior and usage.",https://www.linkedin.com/company/verdigris,,http://twitter.com/VerdigrisTech,http://www.facebook.com/verdigristech
Verbz.ai,https://www.crunchbase.com/organization/verbz,https://www.verbz.ai/,"Artificial Intelligence, Information Technology, Productivity Tools","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software","Verbz is a voice-first collaboration app for business leaders. Assign tasks, capture notes, or chat with your team using just your voice.","Verbz instantly tasks, emails, or messages teams using voice. Verbz makes it easy to be more productive while working from your mobile. Verbz is developing a voice-based communication and collaboration application for executives, business professionals and salespeople. It combines voice, text and AI to deliver instantaneously communication across multiple systems. Its vision is to make remote work as quick and easy as talking. ",https://www.linkedin.com/company/verbzapp/,,https://twitter.com/verbzai,https://www.facebook.com/VerbzAi/
Verboso,https://www.crunchbase.com/organization/verboso,https://verboso.com/,"Artificial Intelligence, Education, Software, Therapeutics, Training","Artificial Intelligence, Data and Analytics, Education, Health Care, Science and Engineering, Software",Verboso develops an open-source database of impaired speech sounds for children.,"Verboso develops a speech therapy platform designed to make speech therapy fun, engaging, and data driven using video games powered by AI. The company's platform leverages AI to provide a non-binary grade of speech therapy exercises in real-time allowing the user to control a video game while tracking compliance and improvement data, enabling parents to engage their children in speech therapy sessions while having fun at the same time.",https://www.linkedin.com/company/verboso/,,https://twitter.com/verbosospeech,https://www.facebook.com/Verboso/
Verbit,https://www.crunchbase.com/organization/verbit-ai,https://verbit.ai/,"Artificial Intelligence, Internet, Machine Learning, Natural Language Processing","Artificial Intelligence, Data and Analytics, Internet Services, Science and Engineering, Software",Verbit uses smart AI technology to disrupt captioning and transcription with speed and automation .,"Verbit.ai is an internet company that specializes in combining human and artificial intelligence to provide transcription and captioning solutions. It focuses on video transcription, AI-powered transcription, video captioning, and machine learning. The company was founded in 2017 and headquartered in New York, United States.",https://www.linkedin.com/company/verbit/,,https://twitter.com/verbit_?lang=en,https://www.facebook.com/verbit.inc/
Venuelytics,https://www.crunchbase.com/organization/venuelytics,http://www.venuelytics.com,"Analytics, Artificial Intelligence, Event Management, Hotel, Media and Entertainment, Music Venues, Predictive Analytics, Resorts, Restaurants, SaaS","Artificial Intelligence, Data and Analytics, Events, Food and Beverage, Media and Entertainment, Science and Engineering, Software, Travel and Tourism","VenueLytics empowers businesses, in the hospitality, entertainment and service industries","VenueLytics empowers businesses, in the hospitality and entertainment industries, to engage their customers, get feedback & provide concierge services in real-time. VenueLytics provides a patent-pending deep learning technology for venues to get real-time insights & predictive recommendations along with AI powered Service Automation. http://onelink.to/xw558c http://onelink.to/98dmnv",https://www.linkedin.com/company/venuelytics/,,https://www.twitter.com/venuelytics,https://www.facebook.com/venuelytics
Venture Smarter,https://www.crunchbase.com/organization/venture-smarter,https://www.venturesmarter.com,"Artificial Intelligence, Government, Internet of Things, Software","Artificial Intelligence, Data and Analytics, Government and Military, Internet Services, Science and Engineering, Software",Build the Future with Us,"Venture Smarter is an emerging marketplace that is enabling new ways of development and innovation in cities, regions, and technology-enabled industries. We have built a vibrant collaboration ecosystem and foundational framework for a prediction machine to help develop ‘smart’ projects. Through data aggregation, predictive analysis, and visualization, we are leveraging proprietary data to help our users and customers to connect to new opportunities, resources, and insights - already helping to build smart cities in the real world. We've successfully completed a Beta version of our platform that evidences high growth. Venture Smarter’s founders are mission-driven, industry experts coming from technology startups, The White House, Institute of Electrical and Electronics Engineers (IEEE), State Department, U.S. Senate Leadership, enterprise companies, and other leading organizations. The Venture Smarter collaboration platform has 100+ active projects, 2000+ businesses (enterprise, startups, vcs) and 1000+ governments (federal, state, local) and universities - with access to $3+ billion in financing from private equity partners for technology-enable projects. Founded in February 2017, Venture Smarter has revenue, 6,000+ active subscribers and we have established product-market fit with 50+ enterprise customers, including Cisco, Oracle, Spectrum, Hitachi, Arrow, and many more. ",https://www.linkedin.com/company/venture-smarter,,https://www.twitter.com/venturesmarter,https://www.facebook.com/venturesmarterlive
VendorMach,https://www.crunchbase.com/organization/vendormach,http://www.vendormach.com,"Analytics, Artificial Intelligence, B2B, Data Mining, E-Commerce, Internet, Risk Management, Supply Chain Management","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Information Technology, Internet Services, Other, Professional Services, Science and Engineering, Software, Transportation","Big data analytics platform for ecommerce supplier planning and accounts payable (AP) reconciliations, reducing fraud, error and costs.","Big data analytics platform for e-commerce supplier planning and accounts payable (AP) reconciliations, reducing fraud, error and costs. Using NLP technology, parses data from invoices, contracts, ERP (SAP) and third party supplier registries. Manages over 5M rows of data. ",,,https://twitter.com/vendormach,https://www.facebook.com/vendormach
"Vendisys, Inc.",https://www.crunchbase.com/organization/vendisys,http://www.vendisys.com,"Artificial Intelligence, B2B, Email Marketing, Lead Generation, Machine Learning, Sales Automation","Artificial Intelligence, Data and Analytics, Information Technology, Other, Sales and Marketing, Science and Engineering, Software",Vendisys is a cloud-based lead generation firm with a mission to transform the sales funnel by providing meeting-ready leads.,"==== High-converting, meeting-ready leads powered by AI ==== Vendisys uses intelligent email prospecting to seek out quality sales leads and help you close more deals, faster. ==== A smarter, faster sales funnel ==== Our AI-powered prospecting engine, Converna®, identifies and engages the right decision makers at the right companies, converts them into Powerful Actionable Leads (PALs®) and delivers them right to your inbox or CRM. All you have to do is close the deal—and watch your sales and revenue grow. ==== Artificial intelligence, real results (just ask our customers) ==== “Vendisys helped us improve our time-to-meeting by over 200%. It’s amazing that with only one email [from Converna], we can have the CEO of Time Warner ask the CIO to refer us to the appropriate person.” Sacha Stel, Director of Sales, SoftSol Group “Vendisys has generated over 80% of the meeting activity for my region over the past nine months.” Jeff T. Wagner, Director of Sales, Hexis Cyber Solutions “The quality we have seen with Vendisys is unmatched. They are dedicated to the success of their clients, and it shows.” Peter Schumacher, Director of Marketing, BeyondTrust “Vendisys’ efforts allowed us to rapidly increase our footprint and visibility in the market while also expanding our pipeline by 35%.” Ediz Ertekin, VP of Field Operations, SnapLogic, Inc. ==== What does this mean for your business? ==== Boost lead conversions by 2–10X Accelerate time to market by 2–5X Gain ROI of 5–30X ==== Ready to meet your PALs? ==== Schedule a demo at info@vendisys.com or visit our website, www.vendisys.com, for more information.",https://www.linkedin.com/company/vendisys-inc,,https://twitter.com/vendisys,https://www.facebook.com/vendisysinc/
Vempathy,https://www.crunchbase.com/organization/vempathy,http://vempathy.com,"Artificial Intelligence, Consumer Research, Market Research, Product Research, Software, UX Design","Artificial Intelligence, Data and Analytics, Design, Science and Engineering, Software",Vempathy provides next generation customer experience research software to show companies how their customers feel.,"Vempathy provides next generation customer experience research software to show companies how their customers feel using a webcam and artificial intelligence analysis. Vempathy’s proprietary emotion detection software analyzes over 4,200 data points every minute to provide valuable insights that help you improve your customer experience.",https://www.linkedin.com/company/vempathy/,,http://twitter.com/vempathyinc,https://www.facebook.com/vempathy/
Vemity,https://www.crunchbase.com/organization/vemity,http://vemity.com,"Artificial Intelligence, Developer Tools, SaaS","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",Artificial Intelligence Developer Tools,"Artificial Intelligence Made Easy. Vemity allows developers to easily integrate AI and deep learning into any project without any knowledge of computer science or neural network theory. This goes a step further by allowing businesses to use their existing developers to build AI, rather than expensive data scientists.",,,http://twitter.com/vemityai,
Veloxy,https://www.crunchbase.com/organization/veloxy,https://veloxy.io,"Artificial Intelligence, CRM, Email Marketing, Enterprise Software, Mobile, Predictive Analytics, Productivity Tools, SaaS, Sales, Software","Artificial Intelligence, Data and Analytics, Information Technology, Mobile, Sales and Marketing, Science and Engineering, Software",Improve Salesforce engagement and keep focus on what drives the pipeline while an AI based Virtual Assistant takes care of everything.,"Veloxy is an AI driven predictive sales-enablement application and platform designed to help sales reps and executives do their jobs in less time and with increased efficiency so they can close more deals.  Veloxy aggregates data from internal and external information systems (corporate, CRM, geolocation and social media) then presents it contextually, so sales reps and executives have the information they need, when they need it and in the form they need it. As reps input data, Veloxy automatically updates the Salesforce CRM, saving time while ensuring accurate, up-to-date data in the pipeline.  Connect your Salesforce and Outlook/Office365 or GMail with Veloxy and track emails (single or bulk), activities, leads and contacts, all in one place. Focus on productive sales activities, while an AI based Virtual Assistant takes care of everything behind the scene. Veloxy offers a CAN-SPAM compliant solution so that companies don't have to pay huge penalties for CAN-SPAM violations. Sales professionals will be fully CAN-SPAM compliant when they send email from Outlook/Office365 or GMail. Analyze your entire pipeline across any dimension over any time period using a dynamic dashboard that can be filtered on the fly. See how and why your pipeline is changing, avoid nasty surprises, and shape your strategy with reliable sales intelligence.",http://www.linkedin.com/company/veloxy-io,,http://twitter.com/veloxyio,http://www.facebook.com/veloxyinc
Veloxiti,https://www.crunchbase.com/organization/veloxiti,https://www.veloxiti.com,"Artificial Intelligence, Government, Health Diagnostics, Information Technology, InsurTech, Legal Tech, Real Estate, Software","Artificial Intelligence, Data and Analytics, Financial Services, Government and Military, Health Care, Information Technology, Professional Services, Real Estate, Science and Engineering, Software",Veloxiti is a software engineering firm that designs commercial solutions that augment or enhance human capabilities.,"Veloxiti is a software engineering firm that designs commercial solutions that augment or enhance human capabilities. The company has commercialized a new class of artificial intelligence by combining multi-graph knowledge structures with a powerful cognitive graph engine. Their customized scalable agent-based engineering tools have been applied in numerous industries including the defense sector. The resulting intelligent software platforms provide their customers with greater than 30% ROI. The scientific team that formed the company grew from research projects to prove and examine belief, desire, and intent modeling.",https://www.linkedin.com/company/veloxiti-inc/,,https://twitter.com/VELOXITI,https://www.facebook.com/veloxiti/
Velou,https://www.crunchbase.com/organization/velou,https://www.velou.com/,"Artificial Intelligence, E-Commerce, Machine Learning, Market Research","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Design, Science and Engineering, Software",Velou provides e-commerce search services using AI.,"The most advanced product data enrichment and search platform in the world will dramatically increase your sales. Velou’s deep data science ensures your shoppers find the products they’re looking for, faster than ever.",https://www.linkedin.com/company/getvelou/,,https://twitter.com/getvelou,https://www.facebook.com/getvelou
Velocity (VLCTY),https://www.crunchbase.com/organization/velocity-6,https://www.vlcty.net,"Artificial Intelligence, Fraud Detection, Machine Learning, Mobile Apps, Motion Capture","Apps, Artificial Intelligence, Data and Analytics, Financial Services, Media and Entertainment, Mobile, Payments, Privacy and Security, Science and Engineering, Software, Video","At Velocity we are building the operating system for human motion, using AI to analyze smartphone motion sensor data.","Today's smartphones are a marvel of motion sensor technology. Velocity (VLCTY) uses AI to collect and analyze this phone motion sensor data, determining receptive moments for messaging and advertising, all in real-time and at scale.  With this real-time data, we can determine if a user is standing in line, lying on a couch, riding as a passenger in a car or train, or any number of moments that are highly receptive to receive any type of messaging.  Ad engagement at these optimal moments has been proven to increase by 2-4x and often more. Also, we pass back rich behavioral insights to marketers about their customers in ways never done before.",https://www.linkedin.com/company/vlcty/,,https://twitter.com/VelocityVLCTY,https://www.facebook.com/VelocityVLCTY/
