Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
Fuel50,https://www.crunchbase.com/organization/fuel50,https://fuel50.com,"Career Planning, Cloud Computing, Employee Benefits, Employment, Human Resources, Recruiting, SaaS, Software, Training","Administrative Services, Education, Health Care, Internet Services, Professional Services, Software",Fuel50 is a career path software that empowers forward-thinking companies to deploy career growth initiatives to attract and retain talents.,"Fuel50 is a career path software that empowers forward-thinking companies to deploy career growth initiatives to attract and retain talents. It increases employee engagement and retention with gamified career growth tools for career visibility, leader coaching, and more while boosting engagement and productivity. The software enables businesses to efficiently and cost-effectively manage cross-generational expectations, deliver on diversity targets, win 'Best Place to Work' awards, maximize succession planning, align values with their people, and achieve significant engagement uplifts. Co-founders Anne Fulton and Jo Mills established the company in Laguna Niguel, California in 2013.",https://www.linkedin.com/company/fuel50/,,https://twitter.com/fuel50,https://www.facebook.com/CareerEngagement/
Garner Health,https://www.crunchbase.com/organization/garner-health,https://www.getgarner.com/,"Employee Benefits, Health Care, Information Technology, Software","Administrative Services, Health Care, Information Technology, Software",Garner Health is a technology company that works with employers to get their employees to the best quality providers.,"Garner Health is a technology company that works with employers to get their employees to the best quality providers. The company offers its solution through employers who want to give their employees a better quality healthcare experience and in-turn save on the cost of healthcare because the best doctors end up costing the least money. Garner Health was founded in 2019 and is headquartered in New York, NY, USA.",https://www.linkedin.com/company/garnerhealth,,,
Globiana Inc.,https://www.crunchbase.com/organization/globiana,http://www.globiana.com,"Corporate Training, E-Learning, Employee Benefits, Human Resources","Administrative Services, Education, Health Care, Software",Cloud-based multi-media eLearning platform for intercultural training and expat coaching of globally mobile employees and their families.,"Globiana helps multinational businesses train, guide and support their globally mobile employees and their families.  Our services are focused on ensuring a positive relocation experience and developing a culturally competent expat pool. Globiana’s CrossCulture Academy offers a worldwide network of intercultural transition experts for over 140 countries, available in-person or via web.  Through our unique cloud-based platform the global talent gets easy access to premium eLearning environment, expat need-based coaching and valuable multi-media resources.  We train and coach your workforce on pre-departure organization, cultural transition, social adaptation, local knowledge, professional and personal development for the accompanying partner, and repatriation. Globiana’s team brings together over fifteen different nationalities and decades of international living experience.  The company was founded in 2012 with Headquarters based in Silicon Valley, California.",https://www.linkedin.com/company/globiana,,https://www.twitter.com/globianaus,https://www.facebook.com/globianaus
GoCo.io Inc,https://www.crunchbase.com/organization/goco-io-inc,http://www.goco.io,"Employee Benefits, Human Resources, SaaS, Software","Administrative Services, Health Care, Software",GoCo.io offers software that helps businesses simplify their human resources systems.,"GoCo.io offers software that helps businesses simplify their human resources systems. The software solution includes hiring and onboarding procedures, a centralized system to record and organize all employees’ documents and data, payroll integration, benefits selection processes, personal records database, and more. GoCo.io Inc was launched by Nir Leibovich, Jason J. Wang, and Michael Gugel in 2015 and is based in Houston, Texas.",https://www.linkedin.com/company/goco-inc,,https://www.twitter.com/gocoio,https://www.facebook.com/gocoio
GreenLight Workforce Solutions,https://www.crunchbase.com/organization/greenlight-workforce-solutions,https://www.greenlight.ai/,"Compliance, Employee Benefits, Productivity Tools, Software","Administrative Services, Health Care, Professional Services, Software","GreenLight Workforce Solutions makes managing and paying independent workers streamlined, safe, and simple.","GreenLight Workforce Solutions makes managing and paying independent workers streamlined, safe, and simple. The company handles admin tasks, manage risks, and give workers access to the tools and benefits they need to accomplish in today's workforce. GreenLight Workforce Solutions is headquartered in Palo Alto, California.",https://www.linkedin.com/company/greenlightworkforce/,,,
Guild Education,https://www.crunchbase.com/organization/guild-education,http://www.guildeducation.com,"Career Planning, EdTech, Education, Employee Benefits","Administrative Services, Education, Health Care, Professional Services, Software","Guild Education's lifelong learning platform offers classes, programs, and degrees for working adults.","Guild Education's lifelong learning platform offers classes, programs and degrees for working adults, with a path for them to move forward in their education and career. Guild offers these adults support from start to finish, with their technology platform for discovery, learning, and organizing the experience, and extra support with their tech-enabled student advising model. Founded in 2015, the company is headquartered in Denver, Colorado, United States.",https://www.linkedin.com/company/guild-education,Unicorn,https://twitter.com/GuildEducation,https://www.facebook.com/GuildEducation/
Gusto,https://www.crunchbase.com/organization/gusto,https://www.gusto.com/,"Employee Benefits, Enterprise Software, Financial Services, FinTech, Human Resources, Personal Finance, SaaS","Administrative Services, Financial Services, Health Care, Software","Gusto provides a cloud-based payroll, benefits, and human resource management solution for businesses.","Gusto develops web-based payroll solution for small- and medium-sized businesses. It operates an online platform that provides payroll, benefits, human resources, and integration services for employers and employees in the United States. Gusto offers health benefits and workers’ compensation benefits that include medical insurance, commuter benefits, and 401(k) contributions as well as workers’ compensation insurance plans, time tracking, and integration services, and access to employees for processing payroll from web-enabled devices such as smartphones and tablets. It also provides access to employees and contractors to browse their previous pay stubs, review their payroll forms, verify their personal details, and statistics about their pay, tax payments and federal forms filing services, and security and support services. Gusto serves startups, coffee shops, doctors, creative agencies, lawyers, and boutiques. Edward Kim, Joshua Reeves, and Tomer London founded ZenPayRoll in 2011 that became Gusto, with its headquarters in San Francisco in California with an additional office in Denver in Colorado.",https://www.linkedin.com/company/gustohq/,Unicorn,https://www.twitter.com/gustohq,https://www.facebook.com/GustoHQ
Hoopla Software,https://www.crunchbase.com/organization/hoopla-software,http://hoopla.net,"Employee Benefits, SaaS, Software","Administrative Services, Health Care, Software",Hoopla Software is the leading performance and motivation management platform for driving performance and productivity.,"Hoopla is the new way to win for sales, marketing and customer service teams. Hoopla’s team performance software combines modern game mechanics, data analytics and broadcast-quality video in a powerfully simple application that makes  it easy for front-line managers to motivate team performance and score more wins. Using Hoopla, managers can quickly create contests, competitions and leaderboards around any CRM metric, and broadcast live performance updates to TV, web and mobile screens throughout the company. Hoopla's Sales Motivation solutions engage the entire company in an exciting, play-to-win culture that delivers measurable gains in team productivity and performance. Founded in 2010, Hoopla is headquartered in Silicon Valley.",http://www.linkedin.com/company/hoopla-software,,http://twitter.com/hooplasoftware,http://www.facebook.com/hoopla
HRToolbox,https://www.crunchbase.com/organization/hrtoolbox,https://www.hrtoolbox.com,"Database, Employee Benefits, Human Resources, Software","Administrative Services, Data and Analytics, Health Care, Software",HRToolbox is a web-based expatriate management tool.,"HRToolbox is a web-based expatriate management tool. It provides administrators with an easy to use system that helps them manage the complexities of expatriate compensation and international assignments.While information is the cornerstone of their ability to provide superior service, their most important asset is their clients’ trust.",https://www.linkedin.com/company/hrtoolbox-inc.,,,https://www.facebook.com/HRToolbox
Humaxa,https://www.crunchbase.com/organization/humaxa,https://www.humaxa.com,"Artificial Intelligence, Employee Benefits, Enterprise Software, Human Resources, Information Technology, Machine Learning","Administrative Services, Artificial Intelligence, Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",Humaxa develops an employee engagement AI assistant for mid-sized tech-enabled companies.,"Humaxa addresses remote employee performance through an AI Assistant. It communicates with workers, predicts which actions will motivate them perform their best, and offers to initiate those actions. The data is tracked in 18+ dimensions and the AI assistant is easily customizable. The technology is based on the cognitive neuroscience research of Humaxa’s CEO plus the team’s 18+ years of working with clients in the Human Capital Management industry.",https://www.linkedin.com/company/humaxa/,,https://twitter.com/HumaxaInc,https://www.facebook.com/humaxainc/
IMMINENT Digital,https://www.crunchbase.com/organization/imminent-digital,https://imminentdigital.com/,"B2B, Employee Benefits, Enterprise Software, Human Resources","Administrative Services, Health Care, Other, Software",IMMINENT is a content and technology company devoted to creating the best employee engagement operating system in existence,"IMMINENT's mission is to assist great help companies stay connected to their employees with purpose - leading to a happier, healthier and more engaged workforce. We believe your employees are your first customers and it’s our mission to help them realize their full potential emotionally, physically, and professionally through a purpose-driven approach powered by technology. Because happy employees = happy customers.",https://www.linkedin.com/company-beta/6609201/,,https://www.twitter.com/imminentdigital,https://www.facebook.com/imminentdigital
IncentViz,https://www.crunchbase.com/organization/incentviz,https://incentviz.com,"Employee Benefits, Human Resources, Information Technology, Real Time, Sales, Software","Administrative Services, Health Care, Information Technology, Other, Sales and Marketing, Software","IncentViz is a real-time visibility for leaders, managers, accounting & sales reps that beats spreadsheets.","IncentViz values employee satisfaction and believes you should too. Economic trends and research suggest that happy employees bring greater success and loyalty to their employers. It’s not just a job, it’s a purpose. IncentViz aims to lead by example and share their vision through the solutions they deliver and the service you receive.",https://www.linkedin.com/showcase/incentviz,,https://twitter.com/incentviz,https://www.facebook.com/incentviz
Insynctive,https://www.crunchbase.com/organization/insynctive,http://www.insynctive.com/,"CRM, Employee Benefits, Human Resources, Outsourcing, SaaS, Small and Medium Businesses, Software","Administrative Services, Health Care, Information Technology, Other, Professional Services, Sales and Marketing, Software","Insynctive automates Onboarding, HRIS, Benefit Administration, & Insynctive Integrated Marketplace™ for Service Providers & Corporations","Different than a benefits administration and human capital system, Insynctive is at the intersection of data and intelligence/ knowledge.  You can think of Insynctive as a MuleSoft with the database of record and database integration, synchronization of data and management services.   Insynctive is a modular, white label, cloud based platform that helps Service Providers, their clients and their employees.  Insynctive automates the Pre-hire, Onboarding and provisioning process, drives employee validated data to our HRIS and Benefit Administration for small and large corporations plus we have our Insynctive Integrated  Marketplace™ of pre-integrated third party products and services.   Our Value proposition is that we help service providers such as benefits brokers, HR Outsourcers, Professional Employer Organizations (PEOs), Accounting and Tax groups, Administrators, Payroll companies, payroll service bureaus compete against the tech brokers, cross-sell products and services, generate new income and helps their client companies avoid compliance challenges, reduce costs, and greater profits.  Insynctive helps corporations also improve employee morale which improves productivity, and improves the bottom line.",https://www.linkedin.com/company/insynctive,,http://twitter.com/insynctive,
Justworks,https://www.crunchbase.com/organization/justworks,http://www.justworks.com,"Employee Benefits, Enterprise Software, Human Resources, Internet","Administrative Services, Health Care, Internet Services, Software","Justworks is an online platform that handles the payroll and payments procedure, benefits facilities, and compliance issues of its users.","Justworks is an online platform that handles the payroll and payments procedure, benefits facilities, and compliance issues of its users. It aims to simplify businesses' back-office complexities. The company combined a simple platform and exceptional 24/7 customer service with the power of a PEO, so all teams have more time to focus on what matters.  Founded in 2012, Justworks is headquartered in New York.",http://www.linkedin.com/company/3037695,,http://twitter.com/JustworksHR,http://www.facebook.com/JustworksHR
KangoGift,https://www.crunchbase.com/organization/kangogift,http://kangogift.com,"Employee Benefits, Gift Card, Human Resources, Mobile, Software","Administrative Services, Commerce and Shopping, Financial Services, Health Care, Mobile, Software","KangoGift was named a ""Brilliant Idea"" by Entrepreneur Magazine for making employee recognition easy and instant.","KangoGift was named a ""Brilliant Idea"" by Entrepreneur Magazine for making employee recognition easy and instant. Companies streamline their recognition programs with KangoGift's suite of HR tools. KangoGift's approach has led to a successful partnership with IBM along with the opportunity to work with global organizations looking to enhance their corporate cultures. Achievements include winning or being named a finalist in Mass TLC's Mobile Innovation Awards, MITX's Start-up of the Year, MassChallenge, and a YEi French Laureate. KangoGift is based in Cambridge, MA.  Visit us at www.kangogift.com",https://www.linkedin.com/company/kangogift,,http://twitter.com/kangogift,http://www.facebook.com/KangoGift
Know Your Team,https://www.crunchbase.com/organization/know-your-company,https://knowyourteam.com,"Employee Benefits, Internet, Software","Administrative Services, Health Care, Internet Services, Software",Know Your Team is software that helps managers become a better leader.,Know Your Team software to help managers become better leaders. The software works by providing both training and a toolbox to support you on the day to day of your job as a manager. Know Your Company was founded in 2013 in Chicago and rebranded to Know Your Team in 2018.,https://www.linkedin.com/company/know-your-team/,,https://twitter.com/knowyourteamhq,https://www.facebook.com/knowyourteamhq/
KnowledgePay,https://www.crunchbase.com/organization/knowledgepay,http://knowledgepay.com,"Employee Benefits, Human Resources, SaaS, Software","Administrative Services, Health Care, Software",KnowledgePay provides compensation consulting and software to large and mid-sized organizations.,"KnowledgePay products and services enable organizations to manage compensation data, analysis, and decision-making to boost productivity, control costs, and maximize return on employee compensation. KnowledgePay helps organizations solve these problems. Their advanced, on-demand software puts job, market and employee data at your fingertips, making it easy to manage compensation effectively. KnowledgePay’s groundbreaking analytic tools increase HR productivity and ensure optimum analysis and decision making. And its powerful, on-demand feature set is easy to tailor for your organization’s specific needs. KnowledgePay enhances the business impact of HR, gives line managers new tools to motivate their direct reports, increases alignment and productivity of employees for better business results, and enables organizations to increase their ROI on their largest and most important investment — human capital. KnowledgePay Inc. was founded in 2008 by a team of entrepreneurs with decades of experience in compensation management, technology, and Human Resources IT.",https://www.linkedin.com/company/knowledgepay-inc.,,https://twitter.com/KnowledgePay,https://www.facebook.com/KnowledgePay
Kumanu,https://www.crunchbase.com/organization/jool-health,https://www.kumanu.com/,"Employee Benefits, Machine Learning, Wellness","Administrative Services, Artificial Intelligence, Data and Analytics, Health Care, Software",Kumanu helps people and organizations build authentic connections to deeper purpose through advanced science and technology.,"Kumanu helps people and organizations build authentic connections to deeper purpose through advanced science and technology. It is formerly known as JOOL Health, builds stronger organizations and bigger lives by creating better alignment with purpose. We fuse advanced machine learning, leading behavior change science, elegant digital experience design, and real-time predictive decision support to create positive change that’s both scalable and enduring. It’s all integrated into their PurposeCloud, the first purpose activation platform. The platform offers a beautiful, simple, and purposeful app for employees, a real-time analytics dashboard for organizations designed to integrate your corporate, people and wellbeing strategies, and a powerful insights engine that connects, predicts and contextualizes the data.",https://www.linkedin.com/company/kumanu,,https://twitter.com/kumanulife,https://www.facebook.com/kumanulife
"LEAF College Savings, LLC",https://www.crunchbase.com/organization/leaf-college-savings,https://benefits.leafsavings.com,"Employee Benefits, Financial Services, FinTech, Marketplace, SaaS","Administrative Services, Commerce and Shopping, Financial Services, Health Care, Software","Leading SaaS, employee benefit ​marketplace for 529 college savings plans",LEAF College Savings is only neutral platform enabling employers to provide payroll deductions into every 529 plan in the country as an employee benefit — analogous to a 401K. LEAF's employee benefit product allows employees to choose their individual plan while making it incredibly simple for employers to set-up and incorporate into existing payroll and benefit programs. The platform even allows employers to match contributions.  The Company's SaaS platform is compliant with Federal and State regulatory requirements and offers full FDIC insurance to each participating account holder via partnership with CBW Bank.,https://www.linkedin.com/company/3481580?trk=tyah&trkInfo=clickedVertical%3Acompany%2Cidx%3A1-1-1%2CtarId%3A1434489021909%2Ctas%3Aleaf%20college,,https://twitter.com/leafsavings,https://www.facebook.com/leafsavings
LearnYour WorkLife,https://www.crunchbase.com/organization/learnyour-worklife,http://www.learnyourworklife.com,"Education, Employee Benefits, Software","Administrative Services, Education, Health Care, Software","LearnYour WorkLife offers employee engagement media solutions that are affordable, easy to use, and innovative.","LearnYour WorkLife offers employee engagement media solutions that are affordable, easy to use, and innovative. Their web and mobile platform is designed to quickly and easily engage and educate your employees and their families, saving human resources time, reducing complexity, and increasing clarity.",https://www.linkedin.com/company/learnyourworklife.com,,https://twitter.com/learnyour,https://www.facebook.com/learnyour
LeggUP Inc.,https://www.crunchbase.com/organization/leggup-inc,https://www.leggup.com,"Career Planning, EdTech, Employee Benefits, Health Care, Human Resources, InsurTech, Wellness","Administrative Services, Education, Financial Services, Health Care, Professional Services, Software",Personalized mental health and personalized coaching platform designed to develop employees via world class providers.,"LeggUP is a world class mental health and career success platform designed to develop employees via quality network providers. The companies transformational career development and employee engagement tools empower people and enterprises in the U.S and international business community.  Through its progressive technology LeggUP connects and educates providers, members, and organizations to catapult growth, enabling clients to support the mental health and career development of employees at all levels of the company.",https://www.linkedin.com/company/18003102/,,https://twitter.com/LeggUPInc,https://www.facebook.com/LeggUPInc/
Limeade,https://www.crunchbase.com/organization/limeade,http://www.limeade.com,"Employee Benefits, Human Resources, Information Technology, Software, Wellness","Administrative Services, Health Care, Information Technology, Software",Limeade is a software company that provides a platform focused on employee engagement.,"Limeade is a software company that provides a platform focused on employee engagement. It integrates well-being, engagement, inclusion and social recognition solutions into one seamless experience that brings workplace culture to life and inspires a strong connection between employees and companies.",http://www.linkedin.com/company/145715,Pledge 1%,http://twitter.com/Limeade,http://www.facebook.com/pages/Limeade/90069994799
MahaloHR,https://www.crunchbase.com/organization/mahalohr,https://www.mahalohr.com,"Employee Benefits, Software","Administrative Services, Health Care, Software",MahaloHR builds software that helps employees recognize each other and feel more valued at work.,MahaloHR builds software that helps employees recognize each other and feel more valued at work.,https://www.linkedin.com/company/mahalohr,,https://twitter.com/MahaloHr,https://www.facebook.com/MahaloHR
MAVENTRI,https://www.crunchbase.com/organization/maventri,https://www.maventri.com,"B2B, Cloud Computing, Employee Benefits, Human Resources, Marketing, Recruiting, SEO, Web Design, Web Development, Web Hosting","Administrative Services, Design, Health Care, Internet Services, Other, Professional Services, Sales and Marketing, Software","A full-service digital firm. Bookkeeping. Digital Design & Marketing, Administrative Support, HR & Payroll","MAVENTRI is a dynamic, full-service digital firm that supports and enhances small to mid-sized companies with their Bookkeeping, Marketing, and Administrative needs. By implementing current cloud-based solutions, MAVENTRI improves and streamlines your business processes. Our customized approach to your company keeps you relevant and moving forward. ",https://www.linkedin.com/company/maventri,,https://www.twitter.com/wearemaventri,https://www.facebook.com/WeAreMAVENTRI/
meditation.live,https://www.crunchbase.com/organization/meditation-live,http://www.meditation.live,"Apps, Education, Employee Benefits, Fitness, Health Care, Internet, Wellness","Administrative Services, Apps, Education, Health Care, Internet Services, Software, Sports",Live and interactive meditation and movement classes for your workplace,"We are a wellness platform backed by some of the best investors in the world. Our mission is to inspire 5 billion people find their true purpose. We do this by featuring meditation and movement classes that help you go inward, reduce mental clutter, improve happiness and ultimately find true purpose for lasting happiness. Our unique platform allows anyone to ask questions to our teachers live, which improves learning while on demand meditations help you with your daily practice.",https://www.linkedin.com/company/meditation-live,,,https://www.facebook.com/MeditateLive/
Mistro,https://www.crunchbase.com/organization/mistro,https://mistro.io/,"Developer Platform, Employee Benefits, Human Resources","Administrative Services, Health Care, Software",Mistro offers a platform that provides unique benefits plan to each remote employee.,"Mistro offers a platform that provides unique benefits plan to each remote employee. The company was founded in 2019 and is based in San Francisco, California.",https://www.linkedin.com/company/mistro-inc/about/,,,
MixR,https://www.crunchbase.com/organization/mixr,http://www.mixr.net,"CivicTech, Communities, Employee Benefits, Human Resources, Software, Wellness","Administrative Services, Community and Lifestyle, Government and Military, Health Care, Information Technology, Software","At MixR, we are on a mission to scale trust and belonging in the workplace through our C.a.a.S platform (community as a service).","At MixR, we are on a mission to scale trust and belonging in the workplace through our C.a.a.S platform (community as a service). We do so by unlocking the power of communities@work and empowering all employees to become part of this process. As change and uncertainty continue to disrupt the way we work, trust and belonging have become vital assets for companies in providing psychological safety, enabling agility and unleashing growth.",http://www.linkedin.com/mixr-event,,https://twitter.com/mixrsocial/,http://www.facebook.com/mixrsocial
Mobile Health,https://www.crunchbase.com/organization/mobile-health-consumer,http://www.mobilehealthconsumer.com,"Employee Benefits, Health Care, Health Insurance, Human Resources, Mobile, Predictive Analytics, Unified Communications","Administrative Services, Artificial Intelligence, Data and Analytics, Financial Services, Health Care, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software","Mobile Health is a digital health platform that helps employers, payors, and providers improve population health and manage healthcare cost","Mobile Health Consumer offers mobile health, a cloud-based digital platform that enables its users to obtain guidance to maintain and improve their health. Mobile Health Consumer offers patients with predictive analytics and notifications about their treatments. It also enables businesses to educate their employees about their fitness levels.",http://www.linkedin.com/company/2713854,,https://www.twitter.com/mhc_jill,http://www.facebook.com/Mobile-Health-Consumer/22428583100
Modern Health,https://www.crunchbase.com/organization/modern-health,https://www.modernhealth.com,"Apps, Employee Benefits, Fitness, Health Care, Training, Wellness","Administrative Services, Apps, Education, Health Care, Software, Sports","Modern Health is a mental well-being platform for innovative companies offering therapy, coaching, and self-guided courses all in one app.","Modern Health is a mental well-being platform for innovative companies offering therapy, coaching, and self-guided courses all in one app. The platform combines the WHO well-being assessment, self-service wellness kits, a network of certified coaches, and licensed therapists available in 35 languages all available in a seamless app. It empowers employers to lead the charge in acknowledging that mental health is just as important as physical health, destigmatizing the conversation, and increasing accessibility of mental health services for all. Modern Health's backer includes Founders Fund, Kleiner Perkins, actor Jared Leto, StitchFix CEO Katrina Lake, and 01 Advisors (Dick Costolo and Adam Bain). In 2017, co-founders Alyson Watson and Erica Johnson established the company in San Francisco, California.",https://www.linkedin.com/company/modern-health,Emerging Unicorn,https://twitter.com/modernhealthco,https://www.facebook.com/modernhealthco
ModRN Health,https://www.crunchbase.com/organization/cornerstone-healthcare-solutions,https://modrnhealth.com/,"Big Data, Employee Benefits, Health Care, mHealth, Professional Services, Software","Administrative Services, Data and Analytics, Health Care, Mobile, Other, Software","SaaS, Virtual Health App",A hub of consumer healthcare resources powered by a nurse that knows you.,https://www.linkedin.com/company/modrnhealth/,,https://twitter.com/modrnhealth,https://www.facebook.com/modrnhealth
Motivosity,https://www.crunchbase.com/organization/motivosity,http://www.motivosity.com,"B2B, Employee Benefits, Enterprise Software, Peer to Peer, SaaS, Software","Administrative Services, Health Care, Other, Software","Employee engagement software platform that makes people happy about going to work. We Drive culture, appreciation, recognition and morale","Motivosity provides a best-in-class employee recognition and feedback software platform used by companies like DuPont, Instructure, Hitachi Chemical, Western Governors University, Cotopaxi, and others to improve employee engagement and build company culture. Motivosity customers experience a 90%+ user engagement rate. Motivosity creates a culture of motivated employees by helping them feel appreciated and connected.  #ThanksMatters",http://www.linkedin.com/company/motivosity,,http://twitter.com/Motivosity,http://www.facebook.com/Motivosity
MunchMoney,https://www.crunchbase.com/organization/munchmoney,https://munchmoney.io/,"Big Data, Employee Benefits, Food and Beverage, Mobile, Mobile Payments, Non Profit, Sports, Universities","Administrative Services, Data and Analytics, Financial Services, Food and Beverage, Health Care, Mobile, Other, Payments, Software, Sports",A comprehensive alternative cash management platform,"The managing and disbursement of internal funds within the collegiate athletics, business, and nonprofits markets are outdated and prone to bottle-necking; resulting in a lack of transparency and wasted resources. We believe that MunchMoney solves this problem of antiquated managing and disbursement of internal funds for these markets, as our company offers a modern cost-efficient solution that bridges the gap by precisely managing these funds for organizations through fully controllable physical & virtual “smart” debit cards designed for unique programs. MunchMoney cards work like debit cards except they only work within the parameters and balances set by the user (think of MunchMoney as kind of like TV parental controls but for debit cards). Each card is engineered to match the ease and flexibility of cash while also providing insights for greater fiscal efficiencies. Our mission is to revolutionize cash and cash-equivalent spending.",https://www.linkedin.com/company-beta/15207616/,,https://twitter.com/MunchMoneyApp,https://www.facebook.com/MunchMoneyApp/?fref=ts
Nayya,https://www.crunchbase.com/organization/nayya,http://www.nayya.com,"Artificial Intelligence, B2C, Employee Benefits, Health Insurance, Software","Administrative Services, Artificial Intelligence, Data and Analytics, Financial Services, Health Care, Other, Science and Engineering, Software",Nayya is an insurance benefits experience and management platform that addresses health plan challenges.,"Nayya is an insurance benefits experience and management platform that addresses health plan challenges. It utilizes AI and data science to personalize the way that employees choose and use their existing employee benefits. Leveraging billions of disparate datasets, Nayya makes benefits decision making an intuitive exercise for consumers. Akash Magoon and Sina Chehrazi co-founded Nayya in New York, New York in 2019.",https://www.linkedin.com/company/nayya,,,https://web.facebook.com/NayyaHealth
Netchex Online,https://www.crunchbase.com/organization/netchex-online,http://netchexonline.com/,"Employee Benefits, Human Resources, Web Browsers","Administrative Services, Health Care, Internet Services, Software","Netchex is a leading, web-based human capital management platform offering single sign-on.","Netchex is one of the fastest growing Payroll, Human Resource, Time and Attendance, and Benefits services companies in America. While their team and the number of businesses they serve has grown, their passion and dedication to making your experience perfect through their software and support services remain unchanged.",https://www.linkedin.com/company/netchex,,https://www.twitter.com/netchexonline,https://www.facebook.com/netchex
NomersBiz,https://www.crunchbase.com/organization/nomers-business-services-inc,https://nomersbiz.com/,"Accounting, B2B, Consulting, Employee Benefits, Finance, Financial Services, Human Resources, Information Technology, Insurance, Software","Administrative Services, Financial Services, Health Care, Information Technology, Other, Professional Services, Software","NomersBiz is one of the well known partners for your organization’s Accounting, Payroll, Bookkeeping & Tax  Requirements.","NomersBiz is one of the well known partners for your organization’s accounting service requirements. They offer a complete suite of Accounting, Bookkeeping, Payroll, Tax and Business Set-up services with high in-depth intelligence on what it’s really like to work within an industry. They are specialized in software setup and training and can help to set up or reorganize your business accounting system while making sure to deliver you the results you need for proper analysis of your business operations.  Whether it's an established business or a new start-up firm, Nomers Business Services’s goal is to help entrepreneurs with framing the business of their idea and to assist anyone working in a small business make smart decisions about services, products and ideas.  From startups to established enterprises, businesses rely on accurate and insightful financial information in order to maintain profitability and capitalize on new opportunities. Nomers Business Services has extensive experience working with companies at all stages of development to provide services to keep internal resources focused on the business.",https://www.linkedin.com/company/nomersbiz,,https://twitter.com/nomersbiz,https://www.facebook.com/nomersbiz/
"Numly™, Inc.",https://www.crunchbase.com/organization/numly-inc,https://www.numly.io,"Artificial Intelligence, Business Intelligence, Corporate Training, E-Learning, Employee Benefits, Enterprise Applications, Human Resources, Machine Learning, Natural Language Processing","Administrative Services, Apps, Artificial Intelligence, Data and Analytics, Education, Health Care, Science and Engineering, Software","Better employee performance through internal coaching, enabled by AI.","Numly™'s mission is to measurably improve employee performance and employee engagement through coaching and skills development. NumlyEngage™ is an AI-enhanced platform that enables coaching as an extension of eLearning, making it possible for organizations to tap into employees’ hard and soft skills and empower them to coach each other in a structured manner, while leveraging third-party learning content, expert coaches and built-in programs tailored for all corporate functional groups such as Sales, Customer Success, R&D/Engineering, etc. As a result, NumlyEngage™ helps organizations accelerate revenue, increase performance, and improve employee engagement, especially in the era of working from home. For more information, visit https://www.numly.io/.",https://www.linkedin.com/showcase/numly/,,https://www.twitter.com/numly,https://www.facebook.com/NumlyInc/
O.C. Tanner,https://www.crunchbase.com/organization/o-c-tanner,http://octanner.com,"Consulting, Employee Benefits, Human Resources, Information Technology, Software, Training","Administrative Services, Education, Health Care, Information Technology, Professional Services, Software",We help companies appreciate people who do great work.,O.C. Tanner is in software and services that improve workplace culture through meaningful employee experiences.,https://www.linkedin.com/company/o-c--tanner?trk=mini-profile,,https://twitter.com/octanner,https://www.facebook.com/octannercompany
OfficeAccord,https://www.crunchbase.com/organization/officeaccord,https://officeaccord.com/,"Employee Benefits, Human Resources, Information and Communications Technology (ICT), Software","Administrative Services, Health Care, Information Technology, Software","An employee experience and retention tool designed to inform, connect and engage your community.","OfficeAccord is a workplace culture and retention tool designed to help your distributed workforce learn about your company culture, connect with their colleagues, and stay informed with your community.  Create a great employee experience with OfficeAccord.",https://www.linkedin.com/company/5390134/,,https://twitter.com/officeaccord,https://www.facebook.com/OfficeAccord-298496970354393
Ohana Software,https://www.crunchbase.com/organization/ohana-software,https://www.tryohana.com,"Communities, Employee Benefits, Information Technology, Internet, Social Media, Software","Administrative Services, Community and Lifestyle, Health Care, Information Technology, Internet Services, Media and Entertainment, Software",Ohana is a virtual place to connect and communicate with your work family.,"Ohana is a virtual place to connect and communicate with your work family - your Ohana. They help you enhance your culture, inspire engagement, and enrich the work life experience of all your employees.",https://www.linkedin.com/company/ohanasoftware,,https://twitter.com/OhanaSoftware,https://www.facebook.com/ohanasoftware
Onaroll,https://www.crunchbase.com/organization/onaroll,https://www.onaroll.co/,"Employee Benefits, Employment, Hospitality, Software","Administrative Services, Health Care, Professional Services, Software, Travel and Tourism",Onaroll is an employee rewards app that incentivizes productivity and longevity.,Onaroll is an employee rewards app that incentivizes productivity and longevity. It was founded by Pete Ginsberg in 2019 and is headquartered in New York City.,https://www.linkedin.com/company/onaroll/,,,
