Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Endeavor Commerce,https://www.crunchbase.com/organization/endeavor-commerce,http://endeavorcpq.com,"CRM, E-Commerce, Enterprise Resource Planning (ERP), SaaS, Software","Commerce and Shopping, Information Technology, Sales and Marketing, Software","Endeavor Commerce offers SmartCatalog, a guided selling and sales configuration solution for various commerce channels.","EndeavorCPQ automates the sales quote-to-order process, empowering sales professionals to spend more time in front of customers and less time behind their desk. A cloud-based, go-anywhere software, EndeavorCPQ pulls data from leading CRM and ERP systems, eliminating errors and ensuring accurate backend updates. Using click-by-click configurations, on-the-go sales professionals create marketing-approved, expertly branded quotes and proposals, available instantly for the prospect. Learn more at EndeavorCPQ.com. Endeavor Commerce is headquartered in Dallas, Texas.",http://www.linkedin.com/company/endeavor-commerce,,http://twitter.com/endeavortweets,http://www.facebook.com/endeavorcpq,"80,851"
Float,https://www.crunchbase.com/organization/pixel-paddock,https://www.float.com,"Enterprise Resource Planning (ERP), SaaS, Scheduling, Software, Task Management","Information Technology, Software",The world's leading resource scheduling software.,"Float.com is the world's leading resource management software. Since 2012 Float.com has helped teams schedule and deliver more than 5.5million tasks in over 150 countries.  Plan your team and projects in seconds with a single, best-in-class, cloud-based resource management solution. With apps for iOS and Android, you can view and update your team schedule from anywhere, on-the-go. Plus, streamline your workflow with native integrations with Slack, Google Calendar and 1,000+ via Zapier. Trusted by the world's top agencies and brands including NASA, Vice and RGA.",https://www.linkedin.com/company/float-schedule,,http://twitter.com/float,,"83,778"
Cloudsnap,https://www.crunchbase.com/organization/cloudsnap,http://cloudsnap.com,"Data Center Automation, Data Integration, Enterprise Resource Planning (ERP), Enterprise Software, Finance, SaaS, Software","Data and Analytics, Financial Services, Hardware, Information Technology, Software",Cloudsnap provides a managed automation platform that allows customers to connect applications to automate their businesses,"Cloudsnap makes it easy for companies to seamlessly integrate their most important business applications. Through technology and human expertise, we remove the burden of your manual processes (and spreadsheets!) to keep your business application data in sync.  Cloudsnap was built for customers who want the business agility of an integration platform, but lack either the time or resources necessary to do it themselves. The company believes that its technology is powerful, but that its onboarding teams and automation engineers — who understand customer’s business needs and build solutions with the customer — make the difference.  Cloudsnap has more than 350 happy customers, and it’s growing every day. We’re backed by institutional investors, including Active Capital and The Mercury Fund.",https://www.linkedin.com/company/cloudsnapconnect/,,https://twitter.com/Cloudsnap2,https://www.facebook.com/Cloudsnap-719145441790767/?modal=admin_todo_tour,"83,827"
Ellucian,https://www.crunchbase.com/organization/ellucian,http://www.ellucian.com/,"Education, Enterprise Resource Planning (ERP), Information Technology, Software","Education, Information Technology, Software","Ellucian delivers the software, services, and insights that help your institution thrive.","Ellucian provide the higher education software, services, and analytics you need to manage your day-to-day campus business faster, easier, and more effectively. It’s been our total focus for more than 40 years. That passion speaks for itself: today Ellucian serve 2,400 institutions in 40 countries across the globe.",http://www.linkedin.com/company/2536305,,http://twitter.com/EllucianInc,http://www.facebook.com/EllucianInc,"83,973"
Syniti,https://www.crunchbase.com/organization/backoffice-associates,http://www.syniti.com,"Data Integration, Enterprise Resource Planning (ERP), Information Technology","Data and Analytics, Information Technology, Software","Over the last 20+ years, we have become the leading data experts, trusted by clients everywhere.","For 20+ years, Syniti has been solving the world’s most complex data challenges. Today, we have over 900+ data specialists in 25 offices around the globe, headquartered in the greater Boston area. We are globally recognized, and have brought our unique capabilities — the market’s top data specialists, validated industry knowledge and proven methodologies — to bear on thousands of data transformation projects for Forbes’ Global 2000 organizations. We solve complex enterprise data transformation challenges by combining data expertise, intelligent software and packaged solution accelerators to yield certain and superior business outcomes. Our software applies automation and guidance infused by AI and machine learning technologies to data migration, data quality, analytics, master data management, metadata management, and information governance initiatives. Together, these ‘data superpowers’ create synergy between data and business to further enterprise knowledge, unlock new sources of potential, embed simplicity, and liberate new possibilities for growth. With Syniti, companies unlock infinite potential.",https://www.linkedin.com/company/synitidata,,https://twitter.com/synitidata,https://www.facebook.com/SynitiData,"87,270"
Cloudsyte,https://www.crunchbase.com/organization/cloudsyte,https://cloudsyte.com/,"Collaboration, Consumer Goods, Enterprise Resource Planning (ERP), Industrial Automation, Procurement, Software, Supply Chain Management","Consumer Goods, Manufacturing, Other, Science and Engineering, Software, Transportation",Cloudsyte is a Supply Chain Collaboration and Execution Platform for Consumer Product Companies.,"Cloudsyte’s collaboration platform ends the era of manual and disjointed supply chain processes. The platform introduces a common workspace where supply chain teams can share data and information freely and in real-time with suppliers and logistics providers.  Cloudsyte helps eliminate duplicate work, increase the efficiency and speed at which supply chain teams respond to opportunities, all while reducing operational risks and cutting costs.",https://www.linkedin.com/company/cloudsyte,,https://twitter.com/cloudsyte,https://www.facebook.com/cloudsyte,"92,095"
Fulfil.IO,https://www.crunchbase.com/organization/fulfil-io,https://www.fulfil.io/,"E-Commerce, Enterprise Resource Planning (ERP), Retail, SaaS","Commerce and Shopping, Software",Fulfil.IO empowers online retailers with tools to unify and automate operations while focusing on providing the best customer experience.,"*Helping retailers deal with growth* Growth happens and growth makes a lot of things more difficult - people don't know each other as well, customer service finds it harder to co-ordinate with the warehouse, communication becomes muddled, it becomes harder to stay on top of everything that's going on, etc. What worked for 3 or 5 people, doesn't work as well at 6 or 8. And certainly not 10, 15, 25 or more. At some point, these businesses need a system, something to stay organized, something to grow with so they don't lose control of themselves along the way. Order, shipments, purchase orders, inventory and financials need a single point of truth and a home. Most companies cobble together separate tools as they grow, but the weight of disorganization and lack of order collapses and eventually catches up to them. Sales does not know if something is shipped, purchasing doesn't know if a PO was received, accounting doesn't know if the items on an invoice was received and creates exponentially more meetings without the necessary structure and context to make it useful. This is where humans act as duct-tape and where Fulfil comes in. Fulfil helps internet retailers to keep track of their orders, organize warehouses, ship orders on time and give their customers a prime experience, while giving the entire company a central source of truth.",https://www.linkedin.com/company/10036659,,https://twitter.com/fulfilio,https://www.facebook.com/fulfil.io,"94,687"
Prometheus Group,https://www.crunchbase.com/organization/prometheus-group,https://prometheusgroup.com,"Asset Management, Enterprise Applications, Enterprise Resource Planning (ERP), Enterprise Software, SaaS, Software","Apps, Financial Services, Software","Prometheus Platform is a suite of integrated solutions deployed on mobile/desktop that natively extend and enhance your EAM, ERP, or CMMS.","Prometheus Platform is a suite of six integrated solutions deployable on mobile or desktop in the cloud or on-premise that natively extend and enhance the functionality of your EAM, ERP, or CMMS and update data in real-time.  The Planning & Scheduling module is a software suite loaded with time-saving features and intelligent tools like configurable heat-maps, drag and drop scheduling, mass change, auto-level, and it enables a proactive maintenance strategy and improves efficiency. The Mobile module is a native mobile app for iOS, Android, Windows that offers an intuitive user interface and online/offline capabilities. The app connects maintenance technicians in the field with your EAM, ERP or CMMS. In real-time, technicians can perform a range of key asset management functions, including work order execution, routes and inspections, and inventory management. The Permitting & Isolations module is an ePTW solution that drastically reduces the inefficiencies, frustrations, compliance issues, and potential dangers of paper permitting, while also managing isolations/LOTO (lock-out-tag-out), risk assessments, and more. The ePAS Mobile application within the module works online or offline allowing your users to continue safe work practices, no matter what the connectivity.  The Reporting & Analytics module quickly reveals actionable insights from real-time reports of company-wide curated metrics. These reports reveal crucial information to identify pain-points and drive improvement in your company’s asset management strategy. This module includes a dedicated Prometheus Data Analyst who is available to configure your reporting and assist with reporting strategy. The Turnaround & Outage Management module provides a single command center for the full lifecycle of your Shutdown, Turnaround, or Outage from planning through to execution and review. Manage scope and materials, track planning progress, improve communication, and collect real-time progress updates from the field. The Master Data Governance module gathers data from across the Prometheus Platform (and your EAM/ERP/CMMS) and cleanses/standardizes it for actionable insights. Ideal for new EAM implementations and for mergers and acquisitions, Master Data Governance ensures your single source of truth for your data is accurate.",http://www.linkedin.com/company/prometheusgroup,,http://twitter.com/PrometheusGroup,https://www.facebook.com/PrometheusGroup,"95,582"
HighJump Software,https://www.crunchbase.com/organization/highjump-software,http://www.highjump.com,"Computer, Electronics, Enterprise Resource Planning (ERP), Information Technology, Software, Supply Chain Management","Consumer Electronics, Hardware, Information Technology, Software, Transportation",HighJump Software provides supply chain management solutions that streamlines the flow of inventory and information of stocks.,"HighJump Software is a global provider of supply chain management software that streamlines the flow of inventory and information from supplier to store shelf. More than 4,500 customers worldwide have transformed their supply chains using HighJump Software. HighJump Software solutions for distribution and logistics, direct store delivery, trading partner connectivity, mobility and manufacturing include: warehouse management systems, transportation management systems, route accounting systems, manufacturing execution, mobile sales, ERP data collection and the TrueCommerce™ EDI Solutions Platform. Functionally rich and highly adaptable HighJump Software solutions support growing and evolving businesses in distribution, food and beverage, 3PL, retail, healthcare and consumer goods industries. The company was founded in 1983 and is headquartered in Minneapolis, Minnesota.",https://www.linkedin.com/company/highjump-software,,https://twitter.com/highjump,https://www.facebook.com/HighJumpSoftware,"95,932"
Compeat,https://www.crunchbase.com/organization/compeat,http://www.compeat.com/,"Enterprise Resource Planning (ERP), Restaurants, Software","Food and Beverage, Software",Compeat is a Restaurant Management Software.,"Compeat and Ctuit have combined to offer the most comprehensive and innovative all-in-one restaurant management software available for the restaurant industry.  With over 34 years of industry experience, we are the largest provider of integrated accounting, back office, workforce and business intelligences solutions designed to improve profitability of restaurant operators nationwide. Our product portfolio includes Hire, Labor, Schedule, Payroll, Accounting, Inventory, Logbook, Event Management, Intelligence, Manager and Employee Mobile Apps and third party integrations including over 70 Point of Sale partners. For more information, visit www.compeat.com and www.ctuit.com.",https://www.linkedin.com/company/compeat-restaurant-management-systems,,https://twitter.com/compeat,https://www.facebook.com/compeat/,"97,244"
Revenue Grid,https://www.crunchbase.com/organization/revenue-grid,https://revenuegrid.com,"Collaboration, Consulting, Data Integration, Enterprise Applications, Enterprise Resource Planning (ERP), Enterprise Software, Marketing, SaaS, Sales Automation, Software","Apps, Data and Analytics, Information Technology, Other, Professional Services, Sales and Marketing, Software","Guided Selling nudges sales teams with guidance towards actions that bring results, risky deals and steps with the greatest impact","Revenue Grid is an AI Guided Selling platform that nudges sales teams with step-by-step guidance towards actions that bring the best results, shows deals at risk, and prioritizes tactics with the greatest impact.  Revenue Grid is the first player in the sales tech arena to introduce the seller-centric Guided Selling concept focused on guiding sales teams on their way to winning deals. The goal is to help sales teams have better visibility into the pipeline and deals, gain more controllability over the sales process, and put them in the best position to win.  For over 15 years Revenue Grid has been leading the market of data integration, where we have earned global recognition helping sales teams of any size and complexity to collect and use complete sales and communication data automatically. Building advanced analytics to extract insights was the next step, and now Revenue Grid has brought a revolutionary functionality for sales teams: actionable data-backed Signals that provide step-by-step guidance on each deal they are working on.",https://www.linkedin.com/company/revenue-grid,,https://twitter.com/Revenue_Grid_,https://www.facebook.com/RevenueGrid,"100,654"
SYSPRO,https://www.crunchbase.com/organization/syspro,https://www.syspro.com/,"Accounting, CRM, Enterprise Resource Planning (ERP), Enterprise Software, Software","Financial Services, Information Technology, Professional Services, Sales and Marketing, Software",SYSPRO offers an enterprise resource planning software solution that assists manufacturers and distributors to manage their businesses.,"Established in 1978, SYSPRO is an industry-built Enterprise Resource Planning (ERP) software solution designed to simplify business complexity for manufacturers and distributors. SYSPRO provides an end-to-end, fully integrated business solution for effective decision-making, strong cost control, streamlined processes, improved productivity, comprehensive reporting, and real-time data analysis. SYSPRO is highly scalable and can be deployed in the cloud, on-premise, or accessed via any mobile device.  What sets SYSPRO apart is an unwavering, long-term focus on the manufacturing and distribution sectors, a practical approach to technology, and a passionate commitment to simplifying business to increase success for partners and customers.  SYSPRO’s powerful features, business intelligence, analytic and reporting capabilities, business process and rapid deployment methodology are unmatched in its sector. The comprehensiveness and depth of software functionality makes SYSPRO an excellent fit for a number of selected industries, including food and beverage, machinery and equipment, electronics, fabricated metals, automotive, and many more.",http://www.linkedin.com/company/2840430,,http://twitter.com/SYSPRO_USA,http://www.facebook.com/SYSPROAmericas,"102,962"
Aturian,https://www.crunchbase.com/organization/aturian,https://www.aturian.com/,"Business Intelligence, Data Visualization, Enterprise Resource Planning (ERP)","Data and Analytics, Design, Information Technology, Software",Aturian offers business management solution supporting promotional distributors of every size and employees in every role.,Aturian offers business management solution supporting promotional distributors of every size and employees in every role. It visualizes critical data insights with graphs and reports customized for each user. Aturian also provides a comprehensive suite of reports necessary to successfully manage day-to-day and year-to-year.,https://www.linkedin.com/company/aturian/,,,,"106,261"
"Deacom, Inc.",https://www.crunchbase.com/organization/deacom-inc,http://www.deacom.com,"Accounting, Business Intelligence, CRM, Document Management, Enterprise Resource Planning (ERP), Enterprise Software, Manufacturing, Mobile, Software","Data and Analytics, Financial Services, Information Technology, Manufacturing, Mobile, Professional Services, Sales and Marketing, Software",ERP Software Provider for Batch and Process Manufacturers,"Deacom, Inc. is the developer of DEACOM ERP, a scalable, single-system ERP solution specifically designed to streamline operations for manufacturers and distributors. As the artisans of ERP software, Deacom operates upon the principle of  “Complexity made Simple,” creating a solution without customization or bolt-ons to increase efficiency and decrease the total costs of ERP ownership. The company’s headquarters is located in Chesterbrook, Pa.",http://www.linkedin.com/company/deacom-inc,,http://twitter.com/deacominc,http://facebook.com/deacomerp,"110,919"
TA Digital,https://www.crunchbase.com/organization/ta-digital,https://www.tadigital.com,"Content, CRM, Digital Marketing, E-Commerce, Enterprise Resource Planning (ERP), Marketing Automation, Software, Web Design, Web Development","Commerce and Shopping, Design, Information Technology, Media and Entertainment, Sales and Marketing, Software","TA Digital is an innovative digital transformation agency, delivering digital experience, commerce and AI solutions.","TA Digital a leading digital transformation agency serving organizations globally with superior enterprise digital experience, commerce, and marketing solutions, Their years of Digital Experience expertise has earned us a 97% customer satisfaction rating with their clients ranging from Global Fortune 1000 to Mid-Market Enterprises, leading educational institutions, and Non-Profits.",https://www.linkedin.com/company/ta-digital-inc,,https://twitter.com/tadigitalinc,https://www.facebook.com/TADigitalInc,"114,254"
Folio3 Software,https://www.crunchbase.com/organization/folio3,https://www.folio3.com,"Apps, Enterprise Applications, Enterprise Resource Planning (ERP), Information Technology, iOS, Mobile Apps, Software, Test and Measurement","Apps, Data and Analytics, Information Technology, Mobile, Platforms, Software",Follo3 Software Inc. is a California based software development company that helps businesses transform their ideas into software.,"Folio3 Software is a California based software development company that helps entrepreneurs and large corporations build innovative, world class software solutions by providing offshore application development and support.  The company's clients include Fortune 500 companies and some of the most prestigious brands in the world.  Folio3 specializes in the following areas: - Enterprise Applications Development and Integration services - Mobile Apps (for iOS, Android, Windows Phone, BB OS, Symbian) - Web & Social Media Applications & Platforms - Games (iOS, Android, Web-based) The company is also a Microsoft Silver Certified Partner in Web Development and a NetSuite Partner. Folio3 is headquartered in Redwood City, CA, USA. It also maintain offices Sofia, Bulgaria and Karachi, Pakistan and  currently employs more than 200 people throughout the world.",https://www.linkedin.com/company/folio3,,http://twitter.com/folio_3,https://www.facebook.com/folio3software/,"119,677"
Rizing,https://www.crunchbase.com/organization/rizing-4644,http://rizing.com/,"Consumer Goods, Enterprise Resource Planning (ERP), Enterprise Software, Human Resources, Information Services, Information Technology, Professional Services","Administrative Services, Consumer Goods, Information Technology, Other, Software","Rizing is a professional services firm enabling businesses to achieve the intelligent enterprise with SAP for HCM, EAM, consumer products","Rizing’s objective is to enable every business that uses SAP solutions to achieve a truly intelligent enterprise. We do this for Human Capital Management, Enterprise Asset Management and Consumer Industries with leading SAP technologies and our own deep industry experience. Rizing provides services and our proprietary apps leveraging the SAP Cloud Platform to Fortune 500 and small/medium enterprises. Our mission is always to propel SAP customers along the transformation journey in ways that meet their unique business needs.  Rizing is one of the largest global HCM systems integrators focused on Human Experience Management (HXM) with over 350 certified SAP SuccessFactors® consultants delivering the employee experience across payroll, core HR, recruiting, onboarding, talent management and employee development.    Rizing’s enterprise asset management line of business modernizes asset management, maximizing the value of physical assets with Internet of Things (IoT) enabled assets, geospatial data visualization and proprietary master data governance solutions. In consumer industries, Rizing leverages SAP and emerging technologies to drive value and customer project success with best in class services and software for retail, fashion, wholesale distribution and consumer products companies.   For companies seeking to transform their business through SAP software, Rizing combines the stability of a larger company able to take on more complex projects with the expertise, focus and attention of a boutique firm.  Learn more at www.rizing.com or contact info@Rizing.com.",https://www.linkedin.com/company/rizing/,,https://twitter.com/RizingLLC,,"121,138"
NexusTek,https://www.crunchbase.com/organization/nexustek,http://www.nexustek.com,"Cloud Infrastructure, Cloud Management, CRM, Cyber Security, Enterprise Resource Planning (ERP), Enterprise Software, Information Technology, Software, Technical Support, VoIP","Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Privacy and Security, Sales and Marketing, Software",NexusTek provides small and medium-sized businesses a trusted resource to optimize and manage their IT environments,"NexusTek, an award-winning Microsoft Gold Partner, provides small and medium-sized businesses a trusted resource to optimize and manage their IT environments, ensuring business continuity and driving productivity. From managed IT services to cloud solutions and customized business software implementations, NexusTek employs top talent, offers personalized attention, and brings 20 years implementing technology best practices for companies across Colorado and the region.",https://www.linkedin.com/company/nexustek,,https://twitter.com/NexusTek,https://www.facebook.com/nexustek.denver/,"121,880"
Global Shop Solutions,https://www.crunchbase.com/organization/global-shop-solutions,https://www.globalshopsolutions.com,"Enterprise Resource Planning (ERP), Manufacturing, Software","Manufacturing, Software",We simplify your manufacturing.™,"We simplify your manufacturing.™ Global Shop Solutions ERP software provides the applications needed to deliver a quality part on time, every time from quote to cash and everything in between including shop management, scheduling, inventory, accounting, quality control, CRM and 25 more. Available in the cloud or on premise, our manufacturing customers benefit from real-time inventory accuracy, improved on-time delivery, lower administrative costs, increased sales and improved customer service. Headquarters in The Woodlands, Texas includes a state-of-the-art R&D facility and Global Shop Solutions training center. Through its offices in the U.S., Mexico, Indonesia, Singapore, Australia, New Zealand and the United Kingdom, the company supports thousands of manufacturing facilities in over 25 countries and nearly 30 industries.",https://www.linkedin.com/company/global-shop-solutions/,,https://twitter.com/globalshoperp,https://www.facebook.com/globalshopsolutions,"123,587"
Plative,https://www.crunchbase.com/organization/gsd-company,http://www.plative.com/,"Cloud Computing, Consulting, CRM, Enterprise Resource Planning (ERP)","Information Technology, Internet Services, Professional Services, Sales and Marketing, Software","Digital-first management consultancy specialized in Salesforce, NetSuite, and AWS","At Plative, our mission is to make a global impact by improving our client’s performance.  Plative is a digital-first management consulting firm with a global footprint that offers advisory, professional services, and project implementation to some of the world’s leading companies across Financial Services, Professional Services, Nonprofit, Technology, Media, and Consumer industries.  Plative is a Silver Salesforce.com partner, Impact Salesforce.org partner, Oracle NetSuite Alliance partner, and Amazon Web Services Consulting Network partner.",https://www.linkedin.com/company/plative,,https://www.twitter.com/plativeinc,https://www.facebook.com/plative/,"123,740"
Chain Sys,https://www.crunchbase.com/organization/chain-sys,https://www.chainsys.com,"Business Intelligence, Cloud Data Services, Consulting, Data Integration, Data Visualization, Enterprise Resource Planning (ERP), Information Technology, Management Consulting, Software, Supply Chain Management","Data and Analytics, Design, Information Technology, Internet Services, Professional Services, Software, Transportation",Chain Sys is a data migration and integration service for businesses.,"The gigantic leap in the industrial world demands of technology and tools that will enhance mobility improve enterprise functionality and offer intuitive user interface and are user friendly. Chain Sys an ERP Consulting Company offers excellent and professional services in the ERP space. Our expert ERP Consultants have the right combination of vast experience and in-depth knowledge in project management, industrial processes and specially have great expertise in e-business Suite computer applications consisting of Enterprise Resource Planning (ERP), Customer Relationship Management (CRM), and Supply Chain Management (SCM). We have our own appLoad suite of productivity tools for EBS. We offer the following ERP consulting services: •	Custom Web applications, architecture, development and support. •	Oracle EBS implementation support and services. •	Productivity tools for Oracle EBS. •	Oracle sales EBS, database, business intelligence middleware. •	Management consulting. •	Re-engineering. •	Mobility solutions. •	Bar coding integration with EBS and E chain. •	E chain ERP /SCM Suite sales implementation and support. •	Gopster network tools, sales and support. Our greatest achievement is the building of an innovative ERP/SCM solution E chain. The important features of the software are: •	A robust end to end ERP solution. •	It is used as Power version 4 x. •	It is in its 11th year of successful implementation. •	It is a wizard based setup created by expert ERP consultants who posses great domain knowledge and have used proven methodologies. •	Adheres to the quality standards of worldwide business enterprises. •	Built using highly scalable and robust technology. •	Created by application experts and programmers, who followed strict quality assurance guidelines, used tested methodologies and tested methodically and strictly. Why should you select Chain Sys for all your ERP and SCM needs? •	Developers and programmers with great expertise in project management, application architecture and testing. •	Implemented many successful projects including Oracle EBS release 12 is, where we were implementing partners. •	Quality conscious experts with no compromises. •	Prompt delivery of projects. •	Cost-effective solutions to suit your requirements. •	24/7 customer care. Any enterprise without a vision will be groping in the dark. At Chain Sys our mission is to become your preferred business and IT solutions service provider. Come to us for all your ERP and SCM needs and our services will never disappoint you.",http://www.linkedin.com/company/chain-sys,,https://twitter.com/chainsys,https://www.facebook.com/chainsyscorp,"125,347"
Emtec,https://www.crunchbase.com/organization/emtec,https://www.emtecinc.com,"Business Intelligence, Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, CRM, Cyber Security, Enterprise Resource Planning (ERP), IT Infrastructure, Mobile Apps","Apps, Data and Analytics, Hardware, Information Technology, Internet Services, Mobile, Privacy and Security, Sales and Marketing, Software",Emtec is a global IT consultancy dedicated to helping organizations drive transformation and growth via innovative technology and processes.,"Emtec is a global IT consultancy dedicated to helping world class organizations in the enterprise, education, and government markets drive transformation and growth by employing the latest enterprise technologies and innovative business processes. We empower our clients to accelerate innovation and deliver amazing client experiences to better compete and ultimately lead in their industry. Our “Client for Life” approach is built upon over 20 years of delivering rapid, meaningful and lasting business value. Our offerings span the IT spectrum from Advisory, Applications (Enterprise, Custom, Mobile and Cloud) as well as Intelligent Automation, Analytic, Cyber Security and Infrastructure Services.  Emtec was founded in 1995 and is headquartered in Jacksonville, Florida, United States.",https://www.linkedin.com/company/emtec-inc,,http://twitter.com/Emtecinc,http://www.facebook.com/EmtecInc,"125,380"
HTC Global Services Inc,https://www.crunchbase.com/organization/htc-global-services-inc,http://www.htcinc.com,"Enterprise Resource Planning (ERP), IT Infrastructure","Information Technology, Software",HTC Global Services provides IT solutions and Business Process Outsourcing services.,"HTC is a leading global provider of Information Technology and Business Process Services and Solutions.  Established in 1990, HTC is an Inc. 500 Hall of Fame and SEI CMM Level 5 company. Headquartered in Troy, Michigan, HTC has over 28 years of experience in providing IT services to Automotive and Manufacturing, Banking and Financial Services, Government, Insurance, Media and Publishing, Healthcare, Retail and Education verticals.  HTC has acquired CareTech Solutions in December 2014 and Ciber, Inc. (Currently Ciber Global LLC) in June 2017.   Staffed by a team of more than 11,000 highly qualified and experienced professionals, HTC offers Application Development & Maintenance, Staff Augmentation, Application Re-engineering and Migration Services, Enterprise Application Integration, Mobility, Testing Services, Enterprise Content Management, Business Intelligence, IT Infrastructure Management and Business Process Services. HTC provides services to customers across various geographical areas such as North America, Europe, Middle East, and Asia Pacific.",https://www.linkedin.com/company/htc-global-services,,https://www.twitter.com/htcinc,https://www.facebook.com/htc-global-services-official-page-175652542552191,"125,594"
Accounting Seed,https://www.crunchbase.com/organization/accounting-seed,http://www.accountingseed.com/,"Accounting, Enterprise Resource Planning (ERP), Enterprise Software, Software","Financial Services, Professional Services, Software",Accounting Seed is the only 100% Native Accounting and ERP application built from the ground up exclusively for the Force.com platform.,"Accounting Seed is the only 100% Native Accounting and ERP application built from the ground up exclusively for the Force.com platform. Their goal is to allow customers to build world-class business management solutions on the Force.com platform with a reliable and affordable accounting and order and inventory management package seamlessly integrated. They combine CRM and ERP with more flexibility than any other application. Accounting Seed was started in 2010 by a team of professionals who built robust custom solutions on the Force.com platform combining domain expertise in CRM, ERP and Accounting. The team was frustrated with the limitations of other back office products built on the platform.  They wanted to design a product that was consistent with the flexibility and customization capability that Salesforce provides for Sales Cloud and Service Cloud. This approach allows customers to build world class business management solutions on the Force.com platform that meet their unique business needs.",https://www.linkedin.com/company/accounting-seed,,https://twitter.com/AccountingSeed,,"126,767"
IdentityForge,https://www.crunchbase.com/organization/identityforge,http://www.identityforge.com,"Enterprise Resource Planning (ERP), Enterprise Software, Identity Management, Software","Information Technology, Privacy and Security, Software","IdentityForge provides identity and access management software solutions for mainframe, midrange, and legacy systems.","Identity Forge, LLC provides identity and access management software solutions for mainframe, midrange, and legacy systems.The company’s solutions are used by enterprises, government agencies, and service providers in the United States and internationally. Identity Forge, LLC was formerly known as Enform Technologies and changed its name to Identity Forge, LLC in December 2005. The company was founded in 2001 and is based in Atlanta, Georgia.",https://www.linkedin.com/company/idmworks,,https://www.twitter.com/idmworks,https://www.facebook.com/idmworks,"129,804"
Computer Generated Solutions,https://www.crunchbase.com/organization/computer-generated-solutions,http://www.cgsinc.com,"Enterprise Resource Planning (ERP), SaaS, Software",Software,"Computer Generated Solutions, Inc. provides information technology solutions and services in the United States and internationally. Its","Computer Generated Solutions, Inc. provides information technology solutions and services in the United States and internationally. Its services include application development, contact center/help desk/BPO, channel enablement, infrastructure, learning and training, managed services, messaging and collaboration, networking and hardware, staffing, and systems integration. The company’s solutions include BlueCherry, an enterprise apparel software solution for apparel, footwear, and accessories market; Leadtec, a real-time production control system that provides tools to monitor factory operations and outputs; and Learning Management System, a Web-enabled management tool, as well as i-Plus Web lecture creator to develop e-learning materials. It also offers Microsoft Dynamics, an ERP and supply chain management solution; Microsoft Exchange solutions; and Microsoft Exchange Online, a hosted enterprise messaging solution, as well as services comprising unlimited mailbox archiving solution delivered in a SaaS model, mail-enabled application analysis, and additional data migration. In addition, the company provides Microsoft Business Productivity Online Standard Suite, a set of messaging and collaboration solutions; Microsoft SharePoint solutions; Unlimited Mailbox, an e-mail vendor agnostic; and VirtualEvents365, an online event solution. It serves advertising and marketing, retail, professional services, distribution and wholesale, financial services, government, health care and life sciences, legal, technology, and telecom industries, as well as Fortune 500 customers. The company was founded in 1984 and is headquartered in New York, New York. It has additional offices in North America, Europe, and Asia; and contact centers in Bucharest, Brasov, and Sibiu, Romania",http://www.linkedin.com/company/cgs,,http://twitter.com/cgsinc,https://www.facebook.com/computergeneratedsolutionsinc,"131,636"
JustFoodERP,https://www.crunchbase.com/organization/justfooderp,http://www.justfooderp.com,"Agriculture, Apps, Enterprise Resource Planning (ERP), Food and Beverage, Information Technology, Software","Agriculture and Farming, Apps, Food and Beverage, Information Technology, Software",JustFoodERP delivers software and services to food processors and distributors.,"JustFoodERP delivers software and services to food processors and distributors. Our trusted food experts help your company lower costs, improve food safety. JustFoodERP delivers software and services for the food industry. Our trusted food experts help your company lower costs, improve food safety, and manage compliance to keep customers successful. They do this by matching up the best software technology with the best business processes. Their  food industry experts have built a product roadmap that takes you where you want to grow. Food processing and food distribution companies working with JustFoodERP reduce implementation timeframes and implementation risks often associated with ERP. JustFoodERP software and services are powered by the fastest growing ERP platform in the world, Microsoft Dynamics, and features food industry-specific functionality. As an IndustryBuilt company, they are successful because their customers are successful. They have the resource depth and experience to ensure that your company’s implementation experience will exceed expectations.",http://www.linkedin.com/company/justfooderp,,http://twitter.com/JustFoodERP,,"134,361"
SalesPad,https://www.crunchbase.com/organization/salespad,https://www.salespad.com,"Computer, Enterprise Resource Planning (ERP), Information Technology, Small and Medium Businesses, Software","Consumer Electronics, Hardware, Information Technology, Other, Software",SalesPad offers intuitive and dynamic business management software solutions.,"SalesPad cloud offering advanced inventory management, order entry, sales, and purchasing, SalesPad Cloud brings enterprise-level functionality and visibility to QuickBooks Online for your whole distribution business. SalesPad desktop is a full front-end order entry, purchasing, sales, and inventory management solution that integrates with Microsoft Dynamics GP, SalesPad Desktop is the complete package for distribution and manufacturing companies.",https://www.linkedin.com/company/salespad,,https://twitter.com/salespad,https://www.facebook.com/SalesPad,"135,112"
